# latitude: -0.0008, longitude: -169.9905, year: 2002, month: 1, day: 26, cruise: 30838, uid: 10475532
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
3.007,0,,28.5729,0,,35.383,0,,182.36,,,,3.0
3.972,0,,28.5946,0,,35.3847,0,,182.053,,,,4.0
4.983,0,,28.5995,0,,35.3834,0,,181.497,,,,5.0
5.967,0,,28.6023,0,,35.3845,0,,180.782,,,,6.0
6.961,0,,28.6136,0,,35.3844,0,,180.792,,,,7.0
7.948,0,,28.6165,0,,35.3847,0,,181.112,,,,8.0
8.944,0,,28.6185,0,,35.3843,0,,181.06,,,,9.0
9.942,0,,28.6169,0,,35.3838,0,,180.895,,,,10.0
10.945,0,,28.5885,0,,35.3828,0,,180.895,,,,11.0
11.944,0,,28.571,0,,35.3828,0,,181.088,,,,12.0
12.927,0,,28.5561,0,,35.3831,0,,181.336,,,,13.0
13.918,0,,28.5555,0,,35.3819,0,,181.56,,,,14.0
14.911,0,,28.5339,0,,35.3822,0,,181.609,,,,15.0
15.91,0,,28.5305,0,,35.3819,0,,181.666,,,,16.0
16.907,0,,28.52,0,,35.3815,0,,181.42,,,,17.0
17.902,0,,28.5136,0,,35.3817,0,,181.357,,,,18.0
18.9,0,,28.5114,0,,35.3817,0,,181.454,,,,19.0
19.893,0,,28.5104,0,,35.3817,0,,181.58,,,,20.0
20.882,0,,28.5082,0,,35.3818,0,,181.563,,,,21.0
21.872,0,,28.506,0,,35.3819,0,,181.57,,,,22.0
22.864,0,,28.5049,0,,35.3817,0,,181.676,,,,23.0
23.862,0,,28.504,0,,35.3819,0,,181.547,,,,24.0
24.861,0,,28.5025,0,,35.382,0,,181.404,,,,25.0
25.863,0,,28.5009,0,,35.3822,0,,181.31,,,,26.0
26.857,0,,28.5007,0,,35.3821,0,,181.183,,,,27.0
27.851,0,,28.499,0,,35.3823,0,,181.334,,,,28.0
28.84,0,,28.4985,0,,35.3822,0,,181.319,,,,29.0
29.824,0,,28.4978,0,,35.3824,0,,181.039,,,,30.0
30.821,0,,28.4973,0,,35.3824,0,,181.052,,,,31.0
31.822,0,,28.4971,0,,35.3825,0,,181.004,,,,32.0
32.819,0,,28.4969,0,,35.3826,0,,180.919,,,,33.0
33.814,0,,28.4965,0,,35.3826,0,,180.991,,,,34.0
34.805,0,,28.4967,0,,35.3826,0,,181.166,,,,35.0
35.8,0,,28.4967,0,,35.3826,0,,181.07,,,,36.0
36.797,0,,28.4961,0,,35.3828,0,,181.072,,,,37.0
37.786,0,,28.4964,0,,35.3828,0,,180.905,,,,38.0
38.779,0,,28.4965,0,,35.3829,0,,180.697,,,,39.0
39.773,0,,28.4959,0,,35.383,0,,180.712,,,,40.0
40.774,0,,28.4954,0,,35.3831,0,,180.859,,,,41.0
41.77,0,,28.4949,0,,35.3831,0,,180.785,,,,42.0
42.763,0,,28.4944,0,,35.3831,0,,180.784,,,,43.0
43.75,0,,28.4942,0,,35.3833,0,,180.781,,,,44.0
44.742,0,,28.4936,0,,35.3836,0,,180.883,,,,45.0
45.735,0,,28.4928,0,,35.3838,0,,180.683,,,,46.0
46.735,0,,28.4921,0,,35.384,0,,180.532,,,,47.0
47.733,0,,28.4922,0,,35.3839,0,,180.558,,,,48.0
48.734,0,,28.4924,0,,35.384,0,,180.506,,,,49.0
49.725,0,,28.4929,0,,35.384,0,,180.201,,,,50.0
50.712,0,,28.4916,0,,35.3842,0,,180.239,,,,51.0
51.705,0,,28.4911,0,,35.3844,0,,180.097,,,,52.0
52.703,0,,28.4908,0,,35.3846,0,,179.854,,,,53.0
53.698,0,,28.4904,0,,35.3848,0,,179.857,,,,54.0
54.691,0,,28.4894,0,,35.3852,0,,179.875,,,,55.0
55.682,0,,28.489,0,,35.3855,0,,179.952,,,,56.0
56.676,0,,28.4889,0,,35.3856,0,,180.035,,,,57.0
57.67,0,,28.4886,0,,35.3858,0,,179.961,,,,58.0
58.665,0,,28.4885,0,,35.386,0,,179.864,,,,59.0
59.663,0,,28.4885,0,,35.386,0,,179.703,,,,60.0
60.655,0,,28.4883,0,,35.3861,0,,179.578,,,,61.0
61.652,0,,28.4884,0,,35.3863,0,,179.54,,,,62.0
62.649,0,,28.4886,0,,35.3863,0,,179.559,,,,63.0
63.646,0,,28.488,0,,35.3866,0,,179.86,,,,64.0
64.628,0,,28.4876,0,,35.3868,0,,179.88,,,,65.0
65.612,0,,28.4873,0,,35.387,0,,179.812,,,,66.0
66.611,0,,28.4861,0,,35.3876,0,,179.593,,,,67.0
67.61,0,,28.4853,0,,35.388,0,,179.283,,,,68.0
68.61,0,,28.4848,0,,35.3882,0,,179.188,,,,69.0
69.614,0,,28.4842,0,,35.3887,0,,179.149,,,,70.0
70.616,0,,28.4831,0,,35.3891,0,,179.146,,,,71.0
71.595,0,,28.4836,0,,35.3891,0,,179.417,,,,72.0
72.569,0,,28.4832,0,,35.3893,0,,179.366,,,,73.0
73.572,0,,28.4805,0,,35.3906,0,,179.13,,,,74.0
74.57,0,,28.4799,0,,35.3912,0,,178.904,,,,75.0
75.57,0,,28.4798,0,,35.3913,0,,178.761,,,,76.0
76.566,0,,28.4785,0,,35.3917,0,,178.719,,,,77.0
77.566,0,,28.4759,0,,35.3933,0,,178.554,,,,78.0
78.56,0,,28.4733,0,,35.3945,0,,178.213,,,,79.0
79.549,0,,28.4711,0,,35.3957,0,,178.119,,,,80.0
80.54,0,,28.4698,0,,35.3966,0,,178.188,,,,81.0
81.528,0,,28.467,0,,35.398,0,,178.125,,,,82.0
82.52,0,,28.465,0,,35.3992,0,,178.08,,,,83.0
83.516,0,,28.463,0,,35.4001,0,,177.729,,,,84.0
84.511,0,,28.4595,0,,35.4019,0,,177.433,,,,85.0
85.512,0,,28.4561,0,,35.4035,0,,177.278,,,,86.0
86.506,0,,28.4515,0,,35.4058,0,,177.126,,,,87.0
87.505,0,,28.4507,0,,35.4061,0,,176.845,,,,88.0
88.501,0,,28.4422,0,,35.4099,0,,176.682,,,,89.0
89.488,0,,28.4358,0,,35.4127,0,,176.361,,,,90.0
90.476,0,,28.4323,0,,35.4141,0,,176.148,,,,91.0
91.469,0,,28.4301,0,,35.4156,0,,176.017,,,,92.0
92.464,0,,28.4285,0,,35.4163,0,,175.891,,,,93.0
93.464,0,,28.4201,0,,35.4216,0,,175.717,,,,94.0
94.458,0,,28.4135,0,,35.426,0,,175.54,,,,95.0
95.453,0,,28.4064,0,,35.432,0,,175.401,,,,96.0
96.447,0,,28.3966,0,,35.4392,0,,175.235,,,,97.0
97.438,0,,28.3913,0,,35.4434,0,,175.093,,,,98.0
98.43,0,,28.3851,0,,35.4496,0,,175.053,,,,99.0
99.425,0,,28.3781,0,,35.4576,0,,175.197,,,,100.0
100.421,0,,28.3734,0,,35.464,0,,175.23,,,,101.0
101.416,0,,28.368,0,,35.4727,0,,175.281,,,,102.0
102.411,0,,28.3626,0,,35.482,0,,175.587,,,,103.0
103.403,0,,28.3599,0,,35.4888,0,,176.082,,,,104.0
104.394,0,,28.3589,0,,35.4971,0,,176.142,,,,105.0
105.388,0,,28.3596,0,,35.4994,0,,176.328,,,,106.0
106.383,0,,28.3602,0,,35.5018,0,,176.46,,,,107.0
107.381,0,,28.36,0,,35.5021,0,,176.429,,,,108.0
108.373,0,,28.3595,0,,35.5025,0,,176.405,,,,109.0
109.37,0,,28.3581,0,,35.5028,0,,176.406,,,,110.0
110.362,0,,28.3567,0,,35.5031,0,,176.712,,,,111.0
111.354,0,,28.3541,0,,35.5033,0,,176.815,,,,112.0
112.348,0,,28.3536,0,,35.5036,0,,176.93,,,,113.0
113.338,0,,28.3531,0,,35.5038,0,,177.221,,,,114.0
114.334,0,,28.3513,0,,35.5029,0,,177.452,,,,115.0
115.321,0,,28.3454,0,,35.5021,0,,177.266,,,,116.0
116.323,0,,28.3368,0,,35.4986,0,,176.964,,,,117.0
