# latitude: -0.03367, longitude: -160.1198, year: 2001, month: 1, day: 14, cruise: 32588, uid: 10475502
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
5.967,0,,25.4815,0,,35.1421,0,,164.07845,,,,6.0
6.961,0,,25.4825,0,,35.1421,0,,164.05983,,,,7.0
7.956,0,,25.4803,0,,35.1423,0,,165.31175,,,,8.0
8.95,0,,25.4788,0,,35.1422,0,,163.03104,,,,9.0
9.945,0,,25.4775,0,,35.1423,0,,164.56085,,,,10.0
10.939,0,,25.4742,0,,35.1423,0,,165.49693,,,,11.0
11.934,0,,25.4793,0,,35.142,0,,166.80817,,,,12.0
12.928,0,,25.4792,0,,35.1421,0,,163.71768,,,,13.0
13.923,0,,25.4788,0,,35.1422,0,,165.87727,,,,14.0
14.917,0,,25.4807,0,,35.1422,0,,166.09053,,,,15.0
15.911,0,,25.4811,0,,35.1419,0,,164.08006,,,,16.0
16.906,0,,25.4765,0,,35.1421,0,,165.02896,,,,17.0
17.9,0,,25.4627,0,,35.1423,0,,165.19476,,,,18.0
18.895,0,,25.4464,0,,35.1436,0,,164.73686,,,,19.0
19.889,0,,25.4418,0,,35.1439,0,,164.62527,,,,20.0
20.883,0,,25.4268,0,,35.1446,0,,164.81596,,,,21.0
21.878,0,,25.4187,0,,35.1462,0,,163.67967,,,,22.0
22.872,0,,25.4177,0,,35.1469,0,,162.62886,,,,23.0
23.867,0,,25.4196,0,,35.1459,0,,162.06197,,,,24.0
24.861,0,,25.4192,0,,35.1459,0,,162.93573,,,,25.0
25.856,0,,25.4225,0,,35.1452,0,,163.80145,,,,26.0
26.85,0,,25.4129,0,,35.1466,0,,164.75537,,,,27.0
27.844,0,,25.4073,0,,35.1476,0,,164.55135,,,,28.0
28.839,0,,25.4108,0,,35.147,0,,163.84306,,,,29.0
29.833,0,,25.4091,0,,35.1472,0,,164.17671,,,,30.0
30.827,0,,25.4085,0,,35.1475,0,,164.9924,,,,31.0
31.822,0,,25.4084,0,,35.1473,0,,163.96165,,,,32.0
32.816,0,,25.4053,0,,35.1482,0,,164.03435,,,,33.0
33.81,0,,25.4008,0,,35.1491,0,,164.36893,,,,34.0
34.805,0,,25.3898,0,,35.1519,0,,163.02559,,,,35.0
35.799,0,,25.3812,0,,35.1548,0,,162.95505,,,,36.0
36.793,0,,25.3794,0,,35.1554,0,,163.19254,,,,37.0
37.788,0,,25.3776,0,,35.156,0,,162.58685,,,,38.0
38.782,0,,25.3702,0,,35.1594,0,,161.06226,,,,39.0
39.776,0,,25.3623,0,,35.1636,0,,161.02046,,,,40.0
40.771,0,,25.3641,0,,35.1626,0,,162.36044,,,,41.0
41.765,0,,25.3656,0,,35.1623,0,,161.05798,,,,42.0
42.759,0,,25.3626,0,,35.1637,0,,161.44759,,,,43.0
43.753,0,,25.3623,0,,35.1646,0,,162.54639,,,,44.0
44.748,0,,25.3622,0,,35.1652,0,,161.92363,,,,45.0
45.742,0,,25.3606,0,,35.1665,0,,160.81506,,,,46.0
46.736,0,,25.3627,0,,35.1648,0,,160.56924,,,,47.0
47.731,0,,25.3608,0,,35.1673,0,,160.47528,,,,48.0
48.725,0,,25.3598,0,,35.1692,0,,160.80669,,,,49.0
49.719,0,,25.3604,0,,35.1689,0,,161.25288,,,,50.0
50.714,0,,25.3591,0,,35.1719,0,,160.58937,,,,51.0
51.708,0,,25.3578,0,,35.175,0,,160.08904,,,,52.0
52.702,0,,25.3574,0,,35.177,0,,160.07788,,,,53.0
53.696,0,,25.3574,0,,35.1774,0,,159.81018,,,,54.0
54.69,0,,25.3575,0,,35.178,0,,159.21358,,,,55.0
55.685,0,,25.357,0,,35.1787,0,,159.46155,,,,56.0
56.679,0,,25.3567,0,,35.179,0,,160.27299,,,,57.0
57.673,0,,25.3571,0,,35.1788,0,,161.88995,,,,58.0
58.668,0,,25.3565,0,,35.1811,0,,161.33432,,,,59.0
59.661,0,,25.3565,0,,35.1835,0,,160.59619,,,,60.0
60.656,0,,25.3567,0,,35.186,0,,160.03525,,,,61.0
61.65,0,,25.3572,0,,35.1867,0,,158.94217,,,,62.0
62.644,0,,25.358,0,,35.1884,0,,158.14763,,,,63.0
63.639,0,,25.3586,0,,35.1893,0,,158.69504,,,,64.0
64.633,0,,25.3596,0,,35.1918,0,,159.23114,,,,65.0
65.627,0,,25.36,0,,35.1921,0,,159.83957,,,,66.0
66.621,0,,25.362,0,,35.1983,0,,158.99968,,,,67.0
67.615,0,,25.3635,0,,35.2025,0,,158.00647,,,,68.0
68.61,0,,25.3649,0,,35.2057,0,,157.59724,,,,69.0
69.604,0,,25.366,0,,35.2076,0,,158.2299,,,,70.0
70.598,0,,25.3667,0,,35.2089,0,,158.43361,,,,71.0
71.592,0,,25.3676,0,,35.2107,0,,158.43237,,,,72.0
72.586,0,,25.3689,0,,35.2131,0,,158.59581,,,,73.0
73.58,0,,25.3698,0,,35.2149,0,,158.37939,,,,74.0
74.574,0,,25.3709,0,,35.2169,0,,158.40024,,,,75.0
75.569,0,,25.3726,0,,35.2197,0,,157.8476,,,,76.0
76.563,0,,25.3733,0,,35.2206,0,,158.22437,,,,77.0
77.557,0,,25.3757,0,,35.2247,0,,158.53819,,,,78.0
78.551,0,,25.3769,0,,35.2262,0,,157.7281,,,,79.0
79.545,0,,25.3781,0,,35.2284,0,,157.3047,,,,80.0
80.539,0,,25.3798,0,,35.2311,0,,157.9093,,,,81.0
81.533,0,,25.3816,0,,35.2326,0,,158.33385,,,,82.0
82.527,0,,25.3836,0,,35.2359,0,,157.65993,,,,83.0
83.522,0,,25.3845,0,,35.2368,0,,155.47586,,,,84.0
84.516,0,,25.3862,0,,35.2387,0,,155.83519,,,,85.0
85.51,0,,25.3879,0,,35.2418,0,,157.33066,,,,86.0
86.504,0,,25.3923,0,,35.2492,0,,156.20328,,,,87.0
87.498,0,,25.3939,0,,35.2517,0,,156.84254,,,,88.0
88.492,0,,25.3963,0,,35.2553,0,,156.8044,,,,89.0
89.486,0,,25.3974,0,,35.2567,0,,156.3542,,,,90.0
90.48,0,,25.3992,0,,35.259,0,,156.22279,,,,91.0
91.474,0,,25.4007,0,,35.2619,0,,156.10727,,,,92.0
92.468,0,,25.4012,0,,35.2638,0,,155.91345,,,,93.0
93.462,0,,25.3983,0,,35.266,0,,155.5802,,,,94.0
94.456,0,,25.395,0,,35.2678,0,,153.95087,,,,95.0
95.45,0,,25.3924,0,,35.2695,0,,156.36299,,,,96.0
96.444,0,,25.3911,0,,35.2711,0,,155.69362,,,,97.0
97.439,0,,25.388,0,,35.2745,0,,155.17133,,,,98.0
98.433,0,,25.3853,0,,35.2777,0,,154.56862,,,,99.0
99.427,0,,25.3847,0,,35.2789,0,,153.58884,,,,100.0
100.421,0,,25.3842,0,,35.2805,0,,153.31178,,,,101.0
101.415,0,,25.3833,0,,35.2826,0,,153.20499,,,,102.0
102.408,0,,25.3815,0,,35.2879,0,,153.22189,,,,103.0
103.403,0,,25.3788,0,,35.2915,0,,153.37364,,,,104.0
104.397,0,,25.3759,0,,35.2946,0,,153.17027,,,,105.0
105.39,0,,25.3753,0,,35.2953,0,,153.08621,,,,106.0
106.385,0,,25.3721,0,,35.2985,0,,152.84615,,,,107.0
107.379,0,,25.3642,0,,35.3041,0,,150.19247,,,,108.0
108.372,0,,25.3558,0,,35.308,0,,149.07321,,,,109.0
109.366,0,,25.3295,0,,35.3133,0,,148.59833,,,,110.0
110.36,0,,25.2769,0,,35.3192,0,,148.42776,,,,111.0
111.355,0,,25.2541,0,,35.3215,0,,148.42181,,,,112.0
112.348,0,,25.2431,0,,35.3265,0,,148.22394,,,,113.0
113.342,0,,25.2285,0,,35.3281,0,,147.24681,,,,114.0
114.336,0,,25.2192,0,,35.3357,0,,146.46678,,,,115.0
115.33,0,,25.1883,0,,35.3377,0,,146.08978,,,,116.0
116.324,0,,25.1639,0,,35.3415,0,,144.94868,,,,117.0
117.318,0,,25.1301,0,,35.3453,0,,143.88599,,,,118.0
118.312,0,,25.1028,0,,35.3488,0,,142.62648,,,,119.0
119.306,0,,25.0348,0,,35.3595,0,,140.92006,,,,120.0
120.3,0,,25.0092,0,,35.3653,0,,138.66766,,,,121.0
