# latitude: -0.005, longitude: -169.74, year: 2000, month: 7, day: 4, cruise: 16605, uid: 9616774
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,27.5092,0,,35.3897,0,,,,,,0.0
1.0,0,,27.5092,0,,35.3894,0,,,,,,1.0
2.0,0,,27.5092,0,,35.3891,0,,,,,,2.0
3.0,0,,27.5092,0,,35.3888,0,,,,,,3.0
4.0,0,,27.5092,0,,35.3885,0,,,,,,4.0
5.0,0,,27.5092,0,,35.3882,0,,,,,,5.0
6.0,0,,27.5041,0,,35.3882,0,,,,,,6.0
7.0,0,,27.497,0,,35.3882,0,,,,,,7.0
8.0,0,,27.4958,0,,35.388,0,,,,,,8.0
9.0,0,,27.4872,0,,35.3881,0,,,,,,9.0
9.9,0,,27.46,0,,35.3868,0,,,,,,10.0
10.9,0,,27.4026,0,,35.3876,0,,,,,,11.0
11.9,0,,27.355,0,,35.3867,0,,,,,,12.0
12.9,0,,27.3269,0,,35.3857,0,,,,,,13.0
13.9,0,,27.3156,0,,35.3857,0,,,,,,14.0
14.9,0,,27.3074,0,,35.387,0,,,,,,15.0
15.9,0,,27.3011,0,,35.3875,0,,,,,,16.0
16.9,0,,27.2958,0,,35.3873,0,,,,,,17.0
17.9,0,,27.2908,0,,35.387,0,,,,,,18.0
18.9,0,,27.2867,0,,35.3874,0,,,,,,19.0
19.9,0,,27.2829,0,,35.3875,0,,,,,,20.0
20.9,0,,27.2803,0,,35.3877,0,,,,,,21.0
21.9,0,,27.2775,0,,35.3879,0,,,,,,22.0
22.9,0,,27.2753,0,,35.3879,0,,,,,,23.0
23.9,0,,27.2725,0,,35.3879,0,,,,,,24.0
24.9,0,,27.2696,0,,35.3878,0,,,,,,25.0
25.9,0,,27.2667,0,,35.3878,0,,,,,,26.0
26.8,0,,27.2648,0,,35.3877,0,,,,,,27.0
27.8,0,,27.2633,0,,35.3876,0,,,,,,28.0
28.8,0,,27.2607,0,,35.3878,0,,,,,,29.0
29.8,0,,27.2588,0,,35.3877,0,,,,,,30.0
30.8,0,,27.2566,0,,35.3879,0,,,,,,31.0
31.8,0,,27.2543,0,,35.3878,0,,,,,,32.0
32.8,0,,27.2523,0,,35.3879,0,,,,,,33.0
33.8,0,,27.2488,0,,35.3879,0,,,,,,34.0
34.8,0,,27.2452,0,,35.388,0,,,,,,35.0
35.8,0,,27.2423,0,,35.3882,0,,,,,,36.0
36.8,0,,27.2382,0,,35.3883,0,,,,,,37.0
37.8,0,,27.2354,0,,35.3883,0,,,,,,38.0
38.8,0,,27.2332,0,,35.3884,0,,,,,,39.0
39.8,0,,27.2295,0,,35.3886,0,,,,,,40.0
40.8,0,,27.2261,0,,35.3886,0,,,,,,41.0
41.8,0,,27.2219,0,,35.3885,0,,,,,,42.0
42.8,0,,27.2151,0,,35.3883,0,,,,,,43.0
43.8,0,,27.2101,0,,35.3884,0,,,,,,44.0
44.7,0,,27.2062,0,,35.3884,0,,,,,,45.0
45.7,0,,27.2005,0,,35.3885,0,,,,,,46.0
46.7,0,,27.1958,0,,35.3885,0,,,,,,47.0
47.7,0,,27.1911,0,,35.3887,0,,,,,,48.0
48.7,0,,27.1871,0,,35.3885,0,,,,,,49.0
49.7,0,,27.1863,0,,35.3886,0,,,,,,50.0
50.7,0,,27.184,0,,35.3886,0,,,,,,51.0
51.7,0,,27.1773,0,,35.3886,0,,,,,,52.0
52.7,0,,27.172,0,,35.3887,0,,,,,,53.0
53.7,0,,27.1683,0,,35.3886,0,,,,,,54.0
54.7,0,,27.1602,0,,35.3886,0,,,,,,55.0
55.7,0,,27.1596,0,,35.3885,0,,,,,,56.0
56.7,0,,27.1582,0,,35.3885,0,,,,,,57.0
57.7,0,,27.1572,0,,35.3885,0,,,,,,58.0
58.7,0,,27.1474,0,,35.3883,0,,,,,,59.0
59.7,0,,27.1417,0,,35.3883,0,,,,,,60.0
60.7,0,,27.1385,0,,35.3884,0,,,,,,61.0
61.7,0,,27.1357,0,,35.3879,0,,,,,,62.0
62.6,0,,27.1194,0,,35.3881,0,,,,,,63.0
63.6,0,,27.1167,0,,35.3883,0,,,,,,64.0
64.6,0,,27.1133,0,,35.3881,0,,,,,,65.0
65.6,0,,27.1073,0,,35.3879,0,,,,,,66.0
66.6,0,,27.0955,0,,35.3877,0,,,,,,67.0
67.6,0,,27.0902,0,,35.3875,0,,,,,,68.0
68.6,0,,27.0831,0,,35.3874,0,,,,,,69.0
69.6,0,,27.0755,0,,35.3871,0,,,,,,70.0
70.6,0,,27.0623,0,,35.3869,0,,,,,,71.0
71.6,0,,27.0491,0,,35.3862,0,,,,,,72.0
72.6,0,,27.0298,0,,35.3859,0,,,,,,73.0
73.6,0,,27.011,0,,35.3853,0,,,,,,74.0
74.6,0,,26.9917,0,,35.385,0,,,,,,75.0
75.6,0,,26.9828,0,,35.3848,0,,,,,,76.0
76.6,0,,26.9687,0,,35.3841,0,,,,,,77.0
77.6,0,,26.9536,0,,35.3841,0,,,,,,78.0
78.6,0,,26.9435,0,,35.384,0,,,,,,79.0
79.5,0,,26.9269,0,,35.3834,0,,,,,,80.0
80.5,0,,26.9057,0,,35.3829,0,,,,,,81.0
81.5,0,,26.8925,0,,35.3827,0,,,,,,82.0
82.5,0,,26.8827,0,,35.3819,0,,,,,,83.0
83.5,0,,26.874,0,,35.3827,0,,,,,,84.0
84.5,0,,26.8435,0,,35.3809,0,,,,,,85.0
85.5,0,,26.8252,0,,35.3812,0,,,,,,86.0
86.5,0,,26.8204,0,,35.3813,0,,,,,,87.0
87.5,0,,26.7458,0,,35.3767,0,,,,,,88.0
88.5,0,,26.6721,0,,35.3797,0,,,,,,89.0
89.5,0,,26.6619,0,,35.3793,0,,,,,,90.0
90.5,0,,26.643,0,,35.3783,0,,,,,,91.0
91.5,0,,26.6123,0,,35.3784,0,,,,,,92.0
92.5,0,,26.594,0,,35.3773,0,,,,,,93.0
93.5,0,,26.5679,0,,35.3771,0,,,,,,94.0
94.5,0,,26.54,0,,35.3758,0,,,,,,95.0
95.5,0,,26.4772,0,,35.375,0,,,,,,96.0
96.4,0,,26.4403,0,,35.3747,0,,,,,,97.0
97.4,0,,26.3525,0,,35.3733,0,,,,,,98.0
98.4,0,,26.3083,0,,35.3725,0,,,,,,99.0
