# latitude: -5.5018, longitude: -168.7498, year: 1996, month: 3, day: 4, cruise: 13615, uid: 7549047
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.99,0,,28.9734,0,,35.6136,0,,197.9,,,,1.0
1.99,0,,28.9737,0,,35.6136,0,,197.9,,,,2.0
2.98,0,,28.9739,0,,35.6136,0,,198.0,,,,3.0
3.98,0,,28.9743,0,,35.6136,0,,198.0,,,,4.0
4.97,0,,28.9739,0,,35.6136,0,,198.0,,,,5.0
5.97,0,,28.9313,0,,35.6136,0,,197.3,,,,6.0
6.96,0,,28.8998,0,,35.6136,0,,195.8,,,,7.0
7.96,0,,28.8912,0,,35.6141,0,,195.9,,,,8.0
8.95,0,,28.8881,0,,35.6144,0,,195.8,,,,9.0
9.94,0,,28.8626,0,,35.6115,0,,196.1,,,,10.0
10.94,0,,28.7786,0,,35.6083,0,,196.6,,,,11.0
11.93,0,,28.7509,0,,35.6087,0,,196.3,,,,12.0
12.93,0,,28.7402,0,,35.6095,0,,196.7,,,,13.0
13.92,0,,28.7302,0,,35.6113,0,,196.6,,,,14.0
14.92,0,,28.7202,0,,35.614,0,,196.4,,,,15.0
15.91,0,,28.7096,0,,35.6161,0,,196.1,,,,16.0
16.91,0,,28.7013,0,,35.618,0,,196.5,,,,17.0
17.9,0,,28.6816,0,,35.6233,0,,196.4,,,,18.0
18.89,0,,28.6708,0,,35.6266,0,,196.3,,,,19.0
19.89,0,,28.6674,0,,35.6278,0,,196.0,,,,20.0
20.88,0,,28.6631,0,,35.629,0,,196.2,,,,21.0
21.88,0,,28.6432,0,,35.6333,0,,196.5,,,,22.0
22.87,0,,28.6341,0,,35.6345,0,,196.2,,,,23.0
23.87,0,,28.6293,0,,35.6352,0,,196.3,,,,24.0
24.86,0,,28.6173,0,,35.6361,0,,196.3,,,,25.0
25.85,0,,28.5983,0,,35.6387,0,,196.2,,,,26.0
26.85,0,,28.5834,0,,35.6413,0,,196.2,,,,27.0
27.84,0,,28.5716,0,,35.6437,0,,196.4,,,,28.0
28.84,0,,28.5574,0,,35.6473,0,,196.5,,,,29.0
29.83,0,,28.5491,0,,35.6496,0,,196.3,,,,30.0
30.83,0,,28.5387,0,,35.6514,0,,196.4,,,,31.0
31.82,0,,28.5216,0,,35.6543,0,,196.7,,,,32.0
32.81,0,,28.5069,0,,35.6566,0,,196.6,,,,33.0
33.81,0,,28.502,0,,35.658,0,,195.9,,,,34.0
34.8,0,,28.4951,0,,35.6599,0,,196.0,,,,35.0
35.8,0,,28.4818,0,,35.6643,0,,196.3,,,,36.0
36.79,0,,28.4732,0,,35.6663,0,,196.1,,,,37.0
37.79,0,,28.4647,0,,35.6679,0,,196.0,,,,38.0
38.78,0,,28.4453,0,,35.672,0,,196.0,,,,39.0
39.77,0,,28.4228,0,,35.6766,0,,196.2,,,,40.0
40.77,0,,28.4083,0,,35.6786,0,,196.0,,,,41.0
41.76,0,,28.3904,0,,35.6822,0,,196.4,,,,42.0
42.76,0,,28.3817,0,,35.6841,0,,196.3,,,,43.0
43.75,0,,28.3789,0,,35.6848,0,,195.9,,,,44.0
44.75,0,,28.3705,0,,35.6855,0,,196.0,,,,45.0
45.74,0,,28.3542,0,,35.6875,0,,196.3,,,,46.0
46.73,0,,28.3469,0,,35.6883,0,,196.4,,,,47.0
47.73,0,,28.3414,0,,35.6876,0,,196.5,,,,48.0
48.72,0,,28.3377,0,,35.6864,0,,196.0,,,,49.0
49.72,0,,28.3369,0,,35.6864,0,,195.8,,,,50.0
50.71,0,,28.3376,0,,35.6867,0,,195.7,,,,51.0
51.71,0,,28.3368,0,,35.6862,0,,195.7,,,,52.0
52.7,0,,28.333,0,,35.6849,0,,195.7,,,,53.0
53.69,0,,28.3319,0,,35.6847,0,,195.5,,,,54.0
54.69,0,,28.3315,0,,35.6849,0,,195.3,,,,55.0
