# latitude: -4.50509, longitude: -168.75011, year: 2001, month: 7, day: 1, cruise: 3312, uid: 10162348
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
6.0,0,,28.954,0,,35.397,0,,205.6,,,,6.0
8.0,0,,28.957,0,,35.397,0,,206.1,,,,8.0
9.9,0,,28.956,0,,35.398,0,,206.8,,,,10.0
11.9,0,,28.958,0,,35.398,0,,206.6,,,,12.0
13.9,0,,28.956,0,,35.398,0,,205.5,,,,14.0
15.9,0,,28.955,0,,35.398,0,,205.8,,,,16.0
17.9,0,,28.958,0,,35.398,0,,206.1,,,,18.0
19.9,0,,28.958,0,,35.398,0,,206.3,,,,20.0
21.9,0,,28.958,0,,35.398,0,,206.0,,,,22.0
23.9,0,,28.959,0,,35.398,0,,205.7,,,,24.0
25.9,0,,28.96,0,,35.399,0,,205.7,,,,26.0
27.8,0,,28.961,0,,35.4,0,,205.8,,,,28.0
29.8,0,,28.961,0,,35.4,0,,205.6,,,,30.0
31.8,0,,28.961,0,,35.4,0,,205.5,,,,32.0
33.8,0,,28.961,0,,35.4,0,,205.4,,,,34.0
35.8,0,,28.961,0,,35.401,0,,205.8,,,,36.0
37.8,0,,28.961,0,,35.4,0,,205.6,,,,38.0
39.8,0,,28.962,0,,35.4,0,,205.5,,,,40.0
41.8,0,,28.961,0,,35.405,0,,205.1,,,,42.0
43.8,0,,28.96,0,,35.406,0,,205.2,,,,44.0
45.7,0,,28.961,0,,35.411,0,,205.6,,,,46.0
47.7,0,,28.965,0,,35.42,0,,205.1,,,,48.0
49.7,0,,28.968,0,,35.433,0,,204.9,,,,50.0
51.7,0,,28.968,0,,35.443,0,,205.0,,,,52.0
53.7,0,,28.969,0,,35.45,0,,204.5,,,,54.0
55.7,0,,28.971,0,,35.454,0,,203.7,,,,56.0
57.7,0,,28.971,0,,35.456,0,,203.0,,,,58.0
59.7,0,,28.97,0,,35.46,0,,202.1,,,,60.0
61.6,0,,28.966,0,,35.488,0,,201.4,,,,62.0
63.6,0,,28.941,0,,35.501,0,,200.3,,,,64.0
65.6,0,,28.917,0,,35.515,0,,199.2,,,,66.0
67.6,0,,28.907,0,,35.525,0,,197.8,,,,68.0
69.6,0,,28.867,0,,35.571,0,,195.4,,,,70.0
71.6,0,,28.846,0,,35.593,0,,193.3,,,,72.0
73.6,0,,28.818,0,,35.623,0,,190.4,,,,74.0
75.6,0,,28.735,0,,35.695,0,,185.5,,,,76.0
77.6,0,,28.585,0,,35.741,0,,179.0,,,,78.0
79.5,0,,28.369,0,,35.751,0,,174.0,,,,80.0
81.5,0,,28.28,0,,35.75,0,,172.6,,,,82.0
83.5,0,,28.134,0,,35.754,0,,173.0,,,,84.0
85.5,0,,27.995,0,,35.761,0,,170.4,,,,86.0
87.5,0,,27.97,0,,35.763,0,,171.6,,,,88.0
89.5,0,,27.961,0,,35.763,0,,172.5,,,,90.0
91.5,0,,27.902,0,,35.768,0,,171.9,,,,92.0
93.5,0,,27.753,0,,35.786,0,,169.1,,,,94.0
95.4,0,,27.632,0,,35.798,0,,165.8,,,,96.0
97.4,0,,27.574,0,,35.804,0,,164.6,,,,98.0
99.4,0,,27.465,0,,35.82,0,,164.7,,,,100.0
101.4,0,,27.404,0,,35.828,0,,163.6,,,,102.0
103.4,0,,27.301,0,,35.837,0,,162.6,,,,104.0
105.4,0,,27.228,0,,35.845,0,,162.0,,,,106.0
107.4,0,,27.133,0,,35.85,0,,161.6,,,,108.0
109.4,0,,27.026,0,,35.863,0,,161.4,,,,110.0
111.4,0,,26.89,0,,35.879,0,,159.8,,,,112.0
113.3,0,,26.848,0,,35.878,0,,159.7,,,,114.0
115.3,0,,26.784,0,,35.881,0,,159.8,,,,116.0
117.3,0,,26.622,0,,35.869,0,,159.6,,,,118.0
119.3,0,,26.234,0,,35.822,0,,159.7,,,,120.0
121.3,0,,25.929,0,,35.778,0,,158.8,,,,122.0
123.3,0,,25.608,0,,35.776,0,,158.7,,,,124.0
125.3,0,,25.649,0,,35.853,0,,155.7,,,,126.0
127.3,0,,25.767,0,,35.972,0,,154.5,,,,128.0
129.2,0,,25.763,0,,36.005,0,,153.4,,,,130.0
131.2,0,,25.559,0,,35.992,0,,153.1,,,,132.0
133.2,0,,25.429,0,,36.011,0,,152.9,,,,134.0
135.2,0,,25.382,0,,36.064,0,,152.8,,,,136.0
137.2,0,,25.308,0,,36.089,0,,151.9,,,,138.0
139.2,0,,25.255,0,,36.092,0,,151.5,,,,140.0
141.2,0,,25.237,0,,36.098,0,,150.5,,,,142.0
143.2,0,,24.816,0,,36.087,0,,148.5,,,,144.0
