# latitude: -2.49693, longitude: -168.74866, year: 2001, month: 7, day: 2, cruise: 3312, uid: 10162352
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,28.878,0,,35.52,0,,209.5,,,,4.0
6.0,0,,28.858,0,,35.52,0,,209.5,,,,6.0
8.0,0,,28.857,0,,35.52,0,,209.1,,,,8.0
9.9,0,,28.857,0,,35.52,0,,209.2,,,,10.0
11.9,0,,28.857,0,,35.521,0,,209.6,,,,12.0
13.9,0,,28.858,0,,35.52,0,,210.4,,,,14.0
15.9,0,,28.857,0,,35.52,0,,210.4,,,,16.0
17.9,0,,28.857,0,,35.52,0,,209.8,,,,18.0
19.9,0,,28.856,0,,35.52,0,,209.0,,,,20.0
21.9,0,,28.857,0,,35.52,0,,209.1,,,,22.0
23.9,0,,28.858,0,,35.52,0,,209.2,,,,24.0
25.9,0,,28.858,0,,35.52,0,,208.6,,,,26.0
27.8,0,,28.86,0,,35.52,0,,208.9,,,,28.0
29.8,0,,28.86,0,,35.52,0,,209.3,,,,30.0
31.8,0,,28.861,0,,35.52,0,,209.6,,,,32.0
33.8,0,,28.861,0,,35.52,0,,210.1,,,,34.0
35.8,0,,28.86,0,,35.52,0,,209.7,,,,36.0
37.8,0,,28.861,0,,35.52,0,,210.0,,,,38.0
39.8,0,,28.861,0,,35.52,0,,209.6,,,,40.0
41.8,0,,28.862,0,,35.52,0,,208.7,,,,42.0
43.8,0,,28.861,0,,35.52,0,,208.6,,,,44.0
45.7,0,,28.862,0,,35.52,0,,208.9,,,,46.0
47.7,0,,28.863,0,,35.52,0,,208.1,,,,48.0
49.7,0,,28.863,0,,35.52,0,,208.2,,,,50.0
51.7,0,,28.862,0,,35.52,0,,209.1,,,,52.0
53.7,0,,28.861,0,,35.519,0,,208.7,,,,54.0
55.7,0,,28.858,0,,35.519,0,,208.2,,,,56.0
57.7,0,,28.852,0,,35.518,0,,207.8,,,,58.0
59.7,0,,28.85,0,,35.518,0,,207.9,,,,60.0
61.6,0,,28.85,0,,35.52,0,,208.1,,,,62.0
63.6,0,,28.851,0,,35.52,0,,207.2,,,,64.0
65.6,0,,28.85,0,,35.521,0,,206.9,,,,66.0
67.6,0,,28.849,0,,35.522,0,,206.6,,,,68.0
