# latitude: -0.50001, longitude: -168.74744, year: 2001, month: 7, day: 3, cruise: 3312, uid: 10162356
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,28.431,0,,35.496,0,,204.7,,,,4.0
6.0,0,,28.426,0,,35.496,0,,206.9,,,,6.0
8.0,0,,28.428,0,,35.496,0,,208.2,,,,8.0
9.9,0,,28.43,0,,35.496,0,,209.5,,,,10.0
11.9,0,,28.43,0,,35.496,0,,209.7,,,,12.0
13.9,0,,28.431,0,,35.496,0,,209.9,,,,14.0
15.9,0,,28.431,0,,35.496,0,,210.3,,,,16.0
17.9,0,,28.431,0,,35.496,0,,210.6,,,,18.0
19.9,0,,28.432,0,,35.496,0,,211.0,,,,20.0
21.9,0,,28.432,0,,35.496,0,,211.0,,,,22.0
23.9,0,,28.432,0,,35.496,0,,210.7,,,,24.0
25.9,0,,28.432,0,,35.496,0,,210.5,,,,26.0
27.8,0,,28.432,0,,35.496,0,,210.8,,,,28.0
29.8,0,,28.433,0,,35.496,0,,210.7,,,,30.0
31.8,0,,28.433,0,,35.496,0,,210.4,,,,32.0
33.8,0,,28.433,0,,35.496,0,,210.1,,,,34.0
35.8,0,,28.433,0,,35.496,0,,210.8,,,,36.0
37.8,0,,28.434,0,,35.496,0,,210.7,,,,38.0
39.8,0,,28.435,0,,35.496,0,,210.5,,,,40.0
41.8,0,,28.435,0,,35.496,0,,210.5,,,,42.0
43.8,0,,28.436,0,,35.496,0,,210.2,,,,44.0
45.7,0,,28.436,0,,35.496,0,,210.2,,,,46.0
47.7,0,,28.436,0,,35.496,0,,210.2,,,,48.0
49.7,0,,28.435,0,,35.496,0,,210.2,,,,50.0
51.7,0,,28.436,0,,35.496,0,,210.3,,,,52.0
53.7,0,,28.436,0,,35.496,0,,209.9,,,,54.0
55.7,0,,28.434,0,,35.496,0,,209.8,,,,56.0
57.7,0,,28.435,0,,35.496,0,,209.2,,,,58.0
59.7,0,,28.427,0,,35.496,0,,208.9,,,,60.0
61.7,0,,28.412,0,,35.497,0,,208.3,,,,62.0
63.6,0,,28.407,0,,35.497,0,,207.7,,,,64.0
65.6,0,,28.408,0,,35.497,0,,207.2,,,,66.0
67.6,0,,28.407,0,,35.497,0,,207.3,,,,68.0
69.6,0,,28.405,0,,35.498,0,,207.2,,,,70.0
71.6,0,,28.4,0,,35.499,0,,206.8,,,,72.0
73.6,0,,28.395,0,,35.5,0,,206.3,,,,74.0
75.6,0,,28.391,0,,35.501,0,,206.5,,,,76.0
77.6,0,,28.386,0,,35.502,0,,205.9,,,,78.0
79.5,0,,28.382,0,,35.503,0,,205.0,,,,80.0
81.5,0,,28.376,0,,35.504,0,,204.5,,,,82.0
83.5,0,,28.366,0,,35.506,0,,203.3,,,,84.0
85.5,0,,28.354,0,,35.509,0,,202.5,,,,86.0
