# latitude: -5.0045, longitude: -168.7527, year: 1994, month: 11, day: 3, cruise: 12537, uid: 8077693
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,29.9468,0,,35.4482,0,,,,,,0.0
1.99,0,,29.9014,0,,35.4503,0,,,,,,2.0
3.98,0,,29.8811,0,,35.4489,0,,,,,,4.0
5.97,0,,29.7999,0,,35.4517,0,,,,,,6.0
7.96,0,,29.81,0,,35.4502,0,,,,,,8.0
9.94,0,,29.7549,0,,35.4498,0,,,,,,10.0
11.93,0,,29.7502,0,,35.4492,0,,,,,,12.0
13.92,0,,29.7328,0,,35.4482,0,,,,,,14.0
15.91,0,,29.7179,0,,35.4463,0,,,,,,16.0
17.9,0,,29.7111,0,,35.445,0,,,,,,18.0
19.89,0,,29.7014,0,,35.4452,0,,,,,,20.0
21.88,0,,29.6975,0,,35.4463,0,,,,,,22.0
23.87,0,,29.6888,0,,35.4444,0,,,,,,24.0
25.85,0,,29.684,0,,35.4447,0,,,,,,26.0
27.84,0,,29.6795,0,,35.4443,0,,,,,,28.0
29.83,0,,29.6758,0,,35.4436,0,,,,,,30.0
31.82,0,,29.6685,0,,35.4442,0,,,,,,32.0
33.81,0,,29.6644,0,,35.4447,0,,,,,,34.0
35.8,0,,29.6618,0,,35.4444,0,,,,,,36.0
37.79,0,,29.6581,0,,35.4442,0,,,,,,38.0
39.77,0,,29.653,0,,35.4437,0,,,,,,40.0
41.76,0,,29.6467,0,,35.4443,0,,,,,,42.0
43.75,0,,29.6398,0,,35.4447,0,,,,,,44.0
45.74,0,,29.6354,0,,35.4449,0,,,,,,46.0
47.73,0,,29.6351,0,,35.4438,0,,,,,,48.0
49.72,0,,29.6271,0,,35.4471,0,,,,,,50.0
51.71,0,,29.6163,0,,35.4473,0,,,,,,52.0
53.69,0,,29.6002,0,,35.45,0,,,,,,54.0
55.68,0,,29.5936,0,,35.4497,0,,,,,,56.0
57.67,0,,29.5864,0,,35.4511,0,,,,,,58.0
59.66,0,,29.5807,0,,35.4524,0,,,,,,60.0
61.65,0,,29.5715,0,,35.4534,0,,,,,,62.0
63.64,0,,29.5488,0,,35.4591,0,,,,,,64.0
65.62,0,,29.5346,0,,35.4572,0,,,,,,66.0
67.61,0,,29.5105,0,,35.4589,0,,,,,,68.0
69.6,0,,29.498,0,,35.4617,0,,,,,,70.0
71.59,0,,29.4803,0,,35.4652,0,,,,,,72.0
73.58,0,,29.4688,0,,35.4713,0,,,,,,74.0
75.57,0,,29.4376,0,,35.4755,0,,,,,,76.0
77.55,0,,29.3558,0,,35.4703,0,,,,,,78.0
79.54,0,,29.3135,0,,35.4681,0,,,,,,80.0
81.53,0,,29.2718,0,,35.4604,0,,,,,,82.0
83.52,0,,29.2602,0,,35.4601,0,,,,,,84.0
85.51,0,,29.2552,0,,35.4616,0,,,,,,86.0
87.49,0,,29.237,0,,35.4611,0,,,,,,88.0
89.48,0,,29.2319,0,,35.462,0,,,,,,90.0
91.47,0,,29.2273,0,,35.4628,0,,,,,,92.0
93.46,0,,29.227,0,,35.4642,0,,,,,,94.0
95.45,0,,29.2275,0,,35.4651,0,,,,,,96.0
97.43,0,,29.2251,0,,35.4674,0,,,,,,98.0
99.42,0,,29.219,0,,35.4762,0,,,,,,100.0
101.41,0,,29.2079,0,,35.4955,0,,,,,,102.0
103.4,0,,29.1373,0,,35.533,0,,,,,,104.0
105.39,0,,29.024,0,,35.545,0,,,,,,106.0
107.37,0,,28.8804,0,,35.5685,0,,,,,,108.0
109.36,0,,28.6962,0,,35.6061,0,,,,,,110.0
111.35,0,,28.3905,0,,35.6586,0,,,,,,112.0
113.34,0,,28.325,0,,35.663,0,,,,,,114.0
115.33,0,,28.2523,0,,35.6894,0,,,,,,116.0
117.31,0,,28.0921,0,,35.7097,0,,,,,,118.0
119.3,0,,28.0099,0,,35.7307,0,,,,,,120.0
121.29,0,,27.9746,0,,35.7455,0,,,,,,122.0
123.28,0,,27.9216,0,,35.7593,0,,,,,,124.0
125.26,0,,27.8477,0,,35.7837,0,,,,,,126.0
127.25,0,,27.7465,0,,35.8047,0,,,,,,128.0
129.24,0,,27.6701,0,,35.8162,0,,,,,,130.0
131.23,0,,27.4841,0,,35.8703,0,,,,,,132.0
133.22,0,,27.1945,0,,35.918,0,,,,,,134.0
135.2,0,,26.9683,0,,35.9556,0,,,,,,136.0
137.19,0,,26.7818,0,,35.9898,0,,,,,,138.0
139.18,0,,26.4255,0,,36.0394,0,,,,,,140.0
141.17,0,,26.109,0,,36.0813,0,,,,,,142.0
143.15,0,,25.885,0,,36.0992,0,,,,,,144.0
145.14,0,,25.6031,0,,36.119,0,,,,,,146.0
147.13,0,,25.4212,0,,36.1332,0,,,,,,148.0
149.12,0,,24.8831,0,,36.1502,0,,,,,,150.0
151.1,0,,24.7601,0,,36.142,0,,,,,,152.0
153.09,0,,24.4299,0,,36.119,0,,,,,,154.0
155.08,0,,23.8758,0,,36.0485,0,,,,,,156.0
157.07,0,,23.6925,0,,36.0174,0,,,,,,158.0
159.05,0,,23.2691,0,,36.0122,0,,,,,,160.0
161.04,0,,23.1155,0,,35.9928,0,,,,,,162.0
163.03,0,,23.0865,0,,35.9895,0,,,,,,164.0
165.02,0,,22.9935,0,,35.9931,0,,,,,,166.0
167.0,0,,22.7495,0,,35.9912,0,,,,,,168.0
168.99,0,,22.5697,0,,35.9835,0,,,,,,170.0
170.98,0,,22.489,0,,35.9811,0,,,,,,172.0
172.96,0,,21.7602,0,,35.9365,0,,,,,,174.0
174.95,0,,21.1823,0,,35.898,0,,,,,,176.0
176.94,0,,20.6934,0,,35.8594,0,,,,,,178.0
178.93,0,,20.424,0,,35.8236,0,,,,,,180.0
180.91,0,,20.0367,0,,35.7722,0,,,,,,182.0
182.9,0,,19.6243,0,,35.7372,0,,,,,,184.0
184.89,0,,19.45,0,,35.7147,0,,,,,,186.0
186.87,0,,19.2255,0,,35.6999,0,,,,,,188.0
188.86,0,,18.8277,0,,35.6533,0,,,,,,190.0
190.85,0,,18.6246,0,,35.6262,0,,,,,,192.0
192.84,0,,18.3433,0,,35.5931,0,,,,,,194.0
194.82,0,,17.9885,0,,35.5553,0,,,,,,196.0
196.81,0,,17.7086,0,,35.5188,0,,,,,,198.0
198.8,0,,17.5793,0,,35.4922,0,,,,,,200.0
200.78,0,,17.3307,0,,35.4734,0,,,,,,202.0
202.77,0,,16.6296,0,,35.4049,0,,,,,,204.0
204.76,0,,16.4987,0,,35.3732,0,,,,,,206.0
206.74,0,,16.139,0,,35.3416,0,,,,,,208.0
208.73,0,,15.7099,0,,35.297,0,,,,,,210.0
210.72,0,,15.4269,0,,35.2553,0,,,,,,212.0
212.71,0,,15.1451,0,,35.2271,0,,,,,,214.0
214.69,0,,15.0536,0,,35.204,0,,,,,,216.0
216.68,0,,14.9127,0,,35.1881,0,,,,,,218.0
218.67,0,,14.7582,0,,35.176,0,,,,,,220.0
220.65,0,,14.541,0,,35.1635,0,,,,,,222.0
222.64,0,,14.3698,0,,35.14,0,,,,,,224.0
224.63,0,,14.0983,0,,35.115,0,,,,,,226.0
226.61,0,,13.9487,0,,35.0949,0,,,,,,228.0
228.6,0,,13.7905,0,,35.0817,0,,,,,,230.0
230.59,0,,13.5688,0,,35.0691,0,,,,,,232.0
232.57,0,,13.2912,0,,35.0392,0,,,,,,234.0
234.56,0,,13.2131,0,,35.0214,0,,,,,,236.0
236.55,0,,13.0761,0,,35.0074,0,,,,,,238.0
238.53,0,,12.9088,0,,35.0023,0,,,,,,240.0
240.52,0,,12.7439,0,,34.9853,0,,,,,,242.0
242.51,0,,12.4979,0,,34.9709,0,,,,,,244.0
244.49,0,,12.382,0,,34.9475,0,,,,,,246.0
246.48,0,,12.2852,0,,34.9322,0,,,,,,248.0
248.47,0,,12.2127,0,,34.931,0,,,,,,250.0
250.45,0,,12.1514,0,,34.9264,0,,,,,,252.0
252.44,0,,12.0954,0,,34.9152,0,,,,,,254.0
254.43,0,,11.9836,0,,34.9096,0,,,,,,256.0
256.41,0,,11.7347,0,,34.8894,0,,,,,,258.0
258.4,0,,11.6276,0,,34.8772,0,,,,,,260.0
260.39,0,,11.6063,0,,34.8706,0,,,,,,262.0
262.37,0,,11.6047,0,,34.8708,0,,,,,,264.0
264.36,0,,11.5747,0,,34.8695,0,,,,,,266.0
266.34,0,,11.4313,0,,34.8652,0,,,,,,268.0
268.33,0,,11.3701,0,,34.8577,0,,,,,,270.0
270.32,0,,11.3267,0,,34.8463,0,,,,,,272.0
