# latitude: -3.50129, longitude: -168.7506, year: 2016, month: 6, day: 22, cruise: 5676, uid: 18457440
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
6.0,0,,29.9891,0,,34.815,0,,188.71,,,,6.0
7.0,0,,29.991,0,,34.8151,0,,189.44,,,,7.0
8.0,0,,29.9906,0,,34.8153,0,,189.85,,,,8.0
9.0,0,,29.993,0,,34.8153,0,,189.41,,,,9.0
9.9,0,,29.9932,0,,34.8149,0,,189.52,,,,10.0
10.9,0,,29.9891,0,,34.8147,0,,190.54,,,,11.0
11.9,0,,29.9889,0,,34.8152,0,,190.22,,,,12.0
12.9,0,,29.995,0,,34.8157,0,,190.49,,,,13.0
13.9,0,,29.9994,0,,34.8157,0,,190.15,,,,14.0
14.9,0,,30.0014,0,,34.8158,0,,190.19,,,,15.0
15.9,0,,30.0028,0,,34.8148,0,,190.4,,,,16.0
16.9,0,,30.0025,0,,34.8145,0,,190.46,,,,17.0
17.9,0,,30.0023,0,,34.8146,0,,190.5,,,,18.0
18.9,0,,30.002,0,,34.8148,0,,190.54,,,,19.0
19.9,0,,30.0019,0,,34.815,0,,190.62,,,,20.0
20.9,0,,30.0017,0,,34.8151,0,,190.49,,,,21.0
21.9,0,,30.0021,0,,34.8151,0,,190.4,,,,22.0
22.9,0,,30.0019,0,,34.8151,0,,190.54,,,,23.0
23.9,0,,30.0024,0,,34.8152,0,,190.26,,,,24.0
24.9,0,,30.0025,0,,34.8151,0,,190.09,,,,25.0
25.9,0,,30.0019,0,,34.8151,0,,190.29,,,,26.0
26.8,0,,30.0019,0,,34.8155,0,,190.45,,,,27.0
27.8,0,,30.0025,0,,34.8148,0,,191.04,,,,28.0
28.8,0,,30.0023,0,,34.8144,0,,190.69,,,,29.0
29.8,0,,30.0027,0,,34.8144,0,,190.76,,,,30.0
30.8,0,,30.0042,0,,34.8161,0,,190.95,,,,31.0
31.8,0,,30.0052,0,,34.8163,0,,191.0,,,,32.0
32.8,0,,30.0055,0,,34.8165,0,,191.01,,,,33.0
33.8,0,,30.0075,0,,34.8181,0,,190.42,,,,34.0
