# latitude: -0.00044, longitude: -168.74812, year: 2001, month: 7, day: 4, cruise: 3312, uid: 10162357
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
6.0,0,,28.548,0,,35.515,0,,201.7,,,,6.0
8.0,0,,28.506,0,,35.514,0,,203.8,,,,8.0
9.9,0,,28.427,0,,35.513,0,,206.4,,,,10.0
11.9,0,,28.363,0,,35.513,0,,207.4,,,,12.0
13.9,0,,28.331,0,,35.512,0,,208.4,,,,14.0
15.9,0,,28.32,0,,35.512,0,,208.8,,,,16.0
17.9,0,,28.31,0,,35.512,0,,208.6,,,,18.0
19.9,0,,28.307,0,,35.511,0,,209.2,,,,20.0
21.9,0,,28.303,0,,35.511,0,,208.7,,,,22.0
23.9,0,,28.3,0,,35.511,0,,209.4,,,,24.0
25.9,0,,28.295,0,,35.511,0,,209.7,,,,26.0
27.8,0,,28.294,0,,35.511,0,,210.1,,,,28.0
29.8,0,,28.291,0,,35.511,0,,210.6,,,,30.0
31.8,0,,28.288,0,,35.511,0,,209.8,,,,32.0
33.8,0,,28.286,0,,35.511,0,,209.1,,,,34.0
35.8,0,,28.284,0,,35.511,0,,208.4,,,,36.0
37.8,0,,28.283,0,,35.511,0,,208.4,,,,38.0
39.8,0,,28.28,0,,35.51,0,,208.4,,,,40.0
41.8,0,,28.278,0,,35.51,0,,208.6,,,,42.0
43.8,0,,28.277,0,,35.51,0,,208.2,,,,44.0
45.7,0,,28.275,0,,35.51,0,,208.4,,,,46.0
47.7,0,,28.272,0,,35.51,0,,208.0,,,,48.0
49.7,0,,28.269,0,,35.51,0,,207.5,,,,50.0
51.7,0,,28.267,0,,35.51,0,,207.3,,,,52.0
53.7,0,,28.266,0,,35.51,0,,206.9,,,,54.0
55.7,0,,28.263,0,,35.51,0,,207.0,,,,56.0
57.7,0,,28.261,0,,35.51,0,,206.8,,,,58.0
59.7,0,,28.259,0,,35.51,0,,205.8,,,,60.0
61.7,0,,28.257,0,,35.509,0,,206.0,,,,62.0
63.6,0,,28.252,0,,35.509,0,,205.8,,,,64.0
65.6,0,,28.248,0,,35.509,0,,205.9,,,,66.0
67.6,0,,28.245,0,,35.509,0,,205.6,,,,68.0
69.6,0,,28.241,0,,35.508,0,,205.2,,,,70.0
