# latitude: -0.49664, longitude: -168.74376, year: 2016, month: 6, day: 23, cruise: 5676, uid: 18457446
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
5.0,0,,28.5685,0,,35.3093,0,,185.96,,,,5.0
6.0,0,,28.5673,0,,35.3091,0,,186.57,,,,6.0
7.0,0,,28.5686,0,,35.3091,0,,186.75,,,,7.0
8.0,0,,28.5697,0,,35.3091,0,,186.53,,,,8.0
9.0,0,,28.569,0,,35.309,0,,186.14,,,,9.0
9.9,0,,28.5698,0,,35.3093,0,,185.41,,,,10.0
10.9,0,,28.5699,0,,35.3092,0,,185.85,,,,11.0
11.9,0,,28.5701,0,,35.3092,0,,186.29,,,,12.0
12.9,0,,28.5692,0,,35.3087,0,,186.67,,,,13.0
13.9,0,,28.5632,0,,35.3079,0,,186.75,,,,14.0
14.9,0,,28.5563,0,,35.3072,0,,186.51,,,,15.0
15.9,0,,28.5552,0,,35.3074,0,,185.96,,,,16.0
16.9,0,,28.5569,0,,35.3079,0,,186.35,,,,17.0
17.9,0,,28.5574,0,,35.3082,0,,186.27,,,,18.0
18.9,0,,28.5568,0,,35.3079,0,,186.15,,,,19.0
19.9,0,,28.55,0,,35.3068,0,,186.45,,,,20.0
20.9,0,,28.5477,0,,35.3069,0,,186.57,,,,21.0
21.9,0,,28.5446,0,,35.307,0,,186.4,,,,22.0
22.9,0,,28.5414,0,,35.307,0,,186.2,,,,23.0
23.9,0,,28.5382,0,,35.3071,0,,186.01,,,,24.0
24.9,0,,28.5345,0,,35.3069,0,,185.89,,,,25.0
25.9,0,,28.5301,0,,35.3071,0,,186.13,,,,26.0
26.8,0,,28.5262,0,,35.3077,0,,186.05,,,,27.0
27.8,0,,28.5208,0,,35.308,0,,185.82,,,,28.0
28.8,0,,28.5158,0,,35.3085,0,,185.57,,,,29.0
29.8,0,,28.513,0,,35.3088,0,,185.82,,,,30.0
30.8,0,,28.5062,0,,35.3087,0,,185.43,,,,31.0
31.8,0,,28.5014,0,,35.3094,0,,185.27,,,,32.0
32.8,0,,28.4953,0,,35.3093,0,,185.23,,,,33.0
33.8,0,,28.482,0,,35.3088,0,,184.92,,,,34.0
34.8,0,,28.457,0,,35.3095,0,,184.36,,,,35.0
35.8,0,,28.4499,0,,35.3105,0,,183.39,,,,36.0
36.8,0,,28.434,0,,35.311,0,,183.5,,,,37.0
37.8,0,,28.4112,0,,35.3104,0,,182.82,,,,38.0
38.8,0,,28.3487,0,,35.3069,0,,182.44,,,,39.0
39.8,0,,28.2671,0,,35.3094,0,,181.5,,,,40.0
40.8,0,,28.2431,0,,35.3133,0,,180.44,,,,41.0
41.8,0,,28.23,0,,35.3154,0,,179.6,,,,42.0
42.8,0,,28.1977,0,,35.3162,0,,179.33,,,,43.0
43.8,0,,28.1649,0,,35.3199,0,,178.32,,,,44.0
44.7,0,,28.1479,0,,35.3224,0,,177.93,,,,45.0
45.7,0,,28.1326,0,,35.3254,0,,178.13,,,,46.0
46.7,0,,28.1146,0,,35.3267,0,,177.37,,,,47.0
47.7,0,,28.0776,0,,35.3264,0,,176.59,,,,48.0
48.7,0,,28.0259,0,,35.3272,0,,176.38,,,,49.0
49.7,0,,27.9885,0,,35.3289,0,,175.74,,,,50.0
50.7,0,,27.9369,0,,35.3288,0,,175.06,,,,51.0
51.7,0,,27.8882,0,,35.3318,0,,173.71,,,,52.0
52.7,0,,27.8676,0,,35.3335,0,,173.17,,,,53.0
53.7,0,,27.7847,0,,35.3318,0,,172.88,,,,54.0
54.7,0,,27.7177,0,,35.3327,0,,171.31,,,,55.0
55.7,0,,27.681,0,,35.3384,0,,170.5,,,,56.0
56.7,0,,27.6173,0,,35.339,0,,169.97,,,,57.0
57.7,0,,27.5566,0,,35.3375,0,,168.93,,,,58.0
58.7,0,,27.4651,0,,35.3372,0,,168.5,,,,59.0
59.7,0,,27.3919,0,,35.3386,0,,167.5,,,,60.0
60.7,0,,27.343,0,,35.3369,0,,166.66,,,,61.0
61.7,0,,27.2787,0,,35.337,0,,165.84,,,,62.0
62.6,0,,27.1968,0,,35.3341,0,,164.96,,,,63.0
63.6,0,,27.1395,0,,35.3372,0,,163.62,,,,64.0
64.6,0,,27.1005,0,,35.341,0,,162.5,,,,65.0
65.6,0,,27.0205,0,,35.3468,0,,162.13,,,,66.0
66.6,0,,26.936,0,,35.3512,0,,161.65,,,,67.0
67.6,0,,26.8419,0,,35.3576,0,,159.83,,,,68.0
68.6,0,,26.7699,0,,35.3695,0,,157.92,,,,69.0
69.6,0,,26.6246,0,,35.3401,0,,157.33,,,,70.0
70.6,0,,26.5326,0,,35.3609,0,,156.02,,,,71.0
71.6,0,,26.4605,0,,35.361,0,,154.86,,,,72.0
72.6,0,,26.3355,0,,35.3543,0,,153.6,,,,73.0
73.6,0,,26.0907,0,,35.3145,0,,152.63,,,,74.0
74.6,0,,25.7379,0,,35.277,0,,151.64,,,,75.0
75.6,0,,25.6207,0,,35.2879,0,,149.71,,,,76.0
76.6,0,,25.5642,0,,35.304,0,,147.64,,,,77.0
77.6,0,,25.483,0,,35.3101,0,,146.19,,,,78.0
78.6,0,,25.3178,0,,35.3094,0,,144.77,,,,79.0
79.5,0,,25.2429,0,,35.3319,0,,142.69,,,,80.0
80.5,0,,25.2522,0,,35.3758,0,,141.35,,,,81.0
81.5,0,,25.2343,0,,35.3794,0,,140.56,,,,82.0
82.5,0,,25.1284,0,,35.3713,0,,140.55,,,,83.0
83.5,0,,25.0019,0,,35.3498,0,,140.24,,,,84.0
84.5,0,,24.8276,0,,35.3127,0,,139.62,,,,85.0
85.5,0,,24.6511,0,,35.2843,0,,138.77,,,,86.0
86.5,0,,24.4832,0,,35.2579,0,,137.82,,,,87.0
87.5,0,,24.2511,0,,35.2499,0,,136.73,,,,88.0
88.5,0,,24.0119,0,,35.2834,0,,135.06,,,,89.0
