# latitude: -0.517, longitude: -168.7567, year: 1994, month: 10, day: 31, cruise: 12537, uid: 8077659
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,29.6843,0,,35.2115,0,,,,,,0.0
1.99,0,,29.6898,0,,35.2109,0,,,,,,2.0
3.98,0,,29.6915,0,,35.2131,0,,,,,,4.0
5.97,0,,29.6787,0,,35.2136,0,,,,,,6.0
7.96,0,,29.6756,0,,35.2143,0,,,,,,8.0
9.94,0,,29.6751,0,,35.2153,0,,,,,,10.0
11.93,0,,29.6808,0,,35.2154,0,,,,,,12.0
13.92,0,,29.6815,0,,35.2157,0,,,,,,14.0
15.91,0,,29.6817,0,,35.2156,0,,,,,,16.0
17.9,0,,29.6776,0,,35.2146,0,,,,,,18.0
19.89,0,,29.676,0,,35.2133,0,,,,,,20.0
21.88,0,,29.6547,0,,35.2096,0,,,,,,22.0
23.87,0,,29.6316,0,,35.2053,0,,,,,,24.0
25.86,0,,29.6232,0,,35.2062,0,,,,,,26.0
27.84,0,,29.6234,0,,35.2125,0,,,,,,28.0
29.83,0,,29.6234,0,,35.2167,0,,,,,,30.0
31.82,0,,29.6199,0,,35.2237,0,,,,,,32.0
33.81,0,,29.6146,0,,35.2299,0,,,,,,34.0
35.8,0,,29.6092,0,,35.2347,0,,,,,,36.0
37.79,0,,29.6023,0,,35.2397,0,,,,,,38.0
39.78,0,,29.5926,0,,35.2455,0,,,,,,40.0
41.76,0,,29.5779,0,,35.2509,0,,,,,,42.0
43.75,0,,29.5644,0,,35.2565,0,,,,,,44.0
45.74,0,,29.5521,0,,35.2613,0,,,,,,46.0
47.73,0,,29.5399,0,,35.2667,0,,,,,,48.0
49.72,0,,29.5256,0,,35.273,0,,,,,,50.0
51.71,0,,29.5019,0,,35.2834,0,,,,,,52.0
53.7,0,,29.4732,0,,35.296,0,,,,,,54.0
55.68,0,,29.4207,0,,35.3084,0,,,,,,56.0
57.67,0,,29.3669,0,,35.3273,0,,,,,,58.0
59.66,0,,29.3245,0,,35.3412,0,,,,,,60.0
61.65,0,,29.2633,0,,35.3612,0,,,,,,62.0
63.64,0,,29.1974,0,,35.3748,0,,,,,,64.0
65.63,0,,29.1272,0,,35.3867,0,,,,,,66.0
67.62,0,,29.0589,0,,35.3914,0,,,,,,68.0
69.6,0,,29.0101,0,,35.3921,0,,,,,,70.0
71.59,0,,28.9687,0,,35.3928,0,,,,,,72.0
73.58,0,,28.9108,0,,35.3945,0,,,,,,74.0
75.57,0,,28.8747,0,,35.3932,0,,,,,,76.0
77.56,0,,28.8597,0,,35.3928,0,,,,,,78.0
79.55,0,,28.8433,0,,35.394,0,,,,,,80.0
81.53,0,,28.8157,0,,35.3906,0,,,,,,82.0
83.52,0,,28.8081,0,,35.3889,0,,,,,,84.0
85.51,0,,28.8025,0,,35.3876,0,,,,,,86.0
87.5,0,,28.7965,0,,35.3862,0,,,,,,88.0
89.49,0,,28.7923,0,,35.385,0,,,,,,90.0
91.47,0,,28.7887,0,,35.3842,0,,,,,,92.0
93.46,0,,28.7809,0,,35.3829,0,,,,,,94.0
95.45,0,,28.7198,0,,35.3841,0,,,,,,96.0
97.44,0,,28.541,0,,35.3853,0,,,,,,98.0
99.43,0,,28.3242,0,,35.3842,0,,,,,,100.0
101.41,0,,28.2839,0,,35.3919,0,,,,,,102.0
103.4,0,,28.2861,0,,35.393,0,,,,,,104.0
105.39,0,,28.2867,0,,35.3952,0,,,,,,106.0
107.38,0,,28.2567,0,,35.3968,0,,,,,,108.0
