# latitude: -5.9915, longitude: -168.757, year: 2009, month: 3, day: 11, cruise: 3871, uid: 11957304
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
9.94,0,,28.9935,0,,35.7576,0,,198.2,,,,10.0
11.93,0,,28.9945,0,,35.757,0,,197.8,,,,12.0
13.92,0,,28.9927,0,,35.7584,0,,197.6,,,,14.0
15.91,0,,28.9922,0,,35.7593,0,,198.1,,,,16.0
17.9,0,,28.9904,0,,35.7611,0,,198.2,,,,18.0
19.89,0,,28.9905,0,,35.7613,0,,198.1,,,,20.0
21.88,0,,28.9854,0,,35.7646,0,,197.7,,,,22.0
23.87,0,,28.9806,0,,35.7668,0,,198.2,,,,24.0
25.85,0,,28.9755,0,,35.7694,0,,198.2,,,,26.0
27.84,0,,28.9704,0,,35.7711,0,,198.4,,,,28.0
29.83,0,,28.9658,0,,35.7718,0,,198.2,,,,30.0
31.82,0,,28.9633,0,,35.7722,0,,198.3,,,,32.0
33.81,0,,28.9557,0,,35.773,0,,198.1,,,,34.0
35.8,0,,28.9496,0,,35.7732,0,,198.1,,,,36.0
37.79,0,,28.9422,0,,35.7733,0,,197.9,,,,38.0
39.77,0,,28.9371,0,,35.7747,0,,197.9,,,,40.0
41.76,0,,28.9311,0,,35.7747,0,,197.8,,,,42.0
43.75,0,,28.9188,0,,35.7742,0,,198.0,,,,44.0
45.74,0,,28.9072,0,,35.7748,0,,197.4,,,,46.0
47.73,0,,28.8945,0,,35.7754,0,,197.6,,,,48.0
49.72,0,,28.885,0,,35.7763,0,,197.8,,,,50.0
51.7,0,,28.8697,0,,35.7769,0,,198.0,,,,52.0
53.69,0,,28.8361,0,,35.779,0,,198.0,,,,54.0
55.68,0,,28.8065,0,,35.7814,0,,198.0,,,,56.0
57.67,0,,28.7928,0,,35.7831,0,,197.6,,,,58.0
59.66,0,,28.7832,0,,35.7835,0,,197.6,,,,60.0
61.65,0,,28.776,0,,35.7818,0,,197.2,,,,62.0
63.63,0,,28.7677,0,,35.7799,0,,196.7,,,,64.0
65.62,0,,28.7612,0,,35.7784,0,,196.4,,,,66.0
67.61,0,,28.753,0,,35.7761,0,,196.5,,,,68.0
69.6,0,,28.7473,0,,35.7739,0,,196.8,,,,70.0
71.59,0,,28.7362,0,,35.7706,0,,196.5,,,,72.0
73.58,0,,28.7253,0,,35.7674,0,,195.7,,,,74.0
75.56,0,,28.712,0,,35.7629,0,,196.0,,,,76.0
77.55,0,,28.687,0,,35.7552,0,,196.1,,,,78.0
79.54,0,,28.6655,0,,35.7478,0,,195.8,,,,80.0
81.53,0,,28.6519,0,,35.7432,0,,195.7,,,,82.0
83.52,0,,28.6408,0,,35.7405,0,,195.9,,,,84.0
85.5,0,,28.6292,0,,35.7369,0,,195.8,,,,86.0
87.49,0,,28.6297,0,,35.7378,0,,195.6,,,,88.0
89.48,0,,28.6361,0,,35.7417,0,,195.7,,,,90.0
91.47,0,,28.6261,0,,35.7383,0,,195.7,,,,92.0
93.46,0,,28.6116,0,,35.7354,0,,195.4,,,,94.0
95.44,0,,28.5926,0,,35.7343,0,,195.4,,,,96.0
97.43,0,,28.5769,0,,35.7308,0,,195.1,,,,98.0
99.42,0,,28.5801,0,,35.7326,0,,194.9,,,,100.0
101.41,0,,28.5992,0,,35.7435,0,,194.5,,,,102.0
103.4,0,,28.5955,0,,35.7445,0,,194.7,,,,104.0
105.38,0,,28.5827,0,,35.7408,0,,194.7,,,,106.0
107.37,0,,28.568,0,,35.7365,0,,194.7,,,,108.0
109.36,0,,28.5672,0,,35.741,0,,195.1,,,,110.0
111.35,0,,28.5671,0,,35.7427,0,,194.5,,,,112.0
113.34,0,,28.5614,0,,35.7413,0,,194.6,,,,114.0
115.32,0,,28.5421,0,,35.7361,0,,194.4,,,,116.0
117.31,0,,28.4631,0,,35.7168,0,,193.8,,,,118.0
119.3,0,,28.3623,0,,35.7153,0,,193.8,,,,120.0
121.29,0,,28.2728,0,,35.7265,0,,192.6,,,,122.0
123.27,0,,28.2197,0,,35.7455,0,,191.1,,,,124.0
125.26,0,,28.1339,0,,35.7556,0,,189.6,,,,126.0
127.25,0,,27.9045,0,,35.758,0,,187.5,,,,128.0
129.24,0,,27.8212,0,,35.7429,0,,186.3,,,,130.0
131.23,0,,27.7806,0,,35.7319,0,,186.2,,,,132.0
133.21,0,,27.7277,0,,35.7176,0,,186.7,,,,134.0
135.2,0,,27.6373,0,,35.6988,0,,187.2,,,,136.0
137.19,0,,27.5061,0,,35.7407,0,,186.5,,,,138.0
139.18,0,,27.4268,0,,35.8025,0,,183.3,,,,140.0
141.16,0,,27.2009,0,,35.9816,0,,180.4,,,,142.0
143.15,0,,27.0911,0,,36.1496,0,,173.1,,,,144.0
145.14,0,,27.0747,0,,36.1577,0,,167.4,,,,146.0
147.13,0,,27.0342,0,,36.1657,0,,165.7,,,,148.0
149.11,0,,26.8739,0,,36.198,0,,164.8,,,,150.0
151.1,0,,26.448,0,,36.2327,0,,164.0,,,,152.0
153.09,0,,25.8925,0,,36.2582,0,,159.9,,,,154.0
155.08,0,,25.792,0,,36.2599,0,,155.7,,,,156.0
157.06,0,,25.7037,0,,36.2562,0,,155.2,,,,158.0
159.05,0,,25.54,0,,36.2623,0,,155.0,,,,160.0
161.04,0,,25.3519,0,,36.2743,0,,154.4,,,,162.0
163.02,0,,25.0849,0,,36.2842,0,,153.0,,,,164.0
165.01,0,,24.8176,0,,36.283,0,,152.5,,,,166.0
167.0,0,,24.628,0,,36.2752,0,,152.4,,,,168.0
168.99,0,,24.4076,0,,36.2543,0,,152.1,,,,170.0
170.97,0,,23.9763,0,,36.2376,0,,152.2,,,,172.0
172.96,0,,23.6655,0,,36.2025,0,,152.4,,,,174.0
174.95,0,,23.2082,0,,36.1756,0,,152.0,,,,176.0
176.94,0,,22.9315,0,,36.1417,0,,151.6,,,,178.0
178.92,0,,22.5209,0,,36.086,0,,151.7,,,,180.0
180.91,0,,22.1144,0,,36.0327,0,,151.1,,,,182.0
182.9,0,,21.7404,0,,35.9936,0,,150.7,,,,184.0
184.88,0,,21.5651,0,,35.9732,0,,150.0,,,,186.0
186.87,0,,21.1009,0,,35.8911,0,,151.3,,,,188.0
188.86,0,,20.6943,0,,35.8488,0,,149.8,,,,190.0
190.85,0,,20.545,0,,35.8227,0,,148.5,,,,192.0
192.83,0,,20.3808,0,,35.7925,0,,147.7,,,,194.0
194.82,0,,20.146,0,,35.7605,0,,147.3,,,,196.0
196.81,0,,20.0469,0,,35.7502,0,,145.8,,,,198.0
198.79,0,,19.7567,0,,35.6983,0,,145.6,,,,200.0
200.78,0,,19.5907,0,,35.6777,0,,143.7,,,,202.0
202.77,0,,19.5147,0,,35.6597,0,,142.6,,,,204.0
204.75,0,,19.0984,0,,35.6033,0,,140.6,,,,206.0
206.74,0,,18.8543,0,,35.5809,0,,136.9,,,,208.0
208.73,0,,18.8186,0,,35.5747,0,,136.0,,,,210.0
210.72,0,,18.7608,0,,35.5622,0,,134.9,,,,212.0
212.7,0,,18.6448,0,,35.5448,0,,134.6,,,,214.0
214.69,0,,18.4995,0,,35.5274,0,,133.1,,,,216.0
216.68,0,,18.3826,0,,35.5086,0,,132.3,,,,218.0
218.66,0,,18.2198,0,,35.4794,0,,132.2,,,,220.0
220.65,0,,17.8569,0,,35.4336,0,,131.8,,,,222.0
222.64,0,,17.4397,0,,35.3897,0,,127.2,,,,224.0
224.62,0,,16.97,0,,35.3243,0,,125.0,,,,226.0
226.61,0,,16.6496,0,,35.299,0,,122.1,,,,228.0
228.6,0,,16.4862,0,,35.2817,0,,119.1,,,,230.0
230.58,0,,16.4071,0,,35.2697,0,,117.3,,,,232.0
232.57,0,,16.3807,0,,35.2656,0,,115.9,,,,234.0
234.56,0,,16.3641,0,,35.2601,0,,115.2,,,,236.0
236.54,0,,16.1378,0,,35.226,0,,115.0,,,,238.0
238.53,0,,15.8648,0,,35.2107,0,,113.0,,,,240.0
240.52,0,,15.7927,0,,35.202,0,,110.4,,,,242.0
242.5,0,,15.7317,0,,35.1987,0,,109.4,,,,244.0
244.49,0,,15.5807,0,,35.1861,0,,107.6,,,,246.0
246.48,0,,15.4506,0,,35.1767,0,,105.2,,,,248.0
248.46,0,,15.3467,0,,35.1663,0,,104.1,,,,250.0
250.45,0,,15.3113,0,,35.1634,0,,103.2,,,,252.0
252.43,0,,15.2596,0,,35.1573,0,,102.1,,,,254.0
254.42,0,,15.208,0,,35.1525,0,,101.5,,,,256.0
256.41,0,,15.167,0,,35.1468,0,,101.2,,,,258.0
258.39,0,,15.0664,0,,35.1372,0,,100.8,,,,260.0
260.38,0,,14.9709,0,,35.1273,0,,99.9,,,,262.0
262.37,0,,14.8597,0,,35.1173,0,,99.3,,,,264.0
264.35,0,,14.7105,0,,35.1031,0,,98.7,,,,266.0
266.34,0,,14.6056,0,,35.0971,0,,97.3,,,,268.0
268.33,0,,14.4111,0,,35.0744,0,,96.7,,,,270.0
270.31,0,,14.1269,0,,35.0453,0,,95.8,,,,272.0
272.3,0,,13.7572,0,,35.0191,0,,94.6,,,,274.0
274.28,0,,13.6398,0,,35.0173,0,,92.3,,,,276.0
276.27,0,,13.5333,0,,35.0034,0,,90.3,,,,278.0
278.26,0,,13.3424,0,,34.988,0,,89.5,,,,280.0
280.24,0,,13.2373,0,,34.9788,0,,88.3,,,,282.0
282.23,0,,13.1404,0,,34.9703,0,,87.9,,,,284.0
284.22,0,,13.0188,0,,34.9586,0,,87.4,,,,286.0
286.2,0,,12.922,0,,34.9544,0,,86.5,,,,288.0
288.19,0,,12.8334,0,,34.9442,0,,86.0,,,,290.0
290.17,0,,12.6295,0,,34.9245,0,,85.8,,,,292.0
