# latitude: -5.50227, longitude: -168.75041, year: 2016, month: 6, day: 21, cruise: 5676, uid: 18457436
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
2.0,0,,30.5698,0,,34.9431,0,,185.78,,,,2.0
3.0,0,,30.5648,0,,34.9422,0,,185.43,,,,3.0
4.0,0,,30.5597,0,,34.9408,0,,184.96,,,,4.0
5.0,0,,30.5566,0,,34.9396,0,,185.02,,,,5.0
6.0,0,,30.5532,0,,34.9394,0,,185.26,,,,6.0
7.0,0,,30.5494,0,,34.9392,0,,185.5,,,,7.0
8.0,0,,30.5213,0,,34.9352,0,,186.05,,,,8.0
8.9,0,,30.4992,0,,34.9339,0,,185.93,,,,9.0
9.9,0,,30.5006,0,,34.933,0,,185.88,,,,10.0
10.9,0,,30.4693,0,,34.9227,0,,186.25,,,,11.0
11.9,0,,30.4325,0,,34.9228,0,,186.38,,,,12.0
12.9,0,,30.4107,0,,34.9222,0,,186.42,,,,13.0
13.9,0,,30.3883,0,,34.9219,0,,186.45,,,,14.0
14.9,0,,30.3788,0,,34.9232,0,,186.87,,,,15.0
15.9,0,,30.3765,0,,34.9253,0,,187.56,,,,16.0
16.9,0,,30.375,0,,34.9263,0,,187.82,,,,17.0
17.9,0,,30.3723,0,,34.9264,0,,187.5,,,,18.0
18.9,0,,30.3707,0,,34.9276,0,,187.17,,,,19.0
19.9,0,,30.3689,0,,34.9284,0,,187.14,,,,20.0
20.9,0,,30.3674,0,,34.9291,0,,187.53,,,,21.0
21.9,0,,30.3668,0,,34.9303,0,,187.46,,,,22.0
22.9,0,,30.3662,0,,34.9313,0,,187.38,,,,23.0
23.9,0,,30.3655,0,,34.9322,0,,187.38,,,,24.0
24.9,0,,30.3648,0,,34.933,0,,187.54,,,,25.0
25.9,0,,30.3641,0,,34.9336,0,,187.69,,,,26.0
26.8,0,,30.3634,0,,34.934,0,,187.85,,,,27.0
27.8,0,,30.3627,0,,34.9342,0,,188.0,,,,28.0
28.8,0,,30.3621,0,,34.9344,0,,188.15,,,,29.0
29.8,0,,30.3614,0,,34.9345,0,,188.3,,,,30.0
30.8,0,,30.3611,0,,34.9347,0,,188.05,,,,31.0
31.8,0,,30.3614,0,,34.9353,0,,187.7,,,,32.0
32.8,0,,30.3614,0,,34.9354,0,,187.46,,,,33.0
33.8,0,,30.3614,0,,34.9354,0,,187.48,,,,34.0
34.8,0,,30.3614,0,,34.9355,0,,187.48,,,,35.0
35.8,0,,30.3609,0,,34.9356,0,,186.9,,,,36.0
36.8,0,,30.3603,0,,34.9355,0,,187.24,,,,37.0
37.8,0,,30.3608,0,,34.9358,0,,187.5,,,,38.0
38.8,0,,30.3615,0,,34.9364,0,,187.6,,,,39.0
39.8,0,,30.3623,0,,34.937,0,,187.7,,,,40.0
40.8,0,,30.3631,0,,34.9375,0,,187.81,,,,41.0
41.8,0,,30.3635,0,,34.9378,0,,187.65,,,,42.0
42.8,0,,30.364,0,,34.9381,0,,187.61,,,,43.0
43.8,0,,30.3628,0,,34.9377,0,,187.65,,,,44.0
