# latitude: -1.4029, longitude: -168.7623, year: 2009, month: 3, day: 13, cruise: 3871, uid: 11958787
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
9.94,0,,26.6358,0,,35.241,0,,204.4,,,,10.0
11.93,0,,26.6012,0,,35.24,0,,204.9,,,,12.0
13.92,0,,26.579,0,,35.2387,0,,204.6,,,,14.0
15.91,0,,26.5671,0,,35.237,0,,204.8,,,,16.0
17.9,0,,26.5432,0,,35.235,0,,205.0,,,,18.0
19.89,0,,26.5357,0,,35.2341,0,,205.4,,,,20.0
21.88,0,,26.5259,0,,35.2334,0,,204.9,,,,22.0
23.87,0,,26.52,0,,35.2325,0,,204.7,,,,24.0
25.86,0,,26.5109,0,,35.2321,0,,204.5,,,,26.0
27.84,0,,26.5113,0,,35.2319,0,,205.0,,,,28.0
29.83,0,,26.5049,0,,35.2313,0,,204.9,,,,30.0
31.82,0,,26.4959,0,,35.2306,0,,204.7,,,,32.0
33.81,0,,26.4889,0,,35.2303,0,,204.5,,,,34.0
35.8,0,,26.4816,0,,35.2303,0,,204.4,,,,36.0
37.79,0,,26.4724,0,,35.2292,0,,204.6,,,,38.0
39.78,0,,26.4424,0,,35.2277,0,,204.1,,,,40.0
41.76,0,,26.4267,0,,35.227,0,,204.2,,,,42.0
43.75,0,,26.4131,0,,35.2259,0,,204.1,,,,44.0
45.74,0,,26.3824,0,,35.2251,0,,204.0,,,,46.0
47.73,0,,26.369,0,,35.225,0,,203.5,,,,48.0
49.72,0,,26.3724,0,,35.2252,0,,203.2,,,,50.0
51.71,0,,26.3765,0,,35.2248,0,,203.1,,,,52.0
53.7,0,,26.3489,0,,35.2232,0,,203.2,,,,54.0
55.68,0,,26.3096,0,,35.2233,0,,203.1,,,,56.0
57.67,0,,26.296,0,,35.2241,0,,203.0,,,,58.0
59.66,0,,26.28,0,,35.2246,0,,202.0,,,,60.0
61.65,0,,26.2638,0,,35.2266,0,,202.4,,,,62.0
63.64,0,,26.2368,0,,35.2366,0,,202.0,,,,64.0
65.63,0,,26.1982,0,,35.2424,0,,201.0,,,,66.0
67.62,0,,26.1878,0,,35.2455,0,,200.8,,,,68.0
