# latitude: -3.4905, longitude: -168.7561, year: 2009, month: 3, day: 12, cruise: 3871, uid: 11958781
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
1.99,0,,27.7956,0,,35.4233,0,,201.5,,,,2.0
3.98,0,,27.7905,0,,35.4232,0,,202.0,,,,4.0
5.97,0,,27.7919,0,,35.4232,0,,201.9,,,,6.0
7.96,0,,27.7949,0,,35.4231,0,,202.0,,,,8.0
9.94,0,,27.7926,0,,35.4232,0,,202.3,,,,10.0
11.93,0,,27.795,0,,35.424,0,,202.3,,,,12.0
13.92,0,,27.7968,0,,35.4252,0,,202.7,,,,14.0
15.91,0,,27.7995,0,,35.4263,0,,202.4,,,,16.0
17.9,0,,27.8006,0,,35.4274,0,,202.0,,,,18.0
19.89,0,,27.8023,0,,35.4295,0,,201.9,,,,20.0
21.88,0,,27.8033,0,,35.4311,0,,202.6,,,,22.0
23.87,0,,27.8028,0,,35.4286,0,,202.7,,,,24.0
25.86,0,,27.8044,0,,35.4311,0,,202.6,,,,26.0
27.84,0,,27.8114,0,,35.4421,0,,202.3,,,,28.0
29.83,0,,27.8182,0,,35.4496,0,,202.2,,,,30.0
31.82,0,,27.8222,0,,35.4543,0,,202.1,,,,32.0
33.81,0,,27.8269,0,,35.4616,0,,202.0,,,,34.0
35.8,0,,27.841,0,,35.4806,0,,202.3,,,,36.0
37.79,0,,27.8404,0,,35.4915,0,,202.1,,,,38.0
39.78,0,,27.829,0,,35.4966,0,,202.0,,,,40.0
41.76,0,,27.7878,0,,35.4984,0,,202.1,,,,42.0
43.75,0,,27.7452,0,,35.4965,0,,201.1,,,,44.0
45.74,0,,27.7156,0,,35.4932,0,,201.6,,,,46.0
47.73,0,,27.6419,0,,35.4839,0,,202.3,,,,48.0
49.72,0,,27.5438,0,,35.4755,0,,201.9,,,,50.0
51.71,0,,27.4406,0,,35.4639,0,,202.0,,,,52.0
53.7,0,,27.3954,0,,35.4549,0,,201.9,,,,54.0
55.68,0,,27.3477,0,,35.4417,0,,202.4,,,,56.0
57.67,0,,27.3208,0,,35.4366,0,,202.3,,,,58.0
59.66,0,,27.3086,0,,35.4362,0,,202.2,,,,60.0
61.65,0,,27.303,0,,35.4363,0,,202.3,,,,62.0
63.64,0,,27.3076,0,,35.4464,0,,202.6,,,,64.0
65.63,0,,27.3129,0,,35.4564,0,,202.2,,,,66.0
67.61,0,,27.289,0,,35.4499,0,,201.7,,,,68.0
69.6,0,,27.235,0,,35.4353,0,,201.3,,,,70.0
71.59,0,,27.2132,0,,35.4326,0,,201.7,,,,72.0
73.58,0,,27.2068,0,,35.4305,0,,202.3,,,,74.0
75.57,0,,27.1961,0,,35.4288,0,,202.3,,,,76.0
77.56,0,,27.1866,0,,35.4273,0,,202.5,,,,78.0
79.54,0,,27.1696,0,,35.425,0,,202.7,,,,80.0
81.53,0,,27.1543,0,,35.4235,0,,202.2,,,,82.0
83.52,0,,27.1343,0,,35.4207,0,,201.8,,,,84.0
85.51,0,,27.1192,0,,35.4197,0,,201.8,,,,86.0
87.5,0,,27.1094,0,,35.4181,0,,201.7,,,,88.0
89.48,0,,27.0985,0,,35.4174,0,,201.8,,,,90.0
91.47,0,,27.0652,0,,35.4117,0,,201.8,,,,92.0
93.46,0,,27.0377,0,,35.4064,0,,201.3,,,,94.0
95.45,0,,27.0087,0,,35.3992,0,,201.2,,,,96.0
97.44,0,,26.9751,0,,35.3981,0,,201.3,,,,98.0
99.42,0,,26.928,0,,35.3903,0,,201.1,,,,100.0
101.41,0,,26.899,0,,35.387,0,,200.4,,,,102.0
103.4,0,,26.8819,0,,35.3872,0,,200.2,,,,104.0
105.39,0,,26.8361,0,,35.3803,0,,200.5,,,,106.0
107.38,0,,26.8162,0,,35.3759,0,,200.0,,,,108.0
109.36,0,,26.7983,0,,35.3758,0,,200.0,,,,110.0
111.35,0,,26.7848,0,,35.3765,0,,200.0,,,,112.0
113.34,0,,26.7583,0,,35.3725,0,,199.4,,,,114.0
115.33,0,,26.7336,0,,35.3679,0,,198.7,,,,116.0
117.32,0,,26.6991,0,,35.3627,0,,198.3,,,,118.0
119.3,0,,26.6386,0,,35.3672,0,,197.8,,,,120.0
121.29,0,,26.6047,0,,35.3921,0,,196.0,,,,122.0
123.28,0,,26.5118,0,,35.4015,0,,193.2,,,,124.0
125.27,0,,26.4144,0,,35.4035,0,,191.4,,,,126.0
127.25,0,,26.4002,0,,35.4751,0,,189.5,,,,128.0
129.24,0,,26.5142,0,,35.6079,0,,186.5,,,,130.0
131.23,0,,26.6645,0,,35.7221,0,,183.3,,,,132.0
133.22,0,,26.681,0,,35.7913,0,,179.2,,,,134.0
135.21,0,,26.6241,0,,35.8139,0,,175.2,,,,136.0
137.19,0,,26.4678,0,,35.7942,0,,172.3,,,,138.0
139.18,0,,26.1804,0,,35.7983,0,,171.6,,,,140.0
141.17,0,,26.0098,0,,35.8064,0,,169.6,,,,142.0
143.16,0,,25.9208,0,,35.8124,0,,168.0,,,,144.0
145.14,0,,25.8593,0,,35.8325,0,,167.3,,,,146.0
147.13,0,,25.8171,0,,35.84,0,,166.7,,,,148.0
149.12,0,,25.7831,0,,35.8492,0,,165.6,,,,150.0
151.11,0,,25.694,0,,35.8551,0,,164.5,,,,152.0
153.09,0,,25.6224,0,,35.8794,0,,163.8,,,,154.0
155.08,0,,25.5822,0,,35.9051,0,,163.4,,,,156.0
157.07,0,,25.5254,0,,35.9199,0,,162.6,,,,158.0
159.06,0,,25.4033,0,,35.9394,0,,161.6,,,,160.0
161.04,0,,25.3456,0,,35.9501,0,,159.6,,,,162.0
163.03,0,,25.259,0,,35.9464,0,,159.0,,,,164.0
165.02,0,,24.9228,0,,35.9129,0,,158.8,,,,166.0
167.01,0,,24.333,0,,35.8818,0,,157.4,,,,168.0
168.99,0,,23.3111,0,,35.7754,0,,156.3,,,,170.0
170.98,0,,21.8902,0,,35.7,0,,153.1,,,,172.0
172.97,0,,21.6297,0,,35.7082,0,,145.3,,,,174.0
174.96,0,,21.5808,0,,35.706,0,,140.8,,,,176.0
