# latitude: -1.50039, longitude: -168.74974, year: 2016, month: 6, day: 23, cruise: 5676, uid: 18457444
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
2.0,0,,29.1164,0,,35.3079,0,,190.41,,,,2.0
3.0,0,,29.1169,0,,35.3083,0,,190.38,,,,3.0
4.0,0,,29.1171,0,,35.3081,0,,191.51,,,,4.0
5.0,0,,29.1169,0,,35.3079,0,,192.56,,,,5.0
6.0,0,,29.1174,0,,35.3079,0,,191.87,,,,6.0
7.0,0,,29.118,0,,35.3081,0,,191.57,,,,7.0
8.0,0,,29.1187,0,,35.3083,0,,191.2,,,,8.0
9.0,0,,29.1194,0,,35.3085,0,,191.57,,,,9.0
9.9,0,,29.1216,0,,35.3081,0,,191.6,,,,10.0
10.9,0,,29.1194,0,,35.3084,0,,191.4,,,,11.0
11.9,0,,29.1199,0,,35.3081,0,,191.2,,,,12.0
12.9,0,,29.1204,0,,35.3081,0,,191.4,,,,13.0
13.9,0,,29.1209,0,,35.3081,0,,191.59,,,,14.0
14.9,0,,29.1214,0,,35.3081,0,,191.79,,,,15.0
15.9,0,,29.1218,0,,35.3081,0,,191.98,,,,16.0
16.9,0,,29.1223,0,,35.3081,0,,192.18,,,,17.0
17.9,0,,29.1228,0,,35.3082,0,,192.38,,,,18.0
18.9,0,,29.1233,0,,35.3082,0,,192.57,,,,19.0
19.9,0,,29.1236,0,,35.3085,0,,192.37,,,,20.0
20.9,0,,29.1239,0,,35.3083,0,,192.54,,,,21.0
21.9,0,,29.1239,0,,35.3085,0,,192.8,,,,22.0
22.9,0,,29.1238,0,,35.3089,0,,192.6,,,,23.0
23.9,0,,29.1227,0,,35.3082,0,,193.04,,,,24.0
24.9,0,,29.1228,0,,35.3081,0,,192.51,,,,25.0
25.9,0,,29.1237,0,,35.308,0,,192.63,,,,26.0
26.8,0,,29.1225,0,,35.3082,0,,192.66,,,,27.0
27.8,0,,29.1203,0,,35.3086,0,,192.81,,,,28.0
28.8,0,,29.1186,0,,35.309,0,,192.86,,,,29.0
29.8,0,,29.1166,0,,35.3098,0,,192.6,,,,30.0
30.8,0,,29.116,0,,35.3104,0,,193.3,,,,31.0
31.8,0,,29.1137,0,,35.3112,0,,193.35,,,,32.0
32.8,0,,29.1138,0,,35.3116,0,,193.13,,,,33.0
33.8,0,,29.112,0,,35.3127,0,,193.07,,,,34.0
34.8,0,,29.1154,0,,35.3119,0,,193.42,,,,35.0
35.8,0,,29.107,0,,35.314,0,,193.97,,,,36.0
36.8,0,,29.1028,0,,35.315,0,,193.54,,,,37.0
37.8,0,,29.0905,0,,35.3176,0,,192.89,,,,38.0
38.8,0,,29.0851,0,,35.3191,0,,193.35,,,,39.0
39.8,0,,29.0763,0,,35.3214,0,,192.55,,,,40.0
40.8,0,,29.062,0,,35.3224,0,,192.3,,,,41.0
41.8,0,,29.0338,0,,35.3286,0,,192.01,,,,42.0
42.8,0,,29.0003,0,,35.3338,0,,192.65,,,,43.0
43.8,0,,28.9591,0,,35.3442,0,,192.73,,,,44.0
44.7,0,,28.9309,0,,35.3514,0,,193.05,,,,45.0
45.7,0,,28.9025,0,,35.36,0,,192.57,,,,46.0
46.7,0,,28.8968,0,,35.3635,0,,192.24,,,,47.0
47.7,0,,28.8939,0,,35.3661,0,,192.22,,,,48.0
48.7,0,,28.8913,0,,35.3685,0,,192.37,,,,49.0
49.7,0,,28.8845,0,,35.3697,0,,192.43,,,,50.0
