# latitude: -3.497, longitude: -168.7348, year: 1994, month: 11, day: 2, cruise: 12537, uid: 8077681
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,29.9481,0,,35.3165,0,,,,,,0.0
1.99,0,,29.9304,0,,35.3373,0,,,,,,2.0
3.98,0,,29.8736,0,,35.3474,0,,,,,,4.0
5.97,0,,29.841,0,,35.3589,0,,,,,,6.0
7.96,0,,29.7857,0,,35.3708,0,,,,,,8.0
9.94,0,,29.7657,0,,35.3748,0,,,,,,10.0
11.93,0,,29.752,0,,35.3762,0,,,,,,12.0
13.92,0,,29.7476,0,,35.3794,0,,,,,,14.0
15.91,0,,29.7482,0,,35.3846,0,,,,,,16.0
17.9,0,,29.7455,0,,35.3887,0,,,,,,18.0
19.89,0,,29.7406,0,,35.3968,0,,,,,,20.0
21.88,0,,29.7446,0,,35.4065,0,,,,,,22.0
23.87,0,,29.7401,0,,35.4149,0,,,,,,24.0
25.86,0,,29.7281,0,,35.4256,0,,,,,,26.0
27.84,0,,29.6938,0,,35.4353,0,,,,,,28.0
29.83,0,,29.6588,0,,35.4444,0,,,,,,30.0
31.82,0,,29.6457,0,,35.4521,0,,,,,,32.0
33.81,0,,29.6452,0,,35.4663,0,,,,,,34.0
35.8,0,,29.6356,0,,35.4814,0,,,,,,36.0
37.79,0,,29.6221,0,,35.4882,0,,,,,,38.0
39.78,0,,29.6191,0,,35.4895,0,,,,,,40.0
41.76,0,,29.6069,0,,35.492,0,,,,,,42.0
43.75,0,,29.5786,0,,35.4923,0,,,,,,44.0
45.74,0,,29.5655,0,,35.4899,0,,,,,,46.0
47.73,0,,29.5455,0,,35.4864,0,,,,,,48.0
49.72,0,,29.531,0,,35.4829,0,,,,,,50.0
51.71,0,,29.5193,0,,35.4793,0,,,,,,52.0
53.7,0,,29.5106,0,,35.4773,0,,,,,,54.0
55.68,0,,29.5013,0,,35.4757,0,,,,,,56.0
57.67,0,,29.4887,0,,35.4737,0,,,,,,58.0
59.66,0,,29.4648,0,,35.4703,0,,,,,,60.0
61.65,0,,29.4363,0,,35.4666,0,,,,,,62.0
63.64,0,,29.3837,0,,35.466,0,,,,,,64.0
65.63,0,,29.3757,0,,35.4642,0,,,,,,66.0
67.61,0,,29.3736,0,,35.464,0,,,,,,68.0
69.6,0,,29.361,0,,35.4649,0,,,,,,70.0
71.59,0,,29.3446,0,,35.4653,0,,,,,,72.0
73.58,0,,29.3318,0,,35.4655,0,,,,,,74.0
75.57,0,,29.3182,0,,35.4656,0,,,,,,76.0
77.56,0,,29.3016,0,,35.4646,0,,,,,,78.0
79.54,0,,29.2932,0,,35.4648,0,,,,,,80.0
81.53,0,,29.2773,0,,35.4654,0,,,,,,82.0
83.52,0,,29.2388,0,,35.4648,0,,,,,,84.0
85.51,0,,29.2152,0,,35.4626,0,,,,,,86.0
87.5,0,,29.1964,0,,35.4624,0,,,,,,88.0
89.48,0,,29.1788,0,,35.4614,0,,,,,,90.0
91.47,0,,29.1545,0,,35.461,0,,,,,,92.0
93.46,0,,29.1157,0,,35.4598,0,,,,,,94.0
95.45,0,,29.0721,0,,35.4576,0,,,,,,96.0
97.44,0,,29.0434,0,,35.4552,0,,,,,,98.0
99.42,0,,29.0237,0,,35.4525,0,,,,,,100.0
101.41,0,,28.9998,0,,35.4503,0,,,,,,102.0
103.4,0,,28.9849,0,,35.4483,0,,,,,,104.0
105.39,0,,28.9707,0,,35.4466,0,,,,,,106.0
107.38,0,,28.9664,0,,35.4465,0,,,,,,108.0
109.36,0,,28.9298,0,,35.4491,0,,,,,,110.0
111.35,0,,28.8905,0,,35.4512,0,,,,,,112.0
113.34,0,,28.8272,0,,35.4564,0,,,,,,114.0
115.33,0,,28.7602,0,,35.457,0,,,,,,116.0
117.32,0,,28.7447,0,,35.4557,0,,,,,,118.0
119.3,0,,28.4508,0,,35.5252,0,,,,,,120.0
121.29,0,,27.7211,0,,35.6376,0,,,,,,122.0
