# latitude: -5.99914, longitude: -168.75076, year: 2001, month: 6, day: 30, cruise: 3312, uid: 10162345
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,29.204,0,,35.558,0,,187.7,,,,4.0
6.0,0,,29.203,0,,35.558,0,,191.1,,,,6.0
8.0,0,,29.206,0,,35.558,0,,192.3,,,,8.0
9.9,0,,29.207,0,,35.558,0,,192.9,,,,10.0
11.9,0,,29.207,0,,35.558,0,,194.1,,,,12.0
13.9,0,,29.207,0,,35.558,0,,194.4,,,,14.0
15.9,0,,29.207,0,,35.558,0,,196.0,,,,16.0
17.9,0,,29.207,0,,35.558,0,,196.7,,,,18.0
19.9,0,,29.207,0,,35.558,0,,199.5,,,,20.0
21.9,0,,29.206,0,,35.558,0,,200.4,,,,22.0
23.9,0,,29.206,0,,35.558,0,,198.9,,,,24.0
25.9,0,,29.207,0,,35.558,0,,198.2,,,,26.0
27.8,0,,29.207,0,,35.558,0,,197.2,,,,28.0
29.8,0,,29.207,0,,35.558,0,,197.4,,,,30.0
31.8,0,,29.208,0,,35.558,0,,197.3,,,,32.0
33.8,0,,29.209,0,,35.558,0,,197.5,,,,34.0
35.8,0,,29.21,0,,35.558,0,,197.0,,,,36.0
37.8,0,,29.209,0,,35.558,0,,197.2,,,,38.0
39.8,0,,29.209,0,,35.558,0,,196.4,,,,40.0
41.8,0,,29.21,0,,35.559,0,,196.0,,,,42.0
43.8,0,,29.21,0,,35.559,0,,196.3,,,,44.0
45.7,0,,29.21,0,,35.559,0,,196.8,,,,46.0
47.7,0,,29.211,0,,35.559,0,,196.5,,,,48.0
49.7,0,,29.212,0,,35.559,0,,195.6,,,,50.0
51.7,0,,29.21,0,,35.559,0,,196.6,,,,52.0
53.7,0,,29.209,0,,35.558,0,,196.1,,,,54.0
55.7,0,,29.201,0,,35.558,0,,195.3,,,,56.0
57.7,0,,29.195,0,,35.558,0,,195.3,,,,58.0
59.7,0,,29.192,0,,35.558,0,,194.3,,,,60.0
61.6,0,,29.175,0,,35.558,0,,194.1,,,,62.0
63.6,0,,29.153,0,,35.557,0,,193.3,,,,64.0
65.6,0,,29.13,0,,35.56,0,,192.7,,,,66.0
67.6,0,,29.113,0,,35.57,0,,192.3,,,,68.0
69.6,0,,29.101,0,,35.574,0,,191.7,,,,70.0
71.6,0,,29.082,0,,35.576,0,,191.3,,,,72.0
73.6,0,,29.05,0,,35.578,0,,190.5,,,,74.0
75.6,0,,28.999,0,,35.58,0,,188.8,,,,76.0
77.6,0,,28.931,0,,35.583,0,,185.7,,,,78.0
79.5,0,,28.556,0,,35.599,0,,183.8,,,,80.0
81.5,0,,28.29,0,,35.615,0,,180.0,,,,82.0
83.5,0,,28.166,0,,35.622,0,,176.4,,,,84.0
85.5,0,,27.993,0,,35.615,0,,177.0,,,,86.0
87.5,0,,27.892,0,,35.606,0,,177.9,,,,88.0
89.5,0,,27.833,0,,35.607,0,,177.5,,,,90.0
91.5,0,,27.809,0,,35.605,0,,176.4,,,,92.0
93.5,0,,27.759,0,,35.602,0,,176.5,,,,94.0
95.4,0,,27.718,0,,35.606,0,,176.3,,,,96.0
97.4,0,,27.651,0,,35.617,0,,174.4,,,,98.0
99.4,0,,27.573,0,,35.619,0,,173.1,,,,100.0
101.4,0,,27.47,0,,35.607,0,,172.5,,,,102.0
103.4,0,,27.283,0,,35.571,0,,173.5,,,,104.0
105.4,0,,27.099,0,,35.532,0,,174.7,,,,106.0
107.4,0,,26.874,0,,35.494,0,,175.9,,,,108.0
109.4,0,,26.716,0,,35.487,0,,174.2,,,,110.0
111.3,0,,26.393,0,,35.489,0,,167.8,,,,112.0
113.3,0,,26.316,0,,35.57,0,,161.9,,,,114.0
115.3,0,,26.204,0,,35.623,0,,154.2,,,,116.0
117.3,0,,25.967,0,,35.605,0,,150.9,,,,118.0
119.3,0,,25.578,0,,35.568,0,,151.6,,,,120.0
121.3,0,,25.459,0,,35.562,0,,152.2,,,,122.0
123.3,0,,25.411,0,,35.56,0,,152.8,,,,124.0
125.3,0,,25.317,0,,35.559,0,,153.0,,,,126.0
127.3,0,,25.105,0,,35.587,0,,152.5,,,,128.0
129.2,0,,25.003,0,,35.614,0,,150.9,,,,130.0
131.2,0,,24.955,0,,35.648,0,,148.0,,,,132.0
133.2,0,,24.881,0,,35.669,0,,147.2,,,,134.0
135.2,0,,24.796,0,,35.697,0,,145.9,,,,136.0
137.2,0,,24.713,0,,35.712,0,,143.8,,,,138.0
139.2,0,,24.542,0,,35.74,0,,143.0,,,,140.0
141.2,0,,24.277,0,,35.779,0,,142.4,,,,142.0
143.2,0,,24.104,0,,35.8,0,,139.9,,,,144.0
145.1,0,,24.067,0,,35.8,0,,138.2,,,,146.0
147.1,0,,24.01,0,,35.807,0,,136.9,,,,148.0
149.1,0,,23.794,0,,35.846,0,,135.8,,,,150.0
151.1,0,,23.38,0,,35.93,0,,134.1,,,,152.0
153.1,0,,22.951,0,,35.96,0,,129.8,,,,154.0
155.1,0,,22.727,0,,35.938,0,,123.9,,,,156.0
157.1,0,,22.549,0,,35.924,0,,122.9,,,,158.0
159.1,0,,22.25,0,,35.898,0,,123.2,,,,160.0
161.0,0,,22.07,0,,35.88,0,,123.4,,,,162.0
163.0,0,,22.016,0,,35.872,0,,123.9,,,,164.0
165.0,0,,21.902,0,,35.861,0,,124.6,,,,166.0
167.0,0,,21.791,0,,35.846,0,,125.2,,,,168.0
169.0,0,,21.671,0,,35.832,0,,125.7,,,,170.0
171.0,0,,21.537,0,,35.818,0,,125.9,,,,172.0
173.0,0,,21.394,0,,35.807,0,,126.7,,,,174.0
174.9,0,,21.252,0,,35.809,0,,127.1,,,,176.0
176.9,0,,21.056,0,,35.803,0,,127.5,,,,178.0
178.9,0,,20.934,0,,35.81,0,,128.3,,,,180.0
180.9,0,,20.724,0,,35.794,0,,129.7,,,,182.0
182.9,0,,20.608,0,,35.781,0,,129.4,,,,184.0
184.9,0,,20.459,0,,35.763,0,,127.5,,,,186.0
186.9,0,,20.106,0,,35.728,0,,125.4,,,,188.0
188.9,0,,19.586,0,,35.687,0,,123.3,,,,190.0
190.8,0,,19.059,0,,35.625,0,,119.6,,,,192.0
192.8,0,,18.582,0,,35.572,0,,115.0,,,,194.0
194.8,0,,18.498,0,,35.553,0,,106.9,,,,196.0
196.8,0,,18.34,0,,35.531,0,,102.1,,,,198.0
198.8,0,,18.005,0,,35.499,0,,98.73,,,,200.0
200.8,0,,17.746,0,,35.468,0,,94.26,,,,202.0
202.8,0,,17.518,0,,35.44,0,,88.78,,,,204.0
204.8,0,,17.2,0,,35.404,0,,88.64,,,,206.0
206.7,0,,16.796,0,,35.365,0,,91.66,,,,208.0
208.7,0,,16.577,0,,35.342,0,,92.79,,,,210.0
210.7,0,,16.403,0,,35.321,0,,92.99,,,,212.0
212.7,0,,16.267,0,,35.305,0,,92.41,,,,214.0
214.7,0,,16.179,0,,35.294,0,,91.65,,,,216.0
216.7,0,,15.847,0,,35.262,0,,88.59,,,,218.0
218.7,0,,15.648,0,,35.242,0,,85.58,,,,220.0
220.6,0,,15.416,0,,35.22,0,,82.49,,,,222.0
222.6,0,,15.057,0,,35.185,0,,81.6,,,,224.0
224.6,0,,14.735,0,,35.163,0,,81.47,,,,226.0
226.6,0,,14.61,0,,35.149,0,,79.38,,,,228.0
228.6,0,,14.502,0,,35.137,0,,76.69,,,,230.0
230.6,0,,14.405,0,,35.13,0,,76.05,,,,232.0
232.6,0,,14.254,0,,35.119,0,,75.31,,,,234.0
234.6,0,,14.086,0,,35.105,0,,73.55,,,,236.0
236.5,0,,13.896,0,,35.09,0,,72.12,,,,238.0
238.5,0,,13.856,0,,35.084,0,,71.63,,,,240.0
240.5,0,,13.833,0,,35.08,0,,71.78,,,,242.0
242.5,0,,13.709,0,,35.067,0,,74.03,,,,244.0
244.5,0,,13.468,0,,35.05,0,,76.02,,,,246.0
246.5,0,,13.176,0,,35.028,0,,78.49,,,,248.0
248.5,0,,13.051,0,,35.016,0,,81.1,,,,250.0
250.4,0,,12.955,0,,35.007,0,,82.87,,,,252.0
252.4,0,,12.719,0,,34.989,0,,83.9,,,,254.0
254.4,0,,12.558,0,,34.977,0,,84.37,,,,256.0
256.4,0,,12.479,0,,34.97,0,,84.46,,,,258.0
258.4,0,,12.43,0,,34.963,0,,84.42,,,,260.0
260.4,0,,12.381,0,,34.957,0,,84.85,,,,262.0
262.4,0,,12.287,0,,34.95,0,,85.46,,,,264.0
264.4,0,,12.209,0,,34.944,0,,86.1,,,,266.0
266.3,0,,12.181,0,,34.94,0,,86.63,,,,268.0
268.3,0,,12.132,0,,34.934,0,,87.6,,,,270.0
270.3,0,,12.082,0,,34.929,0,,87.94,,,,272.0
272.3,0,,12.06,0,,34.925,0,,88.27,,,,274.0
274.3,0,,12.005,0,,34.918,0,,88.4,,,,276.0
276.3,0,,11.816,0,,34.908,0,,88.62,,,,278.0
278.3,0,,11.759,0,,34.902,0,,88.64,,,,280.0
280.2,0,,11.614,0,,34.892,0,,89.01,,,,282.0
282.2,0,,11.522,0,,34.885,0,,88.79,,,,284.0
284.2,0,,11.513,0,,34.882,0,,89.26,,,,286.0
286.2,0,,11.493,0,,34.879,0,,89.86,,,,288.0
288.2,0,,11.476,0,,34.877,0,,90.18,,,,290.0
290.2,0,,11.436,0,,34.873,0,,90.48,,,,292.0
292.2,0,,11.346,0,,34.866,0,,91.02,,,,294.0
294.1,0,,11.306,0,,34.862,0,,91.38,,,,296.0
296.1,0,,11.269,0,,34.858,0,,92.58,,,,298.0
298.1,0,,11.214,0,,34.854,0,,93.07,,,,300.0
300.1,0,,11.12,0,,34.847,0,,93.56,,,,302.0
302.1,0,,10.987,0,,34.839,0,,94.82,,,,304.0
304.1,0,,10.921,0,,34.831,0,,97.43,,,,306.0
306.1,0,,10.896,0,,34.828,0,,97.81,,,,308.0
308.0,0,,10.855,0,,34.824,0,,98.16,,,,310.0
310.0,0,,10.796,0,,34.82,0,,98.26,,,,312.0
312.0,0,,10.713,0,,34.814,0,,98.89,,,,314.0
314.0,0,,10.674,0,,34.81,0,,99.29,,,,316.0
316.0,0,,10.658,0,,34.807,0,,99.97,,,,318.0
318.0,0,,10.627,0,,34.804,0,,100.2,,,,320.0
320.0,0,,10.588,0,,34.801,0,,100.3,,,,322.0
321.9,0,,10.54,0,,34.797,0,,100.2,,,,324.0
323.9,0,,10.478,0,,34.793,0,,102.1,,,,326.0
325.9,0,,10.44,0,,34.789,0,,103.3,,,,328.0
327.9,0,,10.399,0,,34.785,0,,103.9,,,,330.0
329.9,0,,10.375,0,,34.783,0,,104.3,,,,332.0
331.9,0,,10.341,0,,34.78,0,,104.5,,,,334.0
333.9,0,,10.289,0,,34.776,0,,104.7,,,,336.0
335.8,0,,10.236,0,,34.772,0,,104.9,,,,338.0
337.8,0,,10.16,0,,34.766,0,,106.7,,,,340.0
339.8,0,,10.058,0,,34.759,0,,107.2,,,,342.0
341.8,0,,10.004,0,,34.754,0,,108.1,,,,344.0
