# latitude: -4.50033, longitude: -168.75015, year: 2016, month: 6, day: 21, cruise: 5676, uid: 18457438
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,30.1113,0,,34.8531,0,,186.64,,,,4.0
5.0,0,,30.1175,0,,34.8533,0,,187.27,,,,5.0
6.0,0,,30.1181,0,,34.8532,0,,187.97,,,,6.0
7.0,0,,30.1184,0,,34.8529,0,,188.17,,,,7.0
8.0,0,,30.1189,0,,34.8528,0,,187.71,,,,8.0
9.0,0,,30.118,0,,34.8529,0,,187.75,,,,9.0
9.9,0,,30.122,0,,34.8533,0,,187.98,,,,10.0
10.9,0,,30.1229,0,,34.8534,0,,188.47,,,,11.0
11.9,0,,30.1232,0,,34.8534,0,,188.41,,,,12.0
12.9,0,,30.1235,0,,34.8532,0,,188.52,,,,13.0
13.9,0,,30.1222,0,,34.8525,0,,188.36,,,,14.0
14.9,0,,30.1222,0,,34.8526,0,,188.39,,,,15.0
15.9,0,,30.1218,0,,34.8525,0,,188.91,,,,16.0
16.9,0,,30.122,0,,34.8524,0,,189.43,,,,17.0
17.9,0,,30.1225,0,,34.8524,0,,189.65,,,,18.0
18.9,0,,30.1229,0,,34.8524,0,,188.95,,,,19.0
19.9,0,,30.1229,0,,34.8525,0,,188.33,,,,20.0
20.9,0,,30.1228,0,,34.8523,0,,188.57,,,,21.0
21.9,0,,30.1229,0,,34.8523,0,,188.84,,,,22.0
22.9,0,,30.1226,0,,34.8524,0,,188.52,,,,23.0
23.9,0,,30.124,0,,34.8526,0,,188.98,,,,24.0
24.9,0,,30.1255,0,,34.8523,0,,189.53,,,,25.0
25.9,0,,30.1258,0,,34.8522,0,,188.8,,,,26.0
26.8,0,,30.1257,0,,34.8523,0,,188.7,,,,27.0
27.8,0,,30.1255,0,,34.8524,0,,188.72,,,,28.0
28.8,0,,30.1253,0,,34.8526,0,,188.72,,,,29.0
29.8,0,,30.1262,0,,34.8526,0,,189.41,,,,30.0
30.8,0,,30.1267,0,,34.8525,0,,189.39,,,,31.0
31.8,0,,30.1266,0,,34.8526,0,,189.34,,,,32.0
32.8,0,,30.1265,0,,34.8527,0,,189.3,,,,33.0
33.8,0,,30.1271,0,,34.8527,0,,189.09,,,,34.0
34.8,0,,30.1274,0,,34.8528,0,,189.36,,,,35.0
35.8,0,,30.1277,0,,34.8529,0,,189.07,,,,36.0
