# latitude: -0.9993, longitude: -168.7515, year: 1996, month: 3, day: 6, cruise: 13615, uid: 7549058
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.99,0,,26.8859,0,,35.5471,0,,203.7,,,,1.0
1.99,0,,26.8855,0,,35.5471,0,,203.7,,,,2.0
2.98,0,,26.8895,0,,35.5471,0,,203.7,,,,3.0
3.98,0,,26.8957,0,,35.5471,0,,203.6,,,,4.0
4.97,0,,26.8842,0,,35.5471,0,,203.5,,,,5.0
5.97,0,,26.8809,0,,35.5471,0,,203.5,,,,6.0
6.96,0,,26.8761,0,,35.5471,0,,203.5,,,,7.0
7.96,0,,26.8729,0,,35.5471,0,,203.5,,,,8.0
8.95,0,,26.8751,0,,35.5471,0,,203.5,,,,9.0
9.94,0,,26.8755,0,,35.5471,0,,203.4,,,,10.0
10.94,0,,26.8897,0,,35.5586,0,,202.8,,,,11.0
11.93,0,,26.8918,0,,35.5583,0,,202.6,,,,12.0
12.93,0,,26.8934,0,,35.5582,0,,202.3,,,,13.0
13.92,0,,26.8886,0,,35.5582,0,,202.3,,,,14.0
14.92,0,,26.8908,0,,35.5585,0,,202.4,,,,15.0
15.91,0,,26.8931,0,,35.5584,0,,202.6,,,,16.0
16.91,0,,26.8929,0,,35.5583,0,,202.5,,,,17.0
17.9,0,,26.8857,0,,35.5578,0,,202.7,,,,18.0
18.89,0,,26.8623,0,,35.5566,0,,202.8,,,,19.0
19.89,0,,26.8634,0,,35.5566,0,,202.8,,,,20.0
20.88,0,,26.8636,0,,35.5566,0,,202.6,,,,21.0
21.88,0,,26.863,0,,35.5566,0,,202.7,,,,22.0
22.87,0,,26.864,0,,35.5567,0,,202.6,,,,23.0
23.87,0,,26.8605,0,,35.5565,0,,202.6,,,,24.0
24.86,0,,26.8576,0,,35.5565,0,,202.8,,,,25.0
25.86,0,,26.8596,0,,35.5568,0,,202.7,,,,26.0
26.85,0,,26.8604,0,,35.5568,0,,203.0,,,,27.0
27.84,0,,26.8633,0,,35.5572,0,,203.1,,,,28.0
28.84,0,,26.8632,0,,35.5572,0,,203.1,,,,29.0
29.83,0,,26.8632,0,,35.5571,0,,202.5,,,,30.0
30.83,0,,26.8576,0,,35.5564,0,,202.8,,,,31.0
31.82,0,,26.854,0,,35.5558,0,,202.9,,,,32.0
32.82,0,,26.8565,0,,35.5562,0,,203.1,,,,33.0
33.81,0,,26.851,0,,35.555,0,,202.9,,,,34.0
34.8,0,,26.844,0,,35.5539,0,,202.3,,,,35.0
35.8,0,,26.8427,0,,35.5538,0,,202.7,,,,36.0
36.79,0,,26.8417,0,,35.5537,0,,202.5,,,,37.0
37.79,0,,26.8398,0,,35.5534,0,,202.4,,,,38.0
38.78,0,,26.8362,0,,35.553,0,,202.5,,,,39.0
39.78,0,,26.8361,0,,35.553,0,,202.4,,,,40.0
40.77,0,,26.8371,0,,35.553,0,,202.3,,,,41.0
41.76,0,,26.837,0,,35.5531,0,,202.4,,,,42.0
42.76,0,,26.8365,0,,35.553,0,,202.5,,,,43.0
43.75,0,,26.8357,0,,35.553,0,,202.4,,,,44.0
44.75,0,,26.8358,0,,35.553,0,,202.4,,,,45.0
45.74,0,,26.8344,0,,35.5526,0,,202.3,,,,46.0
46.74,0,,26.833,0,,35.5523,0,,202.7,,,,47.0
47.73,0,,26.8299,0,,35.5518,0,,202.6,,,,48.0
48.72,0,,26.8297,0,,35.5518,0,,202.3,,,,49.0
49.72,0,,26.8283,0,,35.5512,0,,202.5,,,,50.0
50.71,0,,26.8234,0,,35.5503,0,,202.3,,,,51.0
51.71,0,,26.8214,0,,35.5502,0,,202.1,,,,52.0
52.7,0,,26.82,0,,35.5497,0,,202.2,,,,53.0
53.7,0,,26.8207,0,,35.5499,0,,202.1,,,,54.0
54.69,0,,26.8184,0,,35.5494,0,,202.0,,,,55.0
55.68,0,,26.8112,0,,35.5477,0,,202.2,,,,56.0
56.68,0,,26.808,0,,35.5478,0,,202.2,,,,57.0
57.67,0,,26.8051,0,,35.5471,0,,202.2,,,,58.0
58.67,0,,26.8022,0,,35.5467,0,,202.1,,,,59.0
59.66,0,,26.7987,0,,35.5461,0,,202.0,,,,60.0
60.66,0,,26.7971,0,,35.5458,0,,202.1,,,,61.0
61.65,0,,26.7977,0,,35.5459,0,,201.9,,,,62.0
62.64,0,,26.7976,0,,35.546,0,,202.1,,,,63.0
63.64,0,,26.786,0,,35.5432,0,,201.7,,,,64.0
64.63,0,,26.774,0,,35.5412,0,,202.0,,,,65.0
65.63,0,,26.7723,0,,35.5408,0,,202.1,,,,66.0
66.62,0,,26.7737,0,,35.541,0,,201.4,,,,67.0
67.62,0,,26.7686,0,,35.54,0,,201.7,,,,68.0
68.61,0,,26.7656,0,,35.5394,0,,201.5,,,,69.0
69.6,0,,26.7398,0,,35.5344,0,,201.4,,,,70.0
70.6,0,,26.7392,0,,35.5343,0,,201.0,,,,71.0
71.59,0,,26.7285,0,,35.5323,0,,201.3,,,,72.0
72.59,0,,26.7232,0,,35.5315,0,,201.2,,,,73.0
73.58,0,,26.7169,0,,35.5298,0,,201.0,,,,74.0
74.57,0,,26.7131,0,,35.5292,0,,201.0,,,,75.0
75.57,0,,26.7123,0,,35.5291,0,,200.9,,,,76.0
76.56,0,,26.7118,0,,35.5295,0,,200.8,,,,77.0
77.56,0,,26.7096,0,,35.529,0,,200.9,,,,78.0
78.55,0,,26.705,0,,35.5286,0,,201.0,,,,79.0
79.54,0,,26.6975,0,,35.5274,0,,201.4,,,,80.0
80.54,0,,26.6927,0,,35.5268,0,,201.0,,,,81.0
81.53,0,,26.6888,0,,35.5261,0,,201.0,,,,82.0
82.53,0,,26.6801,0,,35.525,0,,200.5,,,,83.0
83.52,0,,26.6719,0,,35.524,0,,200.4,,,,84.0
84.52,0,,26.6599,0,,35.5226,0,,200.5,,,,85.0
