# latitude: -1.41674, longitude: -168.74927, year: 2001, month: 7, day: 3, cruise: 3312, uid: 10162354
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,28.953,0,,35.531,0,,216.9,,,,4.0
6.0,0,,28.918,0,,35.53,0,,214.6,,,,6.0
8.0,0,,28.897,0,,35.53,0,,213.2,,,,8.0
9.9,0,,28.896,0,,35.53,0,,211.8,,,,10.0
11.9,0,,28.893,0,,35.529,0,,211.4,,,,12.0
13.9,0,,28.894,0,,35.53,0,,211.0,,,,14.0
15.9,0,,28.897,0,,35.53,0,,210.9,,,,16.0
17.9,0,,28.896,0,,35.53,0,,210.6,,,,18.0
19.9,0,,28.887,0,,35.529,0,,210.2,,,,20.0
21.9,0,,28.796,0,,35.526,0,,210.3,,,,22.0
23.9,0,,28.791,0,,35.525,0,,210.2,,,,24.0
25.9,0,,28.787,0,,35.525,0,,210.5,,,,26.0
27.8,0,,28.784,0,,35.525,0,,210.0,,,,28.0
29.8,0,,28.782,0,,35.524,0,,210.2,,,,30.0
31.8,0,,28.78,0,,35.524,0,,210.3,,,,32.0
33.8,0,,28.777,0,,35.523,0,,209.8,,,,34.0
35.8,0,,28.773,0,,35.523,0,,209.7,,,,36.0
37.8,0,,28.769,0,,35.522,0,,209.1,,,,38.0
39.8,0,,28.767,0,,35.522,0,,208.6,,,,40.0
41.8,0,,28.765,0,,35.521,0,,208.6,,,,42.0
43.8,0,,28.762,0,,35.521,0,,208.5,,,,44.0
45.7,0,,28.76,0,,35.52,0,,208.7,,,,46.0
47.7,0,,28.758,0,,35.52,0,,208.9,,,,48.0
49.7,0,,28.755,0,,35.52,0,,208.9,,,,50.0
51.7,0,,28.753,0,,35.52,0,,208.8,,,,52.0
53.7,0,,28.75,0,,35.519,0,,209.0,,,,54.0
55.7,0,,28.747,0,,35.518,0,,208.7,,,,56.0
57.7,0,,28.743,0,,35.517,0,,208.4,,,,58.0
59.7,0,,28.739,0,,35.517,0,,208.6,,,,60.0
61.6,0,,28.735,0,,35.516,0,,208.7,,,,62.0
63.6,0,,28.73,0,,35.515,0,,208.6,,,,64.0
65.6,0,,28.726,0,,35.514,0,,208.5,,,,66.0
67.6,0,,28.723,0,,35.513,0,,207.2,,,,68.0
69.6,0,,28.717,0,,35.512,0,,207.4,,,,70.0
71.6,0,,28.71,0,,35.511,0,,207.8,,,,72.0
73.6,0,,28.704,0,,35.51,0,,207.8,,,,74.0
75.6,0,,28.698,0,,35.508,0,,207.7,,,,76.0
77.6,0,,28.689,0,,35.507,0,,207.5,,,,78.0
79.5,0,,28.681,0,,35.506,0,,208.2,,,,80.0
81.5,0,,28.674,0,,35.505,0,,208.1,,,,82.0
83.5,0,,28.667,0,,35.505,0,,207.2,,,,84.0
85.5,0,,28.662,0,,35.505,0,,206.8,,,,86.0
87.5,0,,28.653,0,,35.504,0,,206.5,,,,88.0
89.5,0,,28.644,0,,35.503,0,,205.8,,,,90.0
91.5,0,,28.629,0,,35.502,0,,205.0,,,,92.0
93.5,0,,28.612,0,,35.501,0,,203.5,,,,94.0
95.5,0,,28.601,0,,35.501,0,,202.5,,,,96.0
97.4,0,,28.574,0,,35.506,0,,201.6,,,,98.0
99.4,0,,28.544,0,,35.517,0,,196.6,,,,100.0
101.4,0,,28.459,0,,35.543,0,,192.7,,,,102.0
103.4,0,,28.369,0,,35.556,0,,189.2,,,,104.0
105.4,0,,28.089,0,,35.612,0,,183.2,,,,106.0
107.4,0,,27.949,0,,35.619,0,,177.9,,,,108.0
109.4,0,,27.805,0,,35.614,0,,170.1,,,,110.0
111.4,0,,27.468,0,,35.611,0,,170.1,,,,112.0
113.3,0,,27.276,0,,35.631,0,,168.3,,,,114.0
115.3,0,,27.214,0,,35.632,0,,163.8,,,,116.0
117.3,0,,27.133,0,,35.639,0,,161.3,,,,118.0
119.3,0,,27.033,0,,35.65,0,,160.6,,,,120.0
121.3,0,,26.92,0,,35.667,0,,157.4,,,,122.0
123.3,0,,26.59,0,,35.733,0,,154.1,,,,124.0
125.3,0,,26.259,0,,35.782,0,,151.1,,,,126.0
127.3,0,,26.012,0,,35.827,0,,147.5,,,,128.0
129.2,0,,25.885,0,,35.825,0,,134.0,,,,130.0
131.2,0,,25.462,0,,35.845,0,,133.9,,,,132.0
133.2,0,,25.074,0,,35.897,0,,129.4,,,,134.0
135.2,0,,24.435,0,,35.938,0,,124.5,,,,136.0
137.2,0,,23.427,0,,35.886,0,,121.2,,,,138.0
139.2,0,,22.85,0,,35.819,0,,110.3,,,,140.0
141.2,0,,22.475,0,,35.791,0,,109.1,,,,142.0
143.2,0,,21.932,0,,35.747,0,,108.7,,,,144.0
145.1,0,,21.548,0,,35.717,0,,107.4,,,,146.0
147.1,0,,20.885,0,,35.682,0,,107.4,,,,148.0
149.1,0,,19.722,0,,35.594,0,,107.2,,,,150.0
151.1,0,,19.238,0,,35.538,0,,105.7,,,,152.0
153.1,0,,18.439,0,,35.471,0,,106.5,,,,154.0
155.1,0,,17.795,0,,35.422,0,,108.9,,,,156.0
157.1,0,,17.507,0,,35.398,0,,112.2,,,,158.0
159.1,0,,17.345,0,,35.379,0,,116.5,,,,160.0
161.0,0,,17.106,0,,35.357,0,,120.6,,,,162.0
163.0,0,,16.837,0,,35.329,0,,124.7,,,,164.0
165.0,0,,16.583,0,,35.308,0,,126.1,,,,166.0
167.0,0,,16.533,0,,35.3,0,,127.7,,,,168.0
169.0,0,,16.522,0,,35.295,0,,128.3,,,,170.0
171.0,0,,16.508,0,,35.291,0,,126.9,,,,172.0
173.0,0,,16.409,0,,35.285,0,,124.3,,,,174.0
175.0,0,,16.027,0,,35.264,0,,123.3,,,,176.0
176.9,0,,15.723,0,,35.244,0,,120.3,,,,178.0
178.9,0,,15.648,0,,35.236,0,,117.5,,,,180.0
180.9,0,,15.248,0,,35.213,0,,111.6,,,,182.0
182.9,0,,15.039,0,,35.2,0,,107.0,,,,184.0
184.9,0,,14.971,0,,35.195,0,,104.4,,,,186.0
186.9,0,,14.81,0,,35.182,0,,101.5,,,,188.0
188.9,0,,14.478,0,,35.148,0,,104.1,,,,190.0
190.9,0,,13.463,0,,35.06,0,,119.1,,,,192.0
192.8,0,,13.242,0,,35.029,0,,124.2,,,,194.0
194.8,0,,13.186,0,,35.018,0,,127.7,,,,196.0
196.8,0,,13.149,0,,35.007,0,,132.8,,,,198.0
198.8,0,,13.044,0,,34.996,0,,133.2,,,,200.0
200.8,0,,13.007,0,,34.992,0,,132.4,,,,202.0
202.8,0,,12.985,0,,34.988,0,,131.6,,,,204.0
204.8,0,,12.931,0,,34.983,0,,130.3,,,,206.0
206.8,0,,12.812,0,,34.974,0,,130.2,,,,208.0
208.7,0,,12.735,0,,34.968,0,,129.5,,,,210.0
210.7,0,,12.655,0,,34.963,0,,128.8,,,,212.0
212.7,0,,12.634,0,,34.96,0,,127.5,,,,214.0
214.7,0,,12.604,0,,34.96,0,,126.4,,,,216.0
216.7,0,,12.582,0,,34.958,0,,125.4,,,,218.0
218.7,0,,12.536,0,,34.953,0,,121.8,,,,220.0
220.7,0,,12.426,0,,34.944,0,,119.3,,,,222.0
222.6,0,,12.109,0,,34.921,0,,117.5,,,,224.0
224.6,0,,11.926,0,,34.905,0,,109.9,,,,226.0
226.6,0,,11.842,0,,34.893,0,,102.6,,,,228.0
228.6,0,,11.781,0,,34.885,0,,99.89,,,,230.0
230.6,0,,11.646,0,,34.872,0,,97.59,,,,232.0
232.6,0,,11.556,0,,34.862,0,,94.17,,,,234.0
234.6,0,,11.487,0,,34.853,0,,86.3,,,,236.0
236.6,0,,11.455,0,,34.845,0,,77.99,,,,238.0
238.5,0,,11.442,0,,34.842,0,,77.7,,,,240.0
240.5,0,,11.417,0,,34.839,0,,77.79,,,,242.0
242.5,0,,11.363,0,,34.834,0,,77.86,,,,244.0
244.5,0,,11.33,0,,34.83,0,,76.5,,,,246.0
246.5,0,,11.314,0,,34.827,0,,74.69,,,,248.0
248.5,0,,11.288,0,,34.823,0,,75.9,,,,250.0
250.5,0,,11.272,0,,34.821,0,,76.22,,,,252.0
252.4,0,,11.257,0,,34.82,0,,76.28,,,,254.0
254.4,0,,11.223,0,,34.817,0,,76.41,,,,256.0
256.4,0,,11.201,0,,34.814,0,,76.02,,,,258.0
258.4,0,,11.153,0,,34.81,0,,75.08,,,,260.0
260.4,0,,11.122,0,,34.807,0,,73.71,,,,262.0
262.4,0,,11.093,0,,34.804,0,,73.55,,,,264.0
264.4,0,,11.089,0,,34.803,0,,73.75,,,,266.0
266.4,0,,11.084,0,,34.802,0,,73.83,,,,268.0
268.3,0,,11.078,0,,34.802,0,,73.97,,,,270.0
270.3,0,,11.063,0,,34.8,0,,75.11,,,,272.0
272.3,0,,11.042,0,,34.799,0,,75.85,,,,274.0
274.3,0,,11.034,0,,34.798,0,,76.06,,,,276.0
276.3,0,,11.012,0,,34.796,0,,76.42,,,,278.0
278.3,0,,10.989,0,,34.794,0,,76.49,,,,280.0
280.3,0,,10.968,0,,34.793,0,,76.32,,,,282.0
282.2,0,,10.96,0,,34.792,0,,75.85,,,,284.0
284.2,0,,10.951,0,,34.791,0,,75.68,,,,286.0
286.2,0,,10.943,0,,34.79,0,,75.55,,,,288.0
288.2,0,,10.938,0,,34.789,0,,75.55,,,,290.0
290.2,0,,10.931,0,,34.789,0,,75.5,,,,292.0
292.2,0,,10.923,0,,34.788,0,,75.28,,,,294.0
294.2,0,,10.891,0,,34.785,0,,74.83,,,,296.0
296.1,0,,10.875,0,,34.784,0,,74.05,,,,298.0
298.1,0,,10.861,0,,34.782,0,,72.28,,,,300.0
300.1,0,,10.85,0,,34.781,0,,71.2,,,,302.0
302.1,0,,10.844,0,,34.78,0,,70.5,,,,304.0
304.1,0,,10.836,0,,34.779,0,,70.04,,,,306.0
