# latitude: -3.99441, longitude: -168.75192, year: 2016, month: 6, day: 22, cruise: 5676, uid: 18457439
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
3.0,0,,30.2231,0,,34.9108,0,,187.05,,,,3.0
4.0,0,,30.2233,0,,34.9108,0,,187.18,,,,4.0
5.0,0,,30.223,0,,34.9106,0,,187.36,,,,5.0
6.0,0,,30.2222,0,,34.9103,0,,187.74,,,,6.0
7.0,0,,30.2216,0,,34.9106,0,,188.7,,,,7.0
8.0,0,,30.2208,0,,34.9103,0,,188.35,,,,8.0
9.0,0,,30.2203,0,,34.9103,0,,188.33,,,,9.0
9.9,0,,30.2153,0,,34.9094,0,,188.02,,,,10.0
10.9,0,,30.2098,0,,34.9087,0,,188.42,,,,11.0
11.9,0,,30.2043,0,,34.908,0,,188.81,,,,12.0
12.9,0,,30.1985,0,,34.9079,0,,188.65,,,,13.0
13.9,0,,30.1964,0,,34.9085,0,,188.52,,,,14.0
14.9,0,,30.1948,0,,34.9085,0,,188.65,,,,15.0
15.9,0,,30.193,0,,34.9086,0,,188.71,,,,16.0
16.9,0,,30.1909,0,,34.9092,0,,188.72,,,,17.0
17.9,0,,30.1889,0,,34.9097,0,,188.72,,,,18.0
18.9,0,,30.1868,0,,34.9101,0,,188.73,,,,19.0
19.9,0,,30.1847,0,,34.9105,0,,188.74,,,,20.0
20.9,0,,30.1821,0,,34.911,0,,188.53,,,,21.0
21.9,0,,30.1796,0,,34.9115,0,,188.69,,,,22.0
22.9,0,,30.1783,0,,34.9119,0,,188.86,,,,23.0
23.9,0,,30.178,0,,34.9124,0,,188.26,,,,24.0
24.9,0,,30.1765,0,,34.9126,0,,188.36,,,,25.0
25.9,0,,30.1756,0,,34.9129,0,,188.6,,,,26.0
26.8,0,,30.1749,0,,34.9131,0,,188.83,,,,27.0
27.8,0,,30.1743,0,,34.9127,0,,188.5,,,,28.0
28.8,0,,30.1739,0,,34.9127,0,,188.34,,,,29.0
29.8,0,,30.1736,0,,34.9128,0,,188.37,,,,30.0
30.8,0,,30.1732,0,,34.9129,0,,188.39,,,,31.0
31.8,0,,30.1728,0,,34.913,0,,188.39,,,,32.0
32.8,0,,30.1726,0,,34.9132,0,,188.39,,,,33.0
33.8,0,,30.1721,0,,34.9131,0,,188.84,,,,34.0
34.8,0,,30.1711,0,,34.9129,0,,188.9,,,,35.0
35.8,0,,30.1706,0,,34.913,0,,188.82,,,,36.0
36.8,0,,30.1702,0,,34.9129,0,,188.43,,,,37.0
37.8,0,,30.1701,0,,34.913,0,,188.51,,,,38.0
38.8,0,,30.1701,0,,34.9131,0,,188.39,,,,39.0
39.8,0,,30.17,0,,34.9131,0,,188.66,,,,40.0
40.8,0,,30.17,0,,34.9132,0,,188.47,,,,41.0
41.8,0,,30.17,0,,34.9132,0,,188.71,,,,42.0
42.8,0,,30.1701,0,,34.9132,0,,188.27,,,,43.0
43.8,0,,30.1702,0,,34.9132,0,,187.9,,,,44.0
44.7,0,,30.1704,0,,34.9133,0,,188.53,,,,45.0
45.7,0,,30.1705,0,,34.9134,0,,188.26,,,,46.0
46.7,0,,30.1704,0,,34.9133,0,,188.24,,,,47.0
47.7,0,,30.1703,0,,34.9134,0,,187.95,,,,48.0
48.7,0,,30.1702,0,,34.9135,0,,188.33,,,,49.0
49.7,0,,30.1699,0,,34.9133,0,,188.41,,,,50.0
50.7,0,,30.1691,0,,34.913,0,,188.5,,,,51.0
51.7,0,,30.1687,0,,34.9129,0,,188.56,,,,52.0
52.7,0,,30.1684,0,,34.9131,0,,188.07,,,,53.0
53.7,0,,30.1686,0,,34.9134,0,,188.24,,,,54.0
54.7,0,,30.169,0,,34.9143,0,,187.97,,,,55.0
55.7,0,,30.1691,0,,34.9153,0,,188.09,,,,56.0
56.7,0,,30.1693,0,,34.9178,0,,188.07,,,,57.0
57.7,0,,30.1692,0,,34.9198,0,,187.71,,,,58.0
58.7,0,,30.1699,0,,34.9228,0,,187.8,,,,59.0
59.7,0,,30.1703,0,,34.9447,0,,187.69,,,,60.0
60.7,0,,30.1672,0,,34.9736,0,,187.75,,,,61.0
61.6,0,,30.167,0,,35.0695,0,,187.38,,,,62.0
62.6,0,,30.1784,0,,35.1691,0,,187.1,,,,63.0
63.6,0,,30.1914,0,,35.307,0,,187.24,,,,64.0
64.6,0,,30.1489,0,,35.493,0,,187.07,,,,65.0
65.6,0,,29.9285,0,,35.5197,0,,187.35,,,,66.0
66.6,0,,29.8381,0,,35.5311,0,,186.34,,,,67.0
67.6,0,,29.7895,0,,35.5323,0,,185.12,,,,68.0
68.6,0,,29.7311,0,,35.5509,0,,184.49,,,,69.0
69.6,0,,29.6924,0,,35.5621,0,,183.93,,,,70.0
70.6,0,,29.6365,0,,35.5795,0,,183.23,,,,71.0
71.6,0,,29.5485,0,,35.5965,0,,183.33,,,,72.0
72.6,0,,29.4324,0,,35.6255,0,,182.6,,,,73.0
73.6,0,,29.3727,0,,35.6464,0,,181.3,,,,74.0
74.6,0,,29.3433,0,,35.6588,0,,180.89,,,,75.0
75.6,0,,29.3078,0,,35.6702,0,,180.58,,,,76.0
76.6,0,,29.1698,0,,35.6784,0,,180.66,,,,77.0
77.6,0,,29.033,0,,35.6979,0,,180.04,,,,78.0
78.5,0,,28.9812,0,,35.703,0,,178.81,,,,79.0
79.5,0,,28.9213,0,,35.7133,0,,177.83,,,,80.0
80.5,0,,28.8834,0,,35.7249,0,,177.19,,,,81.0
81.5,0,,28.8639,0,,35.7351,0,,176.75,,,,82.0
82.5,0,,28.8432,0,,35.7447,0,,176.3,,,,83.0
83.5,0,,28.8313,0,,35.7528,0,,176.71,,,,84.0
84.5,0,,28.7972,0,,35.7603,0,,176.31,,,,85.0
