# latitude: -5.5014, longitude: -168.7687, year: 2009, month: 3, day: 11, cruise: 3871, uid: 11958777
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
9.94,0,,28.6174,0,,35.6175,0,,199.7,,,,10.0
11.93,0,,28.6164,0,,35.6178,0,,199.5,,,,12.0
13.92,0,,28.6184,0,,35.6183,0,,199.6,,,,14.0
15.91,0,,28.6181,0,,35.6179,0,,199.5,,,,16.0
17.9,0,,28.6162,0,,35.6176,0,,199.6,,,,18.0
19.89,0,,28.6147,0,,35.6172,0,,199.8,,,,20.0
21.88,0,,28.6169,0,,35.6181,0,,199.8,,,,22.0
23.87,0,,28.6211,0,,35.6187,0,,199.4,,,,24.0
25.85,0,,28.6181,0,,35.6175,0,,199.0,,,,26.0
27.84,0,,28.6151,0,,35.6162,0,,199.3,,,,28.0
29.83,0,,28.6151,0,,35.6159,0,,199.2,,,,30.0
31.82,0,,28.6228,0,,35.6201,0,,199.2,,,,32.0
33.81,0,,28.6283,0,,35.6226,0,,199.2,,,,34.0
35.8,0,,28.6386,0,,35.6282,0,,199.2,,,,36.0
37.79,0,,28.669,0,,35.6529,0,,199.2,,,,38.0
39.77,0,,28.7135,0,,35.6872,0,,199.2,,,,40.0
41.76,0,,28.7508,0,,35.7173,0,,198.8,,,,42.0
43.75,0,,28.8057,0,,35.7715,0,,199.1,,,,44.0
45.74,0,,28.8209,0,,35.7872,0,,198.9,,,,46.0
47.73,0,,28.8329,0,,35.7937,0,,198.6,,,,48.0
49.72,0,,28.8317,0,,35.7943,0,,198.1,,,,50.0
51.71,0,,28.8292,0,,35.7953,0,,198.0,,,,52.0
53.69,0,,28.8258,0,,35.7956,0,,198.0,,,,54.0
55.68,0,,28.8212,0,,35.7959,0,,197.8,,,,56.0
57.67,0,,28.8184,0,,35.796,0,,197.6,,,,58.0
59.66,0,,28.8124,0,,35.7962,0,,197.6,,,,60.0
61.65,0,,28.7968,0,,35.7958,0,,197.5,,,,62.0
63.64,0,,28.7589,0,,35.7906,0,,197.1,,,,64.0
65.62,0,,28.6269,0,,35.771,0,,196.3,,,,66.0
