# latitude: -0.01, longitude: -169.5517, year: 1988, month: 5, day: 13, cruise: 9886, uid: 3306427
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,27.191,0,,35.268,0,,192.0,,,,0.0
1.0,0,,27.191,0,,35.268,0,,192.0,,,,1.0
2.0,0,,27.191,0,,35.268,0,,192.0,,,,2.0
3.0,0,,27.191,0,,35.268,0,,192.0,,,,3.0
4.0,0,,27.191,0,,35.268,0,,192.0,,,,4.0
5.0,0,,27.191,0,,35.268,0,,192.0,,,,5.0
6.0,0,,27.192,0,,35.268,0,,199.0,,,,6.0
7.0,0,,27.191,0,,35.268,0,,195.0,,,,7.0
8.0,0,,27.192,0,,35.268,0,,198.0,,,,8.0
9.0,0,,27.19,0,,35.268,0,,200.0,,,,9.0
9.9,0,,27.188,0,,35.268,0,,203.0,,,,10.0
10.9,0,,27.187,0,,35.268,0,,203.0,,,,11.0
11.9,0,,27.192,0,,35.268,0,,197.0,,,,12.0
12.9,0,,27.193,0,,35.268,0,,197.0,,,,13.0
13.9,0,,27.193,0,,35.267,0,,197.0,,,,14.0
14.9,0,,27.194,0,,35.268,0,,195.0,,,,15.0
15.9,0,,27.194,0,,35.268,0,,194.0,,,,16.0
16.9,0,,27.194,0,,35.268,0,,193.0,,,,17.0
17.9,0,,27.195,0,,35.268,0,,192.0,,,,18.0
18.9,0,,27.195,0,,35.267,0,,192.0,,,,19.0
19.9,0,,27.194,0,,35.268,0,,190.0,,,,20.0
20.9,0,,27.196,0,,35.268,0,,190.0,,,,21.0
21.9,0,,27.197,0,,35.268,0,,189.0,,,,22.0
22.9,0,,27.198,0,,35.268,0,,192.0,,,,23.0
23.9,0,,27.197,0,,35.267,0,,190.0,,,,24.0
24.9,0,,27.196,0,,35.267,0,,189.0,,,,25.0
25.9,0,,27.194,0,,35.267,0,,188.0,,,,26.0
26.8,0,,27.194,0,,35.267,0,,192.0,,,,27.0
27.8,0,,27.165,0,,35.265,0,,195.0,,,,28.0
28.8,0,,27.155,0,,35.265,0,,196.0,,,,29.0
29.8,0,,27.146,0,,35.265,0,,198.0,,,,30.0
30.8,0,,27.139,0,,35.265,0,,194.0,,,,31.0
31.8,0,,27.132,0,,35.265,0,,191.0,,,,32.0
32.8,0,,27.134,0,,35.266,0,,193.0,,,,33.0
