# latitude: -2.5122, longitude: -168.7483, year: 1994, month: 11, day: 1, cruise: 12537, uid: 8077671
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,29.6855,0,,35.262,0,,,,,,0.0
1.99,0,,29.6851,0,,35.2635,0,,,,,,2.0
3.98,0,,29.6852,0,,35.2638,0,,,,,,4.0
5.97,0,,29.6751,0,,35.2651,0,,,,,,6.0
7.96,0,,29.6738,0,,35.2661,0,,,,,,8.0
9.94,0,,29.6717,0,,35.2674,0,,,,,,10.0
11.93,0,,29.669,0,,35.2691,0,,,,,,12.0
13.92,0,,29.6642,0,,35.2713,0,,,,,,14.0
15.91,0,,29.6567,0,,35.2763,0,,,,,,16.0
17.9,0,,29.6506,0,,35.2803,0,,,,,,18.0
19.89,0,,29.6413,0,,35.2869,0,,,,,,20.0
21.88,0,,29.6416,0,,35.2909,0,,,,,,22.0
23.87,0,,29.6432,0,,35.2943,0,,,,,,24.0
25.86,0,,29.6449,0,,35.2979,0,,,,,,26.0
27.84,0,,29.6412,0,,35.3027,0,,,,,,28.0
29.83,0,,29.6388,0,,35.3059,0,,,,,,30.0
31.82,0,,29.6376,0,,35.3093,0,,,,,,32.0
33.81,0,,29.6329,0,,35.3164,0,,,,,,34.0
35.8,0,,29.627,0,,35.325,0,,,,,,36.0
37.79,0,,29.6185,0,,35.3298,0,,,,,,38.0
39.78,0,,29.6115,0,,35.3318,0,,,,,,40.0
41.76,0,,29.6013,0,,35.3342,0,,,,,,42.0
43.75,0,,29.5882,0,,35.3351,0,,,,,,44.0
45.74,0,,29.5762,0,,35.3363,0,,,,,,46.0
47.73,0,,29.5789,0,,35.3421,0,,,,,,48.0
49.72,0,,29.5629,0,,35.3476,0,,,,,,50.0
51.71,0,,29.5506,0,,35.3511,0,,,,,,52.0
53.7,0,,29.5464,0,,35.3506,0,,,,,,54.0
55.68,0,,29.5389,0,,35.3513,0,,,,,,56.0
57.67,0,,29.5296,0,,35.3514,0,,,,,,58.0
59.66,0,,29.5216,0,,35.3505,0,,,,,,60.0
61.65,0,,29.5156,0,,35.3498,0,,,,,,62.0
63.64,0,,29.5086,0,,35.3495,0,,,,,,64.0
65.63,0,,29.5026,0,,35.3489,0,,,,,,66.0
67.61,0,,29.5001,0,,35.3491,0,,,,,,68.0
69.6,0,,29.4904,0,,35.3512,0,,,,,,70.0
71.59,0,,29.4628,0,,35.3564,0,,,,,,72.0
73.58,0,,29.4129,0,,35.3671,0,,,,,,74.0
75.57,0,,29.2805,0,,35.4038,0,,,,,,76.0
77.56,0,,29.1353,0,,35.4346,0,,,,,,78.0
79.54,0,,29.0652,0,,35.4358,0,,,,,,80.0
81.53,0,,29.045,0,,35.4327,0,,,,,,82.0
83.52,0,,29.0275,0,,35.4319,0,,,,,,84.0
85.51,0,,29.0125,0,,35.4314,0,,,,,,86.0
87.5,0,,29.0002,0,,35.4301,0,,,,,,88.0
89.49,0,,28.9912,0,,35.4286,0,,,,,,90.0
91.47,0,,28.9857,0,,35.428,0,,,,,,92.0
93.46,0,,28.9806,0,,35.4277,0,,,,,,94.0
95.45,0,,28.9733,0,,35.4276,0,,,,,,96.0
97.44,0,,28.965,0,,35.4273,0,,,,,,98.0
99.43,0,,28.96,0,,35.4274,0,,,,,,100.0
101.41,0,,28.9536,0,,35.4276,0,,,,,,102.0
103.4,0,,28.942,0,,35.4276,0,,,,,,104.0
105.39,0,,28.9277,0,,35.4267,0,,,,,,106.0
107.38,0,,28.9175,0,,35.4255,0,,,,,,108.0
109.37,0,,28.9083,0,,35.4251,0,,,,,,110.0
