# latitude: -5.00304, longitude: -168.74931, year: 2001, month: 7, day: 1, cruise: 3312, uid: 10162347
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,29.168,0,,35.483,0,,192.6,,,,4.0
6.0,0,,29.169,0,,35.483,0,,196.8,,,,6.0
8.0,0,,29.17,0,,35.483,0,,198.4,,,,8.0
9.9,0,,29.169,0,,35.483,0,,199.9,,,,10.0
11.9,0,,29.17,0,,35.483,0,,200.7,,,,12.0
13.9,0,,29.171,0,,35.483,0,,201.3,,,,14.0
15.9,0,,29.169,0,,35.483,0,,201.6,,,,16.0
17.9,0,,29.158,0,,35.484,0,,202.1,,,,18.0
19.9,0,,29.157,0,,35.484,0,,202.5,,,,20.0
21.9,0,,29.155,0,,35.484,0,,202.0,,,,22.0
23.9,0,,29.144,0,,35.484,0,,201.6,,,,24.0
25.9,0,,29.137,0,,35.485,0,,201.7,,,,26.0
27.8,0,,29.129,0,,35.485,0,,201.9,,,,28.0
29.8,0,,29.12,0,,35.486,0,,201.7,,,,30.0
31.8,0,,29.117,0,,35.486,0,,202.4,,,,32.0
33.8,0,,29.116,0,,35.486,0,,202.5,,,,34.0
35.8,0,,29.113,0,,35.485,0,,202.7,,,,36.0
37.8,0,,29.111,0,,35.485,0,,202.8,,,,38.0
39.8,0,,29.109,0,,35.485,0,,202.7,,,,40.0
41.8,0,,29.107,0,,35.484,0,,201.8,,,,42.0
43.8,0,,29.108,0,,35.484,0,,201.7,,,,44.0
45.7,0,,29.106,0,,35.484,0,,201.9,,,,46.0
47.7,0,,29.103,0,,35.484,0,,201.4,,,,48.0
49.7,0,,29.103,0,,35.484,0,,201.1,,,,50.0
51.7,0,,29.103,0,,35.485,0,,201.3,,,,52.0
53.7,0,,29.104,0,,35.485,0,,201.5,,,,54.0
55.7,0,,29.107,0,,35.487,0,,200.7,,,,56.0
57.7,0,,29.107,0,,35.488,0,,200.4,,,,58.0
59.7,0,,29.108,0,,35.488,0,,200.6,,,,60.0
61.6,0,,29.109,0,,35.488,0,,200.4,,,,62.0
63.6,0,,29.109,0,,35.488,0,,200.3,,,,64.0
65.6,0,,29.109,0,,35.488,0,,200.1,,,,66.0
67.6,0,,29.11,0,,35.489,0,,199.2,,,,68.0
69.6,0,,29.111,0,,35.492,0,,197.6,,,,70.0
71.6,0,,29.111,0,,35.495,0,,196.0,,,,72.0
73.6,0,,29.113,0,,35.501,0,,194.4,,,,74.0
75.6,0,,29.083,0,,35.559,0,,192.0,,,,76.0
77.6,0,,28.984,0,,35.63,0,,185.1,,,,78.0
79.5,0,,28.593,0,,35.729,0,,183.1,,,,80.0
81.5,0,,28.453,0,,35.738,0,,178.4,,,,82.0
83.5,0,,28.371,0,,35.72,0,,172.3,,,,84.0
85.5,0,,28.232,0,,35.692,0,,173.5,,,,86.0
87.5,0,,28.096,0,,35.681,0,,174.9,,,,88.0
89.5,0,,27.927,0,,35.663,0,,175.3,,,,90.0
91.5,0,,27.689,0,,35.637,0,,174.8,,,,92.0
93.5,0,,27.23,0,,35.586,0,,174.3,,,,94.0
