# latitude: -0.99912, longitude: -168.74928, year: 2016, month: 6, day: 23, cruise: 5676, uid: 18457445
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.0,0,,29.022,0,,35.2894,0,,185.66,,,,4.0
5.0,0,,29.0225,0,,35.2893,0,,185.5,,,,5.0
6.0,0,,29.0227,0,,35.2893,0,,184.93,,,,6.0
7.0,0,,29.0237,0,,35.2893,0,,184.58,,,,7.0
8.0,0,,29.024,0,,35.2893,0,,184.86,,,,8.0
9.0,0,,29.0243,0,,35.2895,0,,184.69,,,,9.0
9.9,0,,29.0243,0,,35.2893,0,,185.33,,,,10.0
10.9,0,,29.0245,0,,35.2894,0,,185.71,,,,11.0
11.9,0,,29.0248,0,,35.289,0,,185.86,,,,12.0
12.9,0,,29.0176,0,,35.2888,0,,186.14,,,,13.0
13.9,0,,29.0208,0,,35.2892,0,,186.63,,,,14.0
14.9,0,,29.0199,0,,35.2888,0,,186.49,,,,15.0
15.9,0,,29.02,0,,35.2893,0,,185.93,,,,16.0
16.9,0,,29.0213,0,,35.289,0,,185.98,,,,17.0
17.9,0,,29.02,0,,35.2891,0,,186.07,,,,18.0
18.9,0,,29.0215,0,,35.2895,0,,185.94,,,,19.0
19.9,0,,29.0259,0,,35.2903,0,,186.19,,,,20.0
20.9,0,,29.0296,0,,35.2907,0,,186.05,,,,21.0
21.9,0,,29.0311,0,,35.2908,0,,185.73,,,,22.0
22.9,0,,29.0296,0,,35.2892,0,,186.25,,,,23.0
23.9,0,,29.0285,0,,35.2885,0,,186.09,,,,24.0
24.9,0,,29.0257,0,,35.2882,0,,185.87,,,,25.0
25.9,0,,29.0237,0,,35.2891,0,,186.29,,,,26.0
26.8,0,,29.0267,0,,35.2894,0,,186.61,,,,27.0
27.8,0,,29.0287,0,,35.2888,0,,186.5,,,,28.0
28.8,0,,29.0274,0,,35.2886,0,,186.33,,,,29.0
29.8,0,,29.0306,0,,35.2892,0,,186.19,,,,30.0
30.8,0,,29.0318,0,,35.2892,0,,186.46,,,,31.0
31.8,0,,29.0316,0,,35.2891,0,,186.17,,,,32.0
32.8,0,,29.0315,0,,35.2889,0,,185.8,,,,33.0
33.8,0,,29.0323,0,,35.2893,0,,185.59,,,,34.0
34.8,0,,29.0334,0,,35.2899,0,,185.66,,,,35.0
35.8,0,,29.0345,0,,35.2905,0,,185.69,,,,36.0
36.8,0,,29.0355,0,,35.291,0,,185.73,,,,37.0
37.8,0,,29.0366,0,,35.2916,0,,185.76,,,,38.0
38.8,0,,29.0376,0,,35.2922,0,,185.8,,,,39.0
39.8,0,,29.0387,0,,35.2928,0,,185.83,,,,40.0
40.8,0,,29.0398,0,,35.2935,0,,185.86,,,,41.0
41.8,0,,29.0404,0,,35.2941,0,,185.78,,,,42.0
42.8,0,,29.0423,0,,35.2948,0,,186.39,,,,43.0
43.8,0,,29.0433,0,,35.2987,0,,186.23,,,,44.0
44.7,0,,29.0459,0,,35.302,0,,186.4,,,,45.0
