# latitude: -2.99951, longitude: -168.75145, year: 2016, month: 6, day: 22, cruise: 5676, uid: 18457441
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
4.2,0,,29.9584,0,,34.8232,0,,188.07,,,,4.2
5.0,0,,29.9604,0,,34.8233,0,,188.58,,,,5.0
6.0,0,,29.961,0,,34.8235,0,,188.96,,,,6.0
7.0,0,,29.9613,0,,34.8235,0,,189.15,,,,7.0
8.0,0,,29.9619,0,,34.8235,0,,189.39,,,,8.0
9.0,0,,29.9625,0,,34.8236,0,,189.66,,,,9.0
9.9,0,,29.9624,0,,34.8236,0,,189.71,,,,10.0
10.9,0,,29.9634,0,,34.8238,0,,189.9,,,,11.0
11.9,0,,29.9631,0,,34.8238,0,,189.77,,,,12.0
12.9,0,,29.964,0,,34.8238,0,,188.98,,,,13.0
13.9,0,,29.9641,0,,34.8236,0,,189.16,,,,14.0
14.9,0,,29.9623,0,,34.8232,0,,189.87,,,,15.0
15.9,0,,29.9617,0,,34.8235,0,,189.9,,,,16.0
16.9,0,,29.9606,0,,34.8225,0,,190.07,,,,17.0
17.9,0,,29.9588,0,,34.8228,0,,190.07,,,,18.0
18.9,0,,29.9591,0,,34.823,0,,189.87,,,,19.0
19.9,0,,29.9597,0,,34.8236,0,,190.06,,,,20.0
20.9,0,,29.9602,0,,34.8234,0,,190.12,,,,21.0
21.9,0,,29.9602,0,,34.8233,0,,189.85,,,,22.0
22.9,0,,29.9601,0,,34.8233,0,,189.76,,,,23.0
23.9,0,,29.9603,0,,34.8233,0,,190.14,,,,24.0
24.9,0,,29.9606,0,,34.8234,0,,190.42,,,,25.0
25.9,0,,29.9611,0,,34.8235,0,,190.26,,,,26.0
26.8,0,,29.9615,0,,34.8236,0,,189.99,,,,27.0
27.8,0,,29.9619,0,,34.8238,0,,190.33,,,,28.0
28.8,0,,29.9629,0,,34.8243,0,,190.71,,,,29.0
29.8,0,,29.9631,0,,34.8241,0,,190.48,,,,30.0
30.8,0,,29.9632,0,,34.8241,0,,189.43,,,,31.0
31.8,0,,29.9636,0,,34.824,0,,189.48,,,,32.0
32.8,0,,29.9639,0,,34.8239,0,,189.54,,,,33.0
33.8,0,,29.9643,0,,34.8239,0,,189.61,,,,34.0
34.8,0,,29.9646,0,,34.8239,0,,189.68,,,,35.0
35.8,0,,29.965,0,,34.8238,0,,189.75,,,,36.0
36.8,0,,29.9653,0,,34.8238,0,,189.82,,,,37.0
37.8,0,,29.9657,0,,34.8238,0,,189.96,,,,38.0
38.8,0,,29.966,0,,34.8238,0,,190.47,,,,39.0
39.8,0,,29.9662,0,,34.8237,0,,190.23,,,,40.0
40.8,0,,29.9664,0,,34.8239,0,,190.05,,,,41.0
41.8,0,,29.9667,0,,34.8243,0,,189.86,,,,42.0
42.8,0,,29.9669,0,,34.8247,0,,189.66,,,,43.0
43.8,0,,29.9671,0,,34.8248,0,,188.9,,,,44.0
