# latitude: -0.009, longitude: -168.7557, year: 1994, month: 10, day: 30, cruise: 12537, uid: 8077649
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
1.99,0,,29.8905,0,,35.224,0,,,,,,2.0
3.98,0,,29.8779,0,,35.2272,0,,,,,,4.0
5.97,0,,29.859,0,,35.2276,0,,,,,,6.0
7.96,0,,29.8016,0,,35.2284,0,,,,,,8.0
9.94,0,,29.7944,0,,35.2271,0,,,,,,10.0
11.93,0,,29.7867,0,,35.2266,0,,,,,,12.0
13.92,0,,29.7713,0,,35.23,0,,,,,,14.0
15.91,0,,29.7555,0,,35.2298,0,,,,,,16.0
17.9,0,,29.7519,0,,35.2313,0,,,,,,18.0
19.89,0,,29.7443,0,,35.2344,0,,,,,,20.0
21.88,0,,29.7367,0,,35.2346,0,,,,,,22.0
23.87,0,,29.732,0,,35.2357,0,,,,,,24.0
25.86,0,,29.721,0,,35.2363,0,,,,,,26.0
27.84,0,,29.7083,0,,35.2364,0,,,,,,28.0
29.83,0,,29.7003,0,,35.2359,0,,,,,,30.0
31.82,0,,29.6899,0,,35.2351,0,,,,,,32.0
33.81,0,,29.6825,0,,35.2354,0,,,,,,34.0
35.8,0,,29.6727,0,,35.2367,0,,,,,,36.0
37.79,0,,29.6563,0,,35.238,0,,,,,,38.0
39.78,0,,29.6467,0,,35.2386,0,,,,,,40.0
41.77,0,,29.6381,0,,35.2387,0,,,,,,42.0
43.75,0,,29.6338,0,,35.2386,0,,,,,,44.0
45.74,0,,29.6282,0,,35.2384,0,,,,,,46.0
47.73,0,,29.6243,0,,35.238,0,,,,,,48.0
49.72,0,,29.6216,0,,35.2383,0,,,,,,50.0
51.71,0,,29.6197,0,,35.2389,0,,,,,,52.0
53.7,0,,29.6164,0,,35.2404,0,,,,,,54.0
55.68,0,,29.605,0,,35.2454,0,,,,,,56.0
57.67,0,,29.5776,0,,35.2539,0,,,,,,58.0
59.66,0,,29.5197,0,,35.2668,0,,,,,,60.0
61.65,0,,29.4623,0,,35.2803,0,,,,,,62.0
63.64,0,,29.4093,0,,35.2934,0,,,,,,64.0
65.63,0,,29.317,0,,35.3266,0,,,,,,66.0
67.62,0,,29.1884,0,,35.3701,0,,,,,,68.0
69.6,0,,29.1271,0,,35.3848,0,,,,,,70.0
71.59,0,,29.1026,0,,35.3923,0,,,,,,72.0
73.58,0,,29.0608,0,,35.3988,0,,,,,,74.0
75.57,0,,28.9474,0,,35.4011,0,,,,,,76.0
77.56,0,,28.9093,0,,35.3969,0,,,,,,78.0
79.55,0,,28.8936,0,,35.3973,0,,,,,,80.0
