# latitude: -4.4885, longitude: -168.74, year: 1994, month: 11, day: 2, cruise: 12537, uid: 8077689
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,29.8125,0,,35.4401,0,,,,,,0.0
1.99,0,,29.8077,0,,35.4385,0,,,,,,2.0
3.98,0,,29.7844,0,,35.4419,0,,,,,,4.0
5.97,0,,29.7645,0,,35.452,0,,,,,,6.0
7.96,0,,29.7495,0,,35.459,0,,,,,,8.0
9.94,0,,29.7348,0,,35.456,0,,,,,,10.0
11.93,0,,29.7309,0,,35.4557,0,,,,,,12.0
13.92,0,,29.7284,0,,35.4565,0,,,,,,14.0
15.91,0,,29.7249,0,,35.4578,0,,,,,,16.0
17.9,0,,29.7227,0,,35.4579,0,,,,,,18.0
19.89,0,,29.7254,0,,35.4604,0,,,,,,20.0
21.88,0,,29.73,0,,35.4645,0,,,,,,22.0
23.87,0,,29.7289,0,,35.4656,0,,,,,,24.0
25.85,0,,29.7285,0,,35.4669,0,,,,,,26.0
27.84,0,,29.7266,0,,35.469,0,,,,,,28.0
29.83,0,,29.7191,0,,35.4696,0,,,,,,30.0
31.82,0,,29.699,0,,35.4688,0,,,,,,32.0
33.81,0,,29.6796,0,,35.4662,0,,,,,,34.0
35.8,0,,29.6729,0,,35.4665,0,,,,,,36.0
37.79,0,,29.6668,0,,35.4694,0,,,,,,38.0
39.78,0,,29.6547,0,,35.4742,0,,,,,,40.0
41.76,0,,29.6447,0,,35.4775,0,,,,,,42.0
43.75,0,,29.633,0,,35.4815,0,,,,,,44.0
45.74,0,,29.6183,0,,35.4848,0,,,,,,46.0
47.73,0,,29.5998,0,,35.4842,0,,,,,,48.0
49.72,0,,29.5806,0,,35.4809,0,,,,,,50.0
51.71,0,,29.5645,0,,35.4802,0,,,,,,52.0
53.69,0,,29.5515,0,,35.4799,0,,,,,,54.0
55.68,0,,29.5349,0,,35.4787,0,,,,,,56.0
57.67,0,,29.507,0,,35.4777,0,,,,,,58.0
59.66,0,,29.439,0,,35.4782,0,,,,,,60.0
61.65,0,,29.3486,0,,35.4727,0,,,,,,62.0
63.64,0,,29.2608,0,,35.4708,0,,,,,,64.0
65.62,0,,29.0392,0,,35.4635,0,,,,,,66.0
67.61,0,,28.7506,0,,35.4359,0,,,,,,68.0
69.6,0,,28.6836,0,,35.4252,0,,,,,,70.0
71.59,0,,28.6344,0,,35.4204,0,,,,,,72.0
73.58,0,,28.581,0,,35.4184,0,,,,,,74.0
75.57,0,,28.5162,0,,35.4186,0,,,,,,76.0
77.55,0,,28.4649,0,,35.417,0,,,,,,78.0
79.54,0,,28.3784,0,,35.4085,0,,,,,,80.0
81.53,0,,28.3404,0,,35.4015,0,,,,,,82.0
83.52,0,,28.312,0,,35.3992,0,,,,,,84.0
85.51,0,,28.2942,0,,35.3981,0,,,,,,86.0
87.5,0,,28.273,0,,35.3993,0,,,,,,88.0
89.48,0,,28.2412,0,,35.4012,0,,,,,,90.0
91.47,0,,28.2142,0,,35.3991,0,,,,,,92.0
93.46,0,,28.2057,0,,35.3982,0,,,,,,94.0
95.45,0,,28.2015,0,,35.3979,0,,,,,,96.0
97.44,0,,28.1939,0,,35.3977,0,,,,,,98.0
99.42,0,,28.1866,0,,35.3971,0,,,,,,100.0
101.41,0,,28.1567,0,,35.4001,0,,,,,,102.0
103.4,0,,28.0449,0,,35.4092,0,,,,,,104.0
105.39,0,,27.8215,0,,35.4452,0,,,,,,106.0
107.38,0,,27.7561,0,,35.4681,0,,,,,,108.0
109.36,0,,27.6863,0,,35.4817,0,,,,,,110.0
111.35,0,,27.6316,0,,35.4921,0,,,,,,112.0
113.34,0,,27.6002,0,,35.4956,0,,,,,,114.0
115.33,0,,27.5792,0,,35.4984,0,,,,,,116.0
117.31,0,,27.5168,0,,35.5107,0,,,,,,118.0
119.3,0,,27.4776,0,,35.5185,0,,,,,,120.0
121.29,0,,27.4548,0,,35.5313,0,,,,,,122.0
123.28,0,,27.3174,0,,35.5779,0,,,,,,124.0
125.27,0,,27.0896,0,,35.6272,0,,,,,,126.0
127.25,0,,26.8762,0,,35.6893,0,,,,,,128.0
129.24,0,,26.6998,0,,35.7474,0,,,,,,130.0
131.23,0,,26.3838,0,,35.8306,0,,,,,,132.0
133.22,0,,26.1272,0,,35.8824,0,,,,,,134.0
135.2,0,,25.5573,0,,35.9635,0,,,,,,136.0
137.19,0,,25.0879,0,,35.9905,0,,,,,,138.0
139.18,0,,24.9271,0,,35.9761,0,,,,,,140.0
141.17,0,,24.8147,0,,35.9822,0,,,,,,142.0
143.15,0,,24.7071,0,,35.9869,0,,,,,,144.0
145.14,0,,24.4636,0,,36.0102,0,,,,,,146.0
147.13,0,,24.2272,0,,36.0184,0,,,,,,148.0
149.12,0,,24.0241,0,,36.0294,0,,,,,,150.0
151.1,0,,23.9596,0,,36.0303,0,,,,,,152.0
153.09,0,,23.9321,0,,36.0337,0,,,,,,154.0
155.08,0,,23.9217,0,,36.0349,0,,,,,,156.0
157.07,0,,23.7644,0,,36.0432,0,,,,,,158.0
159.05,0,,23.1673,0,,36.0635,0,,,,,,160.0
161.04,0,,22.971,0,,36.0446,0,,,,,,162.0
163.03,0,,22.8645,0,,36.0291,0,,,,,,164.0
165.02,0,,22.1474,0,,36.0259,0,,,,,,166.0
167.0,0,,21.6305,0,,35.9841,0,,,,,,168.0
168.99,0,,21.0137,0,,35.9179,0,,,,,,170.0
170.98,0,,20.7028,0,,35.8679,0,,,,,,172.0
172.97,0,,20.5105,0,,35.8389,0,,,,,,174.0
174.95,0,,20.2993,0,,35.8205,0,,,,,,176.0
176.94,0,,20.0849,0,,35.8003,0,,,,,,178.0
178.93,0,,19.58,0,,35.7558,0,,,,,,180.0
180.91,0,,19.3901,0,,35.7206,0,,,,,,182.0
182.9,0,,19.283,0,,35.6926,0,,,,,,184.0
184.89,0,,19.1683,0,,35.6774,0,,,,,,186.0
186.88,0,,19.0125,0,,35.66,0,,,,,,188.0
188.86,0,,18.8584,0,,35.643,0,,,,,,190.0
190.85,0,,18.5833,0,,35.6109,0,,,,,,192.0
192.84,0,,17.2201,0,,35.5216,0,,,,,,194.0
194.82,0,,16.3688,0,,35.3996,0,,,,,,196.0
