# latitude: -0.015, longitude: -165.01, year: 1989, month: 6, day: 20, cruise: 15, uid: 3312839
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,27.086,0,,35.317,0,,221.0,,,,0.0
1.0,0,,27.086,0,,35.317,0,,221.0,,,,1.0
2.0,0,,27.086,0,,35.317,0,,221.0,,,,2.0
3.0,0,,27.086,0,,35.317,0,,221.0,,,,3.0
4.0,0,,27.086,0,,35.317,0,,221.0,,,,4.0
5.0,0,,27.086,0,,35.317,0,,221.0,,,,5.0
6.0,0,,27.086,0,,35.317,0,,221.0,,,,6.0
7.0,0,,27.083,0,,35.318,0,,221.0,,,,7.0
8.0,0,,27.079,0,,35.32,0,,221.0,,,,8.0
9.0,0,,27.065,0,,35.323,0,,220.0,,,,9.0
9.9,0,,27.046,0,,35.324,0,,220.0,,,,10.0
10.9,0,,27.028,0,,35.326,0,,220.0,,,,11.0
11.9,0,,27.004,0,,35.327,0,,221.0,,,,12.0
12.9,0,,26.997,0,,35.328,0,,221.0,,,,13.0
13.9,0,,26.966,0,,35.328,0,,222.0,,,,14.0
14.9,0,,26.948,0,,35.333,0,,222.0,,,,15.0
15.9,0,,26.941,0,,35.334,0,,222.0,,,,16.0
16.9,0,,26.905,0,,35.332,0,,221.0,,,,17.0
17.9,0,,26.896,0,,35.335,0,,222.0,,,,18.0
18.9,0,,26.886,0,,35.337,0,,222.0,,,,19.0
19.9,0,,26.885,0,,35.338,0,,222.0,,,,20.0
20.9,0,,26.884,0,,35.339,0,,223.0,,,,21.0
21.9,0,,26.882,0,,35.339,0,,222.0,,,,22.0
22.9,0,,26.88,0,,35.34,0,,223.0,,,,23.0
23.9,0,,26.872,0,,35.341,0,,221.0,,,,24.0
24.9,0,,26.872,0,,35.341,0,,222.0,,,,25.0
25.9,0,,26.871,0,,35.341,0,,222.0,,,,26.0
26.8,0,,26.869,0,,35.341,0,,222.0,,,,27.0
27.8,0,,26.867,0,,35.342,0,,223.0,,,,28.0
28.8,0,,26.865,0,,35.342,0,,224.0,,,,29.0
29.8,0,,26.862,0,,35.343,0,,222.0,,,,30.0
30.8,0,,26.861,0,,35.344,0,,223.0,,,,31.0
31.8,0,,26.857,0,,35.344,0,,222.0,,,,32.0
32.8,0,,26.855,0,,35.345,0,,222.0,,,,33.0
33.8,0,,26.854,0,,35.345,0,,223.0,,,,34.0
34.8,0,,26.854,0,,35.345,0,,223.0,,,,35.0
35.8,0,,26.852,0,,35.345,0,,222.0,,,,36.0
36.8,0,,26.85,0,,35.347,0,,221.0,,,,37.0
37.8,0,,26.847,0,,35.348,0,,221.0,,,,38.0
38.8,0,,26.844,0,,35.35,0,,221.0,,,,39.0
39.8,0,,26.841,0,,35.352,0,,222.0,,,,40.0
40.8,0,,26.841,0,,35.352,0,,221.0,,,,41.0
41.8,0,,26.839,0,,35.353,0,,221.0,,,,42.0
42.8,0,,26.836,0,,35.354,0,,220.0,,,,43.0
43.8,0,,26.833,0,,35.355,0,,221.0,,,,44.0
44.7,0,,26.831,0,,35.356,0,,221.0,,,,45.0
45.7,0,,26.822,0,,35.359,0,,220.0,,,,46.0
46.7,0,,26.821,0,,35.359,0,,220.0,,,,47.0
47.7,0,,26.818,0,,35.361,0,,220.0,,,,48.0
48.7,0,,26.815,0,,35.362,0,,220.0,,,,49.0
49.7,0,,26.81,0,,35.364,0,,220.0,,,,50.0
50.7,0,,26.802,0,,35.365,0,,219.0,,,,51.0
51.7,0,,26.793,0,,35.366,0,,217.0,,,,52.0
52.7,0,,26.788,0,,35.368,0,,217.0,,,,53.0
53.7,0,,26.781,0,,35.368,0,,217.0,,,,54.0
54.7,0,,26.768,0,,35.371,0,,217.0,,,,55.0
55.7,0,,26.757,0,,35.373,0,,217.0,,,,56.0
56.7,0,,26.748,0,,35.375,0,,217.0,,,,57.0
57.7,0,,26.736,0,,35.378,0,,216.0,,,,58.0
