# latitude: -0.00333, longitude: -169.7917, year: 1999, month: 7, day: 19, cruise: 15758, uid: 8530187
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
0.0,0,,27.3223,0,,35.291,0,,,,,,0.0
0.99,0,,27.3223,0,,35.2907,0,,,,,,1.0
1.99,0,,27.3223,0,,35.2904,0,,,,,,2.0
2.98,0,,27.3223,0,,35.2901,0,,,,,,3.0
3.98,0,,27.3223,0,,35.2898,0,,,,,,4.0
4.97,0,,27.3226,0,,35.3029,0,,,,,,5.0
5.97,0,,27.323,0,,35.303,0,,,,,,6.0
6.96,0,,27.3233,0,,35.303,0,,,,,,7.0
7.96,0,,27.3238,0,,35.3029,0,,,,,,8.0
8.95,0,,27.3208,0,,35.3028,0,,,,,,9.0
9.94,0,,27.3223,0,,35.3028,0,,,,,,10.0
10.94,0,,27.3209,0,,35.3028,0,,,,,,11.0
11.93,0,,27.3238,0,,35.303,0,,,,,,12.0
12.93,0,,27.3242,0,,35.303,0,,,,,,13.0
13.92,0,,27.3232,0,,35.3028,0,,,,,,14.0
14.92,0,,27.3239,0,,35.303,0,,,,,,15.0
15.91,0,,27.3223,0,,35.3029,0,,,,,,16.0
16.91,0,,27.3209,0,,35.3028,0,,,,,,17.0
17.9,0,,27.3215,0,,35.3028,0,,,,,,18.0
18.89,0,,27.3204,0,,35.3027,0,,,,,,19.0
19.89,0,,27.3212,0,,35.3028,0,,,,,,20.0
20.88,0,,27.3201,0,,35.3029,0,,,,,,21.0
21.88,0,,27.3195,0,,35.3028,0,,,,,,22.0
22.87,0,,27.3202,0,,35.3028,0,,,,,,23.0
23.87,0,,27.3244,0,,35.303,0,,,,,,24.0
24.86,0,,27.3246,0,,35.303,0,,,,,,25.0
25.86,0,,27.2929,0,,35.3007,0,,,,,,26.0
26.85,0,,27.2832,0,,35.301,0,,,,,,27.0
27.84,0,,27.2776,0,,35.301,0,,,,,,28.0
28.84,0,,27.28,0,,35.301,0,,,,,,29.0
29.83,0,,27.2706,0,,35.3001,0,,,,,,30.0
30.83,0,,27.2637,0,,35.3002,0,,,,,,31.0
31.82,0,,27.2639,0,,35.2998,0,,,,,,32.0
32.82,0,,27.2453,0,,35.2988,0,,,,,,33.0
33.81,0,,27.2139,0,,35.2973,0,,,,,,34.0
34.8,0,,27.2005,0,,35.2976,0,,,,,,35.0
35.8,0,,27.1915,0,,35.2967,0,,,,,,36.0
36.79,0,,27.1851,0,,35.2965,0,,,,,,37.0
37.79,0,,27.1786,0,,35.2964,0,,,,,,38.0
38.78,0,,27.1731,0,,35.2961,0,,,,,,39.0
39.78,0,,27.1733,0,,35.2961,0,,,,,,40.0
40.77,0,,27.1682,0,,35.2958,0,,,,,,41.0
41.77,0,,27.159,0,,35.2957,0,,,,,,42.0
42.76,0,,27.1508,0,,35.2956,0,,,,,,43.0
43.75,0,,27.1498,0,,35.2955,0,,,,,,44.0
44.75,0,,27.1465,0,,35.2956,0,,,,,,45.0
45.74,0,,27.1429,0,,35.2953,0,,,,,,46.0
46.74,0,,27.1289,0,,35.2958,0,,,,,,47.0
47.73,0,,27.1263,0,,35.2956,0,,,,,,48.0
48.73,0,,27.1154,0,,35.296,0,,,,,,49.0
49.72,0,,27.1108,0,,35.296,0,,,,,,50.0
50.71,0,,27.1002,0,,35.2961,0,,,,,,51.0
51.71,0,,27.0943,0,,35.2963,0,,,,,,52.0
52.7,0,,27.0882,0,,35.2964,0,,,,,,53.0
53.7,0,,27.0775,0,,35.2966,0,,,,,,54.0
54.69,0,,27.0682,0,,35.2966,0,,,,,,55.0
55.68,0,,27.06,0,,35.2974,0,,,,,,56.0
56.68,0,,27.0451,0,,35.2978,0,,,,,,57.0
57.67,0,,27.031,0,,35.2986,0,,,,,,58.0
58.67,0,,27.0187,0,,35.2988,0,,,,,,59.0
59.66,0,,27.0097,0,,35.2988,0,,,,,,60.0
60.66,0,,26.9925,0,,35.2987,0,,,,,,61.0
61.65,0,,26.9789,0,,35.2998,0,,,,,,62.0
62.64,0,,26.9495,0,,35.3001,0,,,,,,63.0
63.64,0,,26.928,0,,35.3012,0,,,,,,64.0
64.63,0,,26.9186,0,,35.3013,0,,,,,,65.0
65.63,0,,26.8944,0,,35.3018,0,,,,,,66.0
66.62,0,,26.8821,0,,35.3022,0,,,,,,67.0
67.62,0,,26.8588,0,,35.3018,0,,,,,,68.0
68.61,0,,26.8313,0,,35.3027,0,,,,,,69.0
69.6,0,,26.81,0,,35.303,0,,,,,,70.0
70.6,0,,26.7774,0,,35.3042,0,,,,,,71.0
71.59,0,,26.757,0,,35.3045,0,,,,,,72.0
72.59,0,,26.7198,0,,35.3049,0,,,,,,73.0
73.58,0,,26.6776,0,,35.3053,0,,,,,,74.0
74.57,0,,26.6426,0,,35.3083,0,,,,,,75.0
75.57,0,,26.6194,0,,35.3083,0,,,,,,76.0
76.56,0,,26.5654,0,,35.3114,0,,,,,,77.0
77.56,0,,26.5181,0,,35.3142,0,,,,,,78.0
78.55,0,,26.4883,0,,35.3146,0,,,,,,79.0
79.55,0,,26.4616,0,,35.3138,0,,,,,,80.0
80.54,0,,26.4088,0,,35.314,0,,,,,,81.0
81.53,0,,26.3584,0,,35.3149,0,,,,,,82.0
82.53,0,,26.3034,0,,35.3169,0,,,,,,83.0
83.52,0,,26.2766,0,,35.318,0,,,,,,84.0
84.52,0,,26.2528,0,,35.3181,0,,,,,,85.0
85.51,0,,26.2105,0,,35.3192,0,,,,,,86.0
86.5,0,,26.159,0,,35.3204,0,,,,,,87.0
87.5,0,,26.1025,0,,35.3229,0,,,,,,88.0
88.49,0,,26.0245,0,,35.3263,0,,,,,,89.0
89.49,0,,25.961,0,,35.3279,0,,,,,,90.0
90.48,0,,25.9079,0,,35.3275,0,,,,,,91.0
91.47,0,,25.8344,0,,35.3286,0,,,,,,92.0
92.47,0,,25.7754,0,,35.328,0,,,,,,93.0
93.46,0,,25.7006,0,,35.3275,0,,,,,,94.0
94.46,0,,25.6102,0,,35.3304,0,,,,,,95.0
95.45,0,,25.5418,0,,35.3313,0,,,,,,96.0
96.44,0,,25.4374,0,,35.334,0,,,,,,97.0
97.44,0,,25.3754,0,,35.3348,0,,,,,,98.0
98.43,0,,25.2944,0,,35.3374,0,,,,,,99.0
99.43,0,,25.1828,0,,35.3397,0,,,,,,100.0
100.42,0,,25.0626,0,,35.3348,0,,,,,,101.0
101.41,0,,25.002,0,,35.363,0,,,,,,102.0
102.41,0,,24.9596,0,,35.3751,0,,,,,,103.0
103.4,0,,24.9406,0,,35.3765,0,,,,,,104.0
104.4,0,,24.9479,0,,35.3873,0,,,,,,105.0
105.39,0,,24.9648,0,,35.4007,0,,,,,,106.0
106.38,0,,24.9744,0,,35.4093,0,,,,,,107.0
107.38,0,,24.9233,0,,35.4481,0,,,,,,108.0
108.37,0,,24.7678,0,,35.4638,0,,,,,,109.0
109.37,0,,24.788,0,,35.4986,0,,,,,,110.0
110.36,0,,24.7532,0,,35.5176,0,,,,,,111.0
111.35,0,,24.6962,0,,35.531,0,,,,,,112.0
112.35,0,,24.59,0,,35.5443,0,,,,,,113.0
113.34,0,,24.4406,0,,35.5542,0,,,,,,114.0
114.34,0,,24.0074,0,,35.5708,0,,,,,,115.0
115.33,0,,23.6245,0,,35.4929,0,,,,,,116.0
116.32,0,,23.3761,0,,35.426,0,,,,,,117.0
117.32,0,,23.242,0,,35.3983,0,,,,,,118.0
118.31,0,,23.2276,0,,35.4169,0,,,,,,119.0
119.31,0,,23.0964,0,,35.4342,0,,,,,,120.0
120.3,0,,22.8908,0,,35.4661,0,,,,,,121.0
121.29,0,,22.6989,0,,35.4772,0,,,,,,122.0
122.29,0,,22.5088,0,,35.4468,0,,,,,,123.0
123.28,0,,21.9622,0,,35.311,0,,,,,,124.0
124.28,0,,21.5724,0,,35.1952,0,,,,,,125.0
125.27,0,,20.872,0,,35.0326,0,,,,,,126.0
126.26,0,,20.2308,0,,35.0356,0,,,,,,127.0
127.26,0,,19.9532,0,,35.0436,0,,,,,,128.0
128.25,0,,19.5053,0,,35.0324,0,,,,,,129.0
129.25,0,,19.3357,0,,35.1278,0,,,,,,130.0
130.24,0,,18.8638,0,,35.1499,0,,,,,,131.0
131.23,0,,18.8066,0,,35.2739,0,,,,,,132.0
132.23,0,,18.4708,0,,35.2764,0,,,,,,133.0
133.22,0,,18.4635,0,,35.3185,0,,,,,,134.0
134.21,0,,18.4605,0,,35.3233,0,,,,,,135.0
135.21,0,,18.4533,0,,35.3302,0,,,,,,136.0
136.2,0,,18.4467,0,,35.3367,0,,,,,,137.0
137.2,0,,18.4355,0,,35.3441,0,,,,,,138.0
138.19,0,,18.3796,0,,35.3439,0,,,,,,139.0
139.18,0,,18.2506,0,,35.3424,0,,,,,,140.0
140.18,0,,17.9051,0,,35.3211,0,,,,,,141.0
141.17,0,,17.2803,0,,35.2929,0,,,,,,142.0
142.17,0,,16.8403,0,,35.2887,0,,,,,,143.0
143.16,0,,16.7017,0,,35.2729,0,,,,,,144.0
144.15,0,,16.6157,0,,35.2651,0,,,,,,145.0
145.15,0,,16.5331,0,,35.26,0,,,,,,146.0
146.14,0,,16.4714,0,,35.2584,0,,,,,,147.0
147.13,0,,16.4144,0,,35.2512,0,,,,,,148.0
148.13,0,,16.3515,0,,35.2394,0,,,,,,149.0
149.12,0,,16.2312,0,,35.2206,0,,,,,,150.0
150.12,0,,16.0194,0,,35.1957,0,,,,,,151.0
151.11,0,,15.7361,0,,35.1672,0,,,,,,152.0
152.1,0,,15.5512,0,,35.144,0,,,,,,153.0
153.1,0,,15.4198,0,,35.1158,0,,,,,,154.0
154.09,0,,15.3145,0,,35.0996,0,,,,,,155.0
155.08,0,,14.9948,0,,35.0584,0,,,,,,156.0
156.08,0,,14.5032,0,,35.0196,0,,,,,,157.0
157.07,0,,14.2777,0,,34.9974,0,,,,,,158.0
158.07,0,,14.2377,0,,34.9915,0,,,,,,159.0
159.06,0,,14.2356,0,,34.9901,0,,,,,,160.0
160.05,0,,14.2416,0,,34.9906,0,,,,,,161.0
161.05,0,,14.2548,0,,35.001,0,,,,,,162.0
162.04,0,,14.2685,0,,35.0266,0,,,,,,163.0
163.03,0,,14.2801,0,,35.0345,0,,,,,,164.0
164.03,0,,14.2673,0,,35.0383,0,,,,,,165.0
165.02,0,,14.2145,0,,35.0327,0,,,,,,166.0
166.02,0,,14.1469,0,,35.0308,0,,,,,,167.0
167.01,0,,14.0864,0,,35.0292,0,,,,,,168.0
168.0,0,,14.0642,0,,35.026,0,,,,,,169.0
169.0,0,,14.0376,0,,35.0221,0,,,,,,170.0
169.99,0,,14.0178,0,,35.0193,0,,,,,,171.0
170.98,0,,14.0093,0,,35.0171,0,,,,,,172.0
171.98,0,,13.998,0,,35.0145,0,,,,,,173.0
172.97,0,,13.9736,0,,35.0094,0,,,,,,174.0
173.96,0,,13.9425,0,,35.0048,0,,,,,,175.0
174.96,0,,13.9314,0,,35.0029,0,,,,,,176.0
175.95,0,,13.9247,0,,35.0014,0,,,,,,177.0
176.95,0,,13.9155,0,,34.9995,0,,,,,,178.0
177.94,0,,13.8993,0,,34.9963,0,,,,,,179.0
178.93,0,,13.8795,0,,34.9928,0,,,,,,180.0
179.93,0,,13.8468,0,,34.9853,0,,,,,,181.0
180.92,0,,13.7788,0,,34.9744,0,,,,,,182.0
181.91,0,,13.6987,0,,34.9632,0,,,,,,183.0
182.91,0,,13.6327,0,,34.9556,0,,,,,,184.0
183.9,0,,13.541,0,,34.9486,0,,,,,,185.0
184.89,0,,13.4993,0,,34.9431,0,,,,,,186.0
185.89,0,,13.4621,0,,34.9379,0,,,,,,187.0
186.88,0,,13.4059,0,,34.9306,0,,,,,,188.0
187.88,0,,13.3536,0,,34.9226,0,,,,,,189.0
