# latitude: -3.9941, longitude: -168.7552, year: 2009, month: 3, day: 12, cruise: 3871, uid: 11958780
z,z_level_qc,z_unc,t,t_level_qc,t_unc,s,s_level_qc,s_unc,oxygen,phosphate,silicate,pH,p
1.99,0,,28.1716,0,,35.4942,0,,199.0,,,,2.0
3.98,0,,28.1729,0,,35.4948,0,,199.3,,,,4.0
5.97,0,,28.1709,0,,35.4951,0,,199.4,,,,6.0
7.96,0,,28.1683,0,,35.495,0,,199.4,,,,8.0
9.94,0,,28.1703,0,,35.4952,0,,199.3,,,,10.0
11.93,0,,28.1723,0,,35.4954,0,,199.5,,,,12.0
13.92,0,,28.175,0,,35.4956,0,,199.7,,,,14.0
15.91,0,,28.1739,0,,35.4968,0,,199.7,,,,16.0
17.9,0,,28.1694,0,,35.4982,0,,199.9,,,,18.0
19.89,0,,28.1701,0,,35.4985,0,,199.8,,,,20.0
21.88,0,,28.1612,0,,35.5018,0,,200.0,,,,22.0
23.87,0,,28.1399,0,,35.5084,0,,199.7,,,,24.0
25.85,0,,28.1254,0,,35.5107,0,,199.7,,,,26.0
27.84,0,,28.1086,0,,35.509,0,,200.1,,,,28.0
29.83,0,,28.0845,0,,35.5061,0,,199.7,,,,30.0
31.82,0,,28.0613,0,,35.502,0,,200.0,,,,32.0
33.81,0,,27.9709,0,,35.4784,0,,200.0,,,,34.0
35.8,0,,27.8872,0,,35.4591,0,,200.8,,,,36.0
37.79,0,,27.7996,0,,35.4358,0,,201.5,,,,38.0
39.78,0,,27.5954,0,,35.4309,0,,202.0,,,,40.0
41.76,0,,27.5476,0,,35.442,0,,202.3,,,,42.0
43.75,0,,27.5268,0,,35.4516,0,,203.0,,,,44.0
45.74,0,,27.4759,0,,35.4618,0,,202.9,,,,46.0
47.73,0,,27.4515,0,,35.4628,0,,202.2,,,,48.0
49.72,0,,27.4357,0,,35.4645,0,,201.8,,,,50.0
51.71,0,,27.4161,0,,35.4706,0,,201.6,,,,52.0
53.69,0,,27.3475,0,,35.4652,0,,201.1,,,,54.0
55.68,0,,27.2944,0,,35.4628,0,,200.3,,,,56.0
57.67,0,,27.256,0,,35.4597,0,,199.7,,,,58.0
59.66,0,,27.2303,0,,35.4596,0,,199.3,,,,60.0
61.65,0,,27.2183,0,,35.459,0,,199.3,,,,62.0
63.64,0,,27.2015,0,,35.4581,0,,199.0,,,,64.0
65.63,0,,27.1769,0,,35.4578,0,,198.1,,,,66.0
67.61,0,,27.15,0,,35.4554,0,,197.7,,,,68.0
69.6,0,,27.1289,0,,35.4529,0,,197.4,,,,70.0
71.59,0,,27.1051,0,,35.4471,0,,197.0,,,,72.0
73.58,0,,27.0875,0,,35.4413,0,,196.8,,,,74.0
75.57,0,,27.063,0,,35.4335,0,,197.1,,,,76.0
77.55,0,,27.0461,0,,35.4285,0,,197.2,,,,78.0
79.54,0,,26.9693,0,,35.4082,0,,197.4,,,,80.0
81.53,0,,26.9027,0,,35.4103,0,,198.1,,,,82.0
83.52,0,,26.8606,0,,35.4127,0,,198.4,,,,84.0
