# Nova Canton Expedition Leg 3
# Station: NC3_OM2_8000
# Latitude: -1.2765
# Longitude: -168.44116666666667
# Date Collected: 2024-04-16T00:00:00.000000000
# CTD Serial Number: NA
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
lat,lon,p,z,tnc90C
-1.2765,-168.44116666666667,0.5,0.7433993101972398,28.602875061877228
-1.2765,-168.44116666666667,1.5,1.486148154643042,29.2987405617779
-1.2765,-168.44116666666667,2.5,2.47357433414978,29.305623605203575
-1.2765,-168.44116666666667,3.5,3.4671847596031635,29.30359140515587
-1.2765,-168.44116666666667,4.5,4.4869661137925485,29.303606388101127
-1.2765,-168.44116666666667,5.5,5.48209809621476,29.305237502316615
-1.2765,-168.44116666666667,6.5,6.483019188181883,29.30570634346388
-1.2765,-168.44116666666667,7.5,7.461331739953885,29.305647699066977
-1.2765,-168.44116666666667,8.5,8.492240320674606,29.30722342879511
-1.2765,-168.44116666666667,9.5,9.41358283500021,29.308552560839814
-1.2765,-168.44116666666667,10.5,10.372316078253112,29.3087202644105
-1.2765,-168.44116666666667,11.5,11.39784863776073,29.30858196546843
-1.2765,-168.44116666666667,12.5,12.38813886535459,29.308662729531335
-1.2765,-168.44116666666667,13.5,13.335431620629176,29.308734199651575
-1.2765,-168.44116666666667,14.5,14.348257059226924,29.308310134568817
-1.2765,-168.44116666666667,15.5,15.363840021064789,29.307847260552258
-1.2765,-168.44116666666667,16.5,16.34408542554759,29.307685152343673
-1.2765,-168.44116666666667,17.5,17.344908263821615,29.30670650437831
-1.2765,-168.44116666666667,18.5,18.311794542963188,29.28268792861213
-1.2765,-168.44116666666667,19.5,19.391787805671218,29.30239238594387
-1.2765,-168.44116666666667,20.5,20.36135741989587,29.27047962099144
-1.2765,-168.44116666666667,21.5,21.347432561541503,29.287657319285703
-1.2765,-168.44116666666667,22.5,22.337104271811775,29.29129344051019
-1.2765,-168.44116666666667,23.5,23.287328128986953,29.234319650320856
-1.2765,-168.44116666666667,24.5,24.323024319442613,29.27080424514673
-1.2765,-168.44116666666667,25.5,25.30801052324985,29.214591409897015
-1.2765,-168.44116666666667,26.5,26.325702746196267,29.16401132140104
-1.2765,-168.44116666666667,27.5,27.221685211889543,29.21328713504523
-1.2765,-168.44116666666667,28.5,28.282497988613866,29.24833305904135
-1.2765,-168.44116666666667,29.5,29.245193064582804,29.203078064932384
-1.2765,-168.44116666666667,30.5,30.2287619367274,29.200177107677472
-1.2765,-168.44116666666667,31.5,31.240650016653102,29.186621623461516
-1.2765,-168.44116666666667,32.5,32.206478336093625,29.169228347475393
-1.2765,-168.44116666666667,33.5,33.20503921511063,29.123901545583323
-1.2765,-168.44116666666667,34.5,34.16534429712396,29.171015820633183
-1.2765,-168.44116666666667,35.5,35.157794739517264,29.1918090455454
-1.2765,-168.44116666666667,36.5,36.19284954619445,29.104421693917228
-1.2765,-168.44116666666667,37.5,37.147863040023935,29.130344175234388
-1.2765,-168.44116666666667,38.5,38.21088097566159,29.167188226425893
-1.2765,-168.44116666666667,39.5,39.15252951780763,29.15757963569555
-1.2765,-168.44116666666667,40.5,40.1562013191914,29.094847459849515
-1.2765,-168.44116666666667,41.5,41.21270074337788,29.05000088609266
-1.2765,-168.44116666666667,42.5,42.09079317233798,29.02765890532466
-1.2765,-168.44116666666667,43.5,43.044735308563986,29.06150767004614
-1.2765,-168.44116666666667,44.5,44.06860297180433,29.06618897876883
-1.2765,-168.44116666666667,45.5,45.17930832543513,29.033907593203175
-1.2765,-168.44116666666667,46.5,46.12023929192343,29.03446649010802
-1.2765,-168.44116666666667,47.5,47.12409040846178,29.066791746467196
-1.2765,-168.44116666666667,48.5,48.079323998038234,29.09858067524487
-1.2765,-168.44116666666667,49.5,49.137932931019655,29.060905762504127
-1.2765,-168.44116666666667,50.5,50.15877408117752,29.0363773300074
-1.2765,-168.44116666666667,51.5,51.10580535959945,28.99688349447413
