# Nova Canton Expedition Leg 3
# Station: NC3_MA1_5500
# Latitude: -1.2341666666666666
# Longitude: -167.847
# Date Collected: 2024-04-15T00:00:00.000000000
# CTD Serial Number: NA
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
lat,lon,p,z,tnc90C
-1.2341666666666666,-167.847,0.5,0.7799358631154428,28.59750363445825
-1.2341666666666666,-167.847,1.5,1.4584983042276056,29.271135836320163
-1.2341666666666666,-167.847,2.5,2.4677215471272738,29.268976558566237
-1.2341666666666666,-167.847,3.5,3.4457243826473087,29.26479711507916
-1.2341666666666666,-167.847,4.5,4.4893161732624325,29.267151642492113
-1.2341666666666666,-167.847,5.5,5.452149495877362,29.272987750850273
-1.2341666666666666,-167.847,6.5,6.471650100197043,29.272605588834853
-1.2341666666666666,-167.847,7.5,7.393225256434707,29.273308721975212
-1.2341666666666666,-167.847,8.5,8.426518559288198,29.27395480382617
-1.2341666666666666,-167.847,9.5,9.37927138200006,29.27393021311143
-1.2341666666666666,-167.847,10.5,10.311337542406594,29.274283660903823
-1.2341666666666666,-167.847,11.5,11.39627243644469,29.27377826066277
-1.2341666666666666,-167.847,12.5,12.383548344864332,29.27361382903769
-1.2341666666666666,-167.847,13.5,13.37471587476255,29.274254776136925
-1.2341666666666666,-167.847,14.5,14.37409753197574,29.274549786494685
-1.2341666666666666,-167.847,15.5,15.420445259809748,29.27469546726398
-1.2341666666666666,-167.847,16.5,16.377928855629424,29.275149321650293
-1.2341666666666666,-167.847,17.5,17.33611095999085,29.27527499691748
-1.2341666666666666,-167.847,18.5,18.299715417453008,29.27547290922903
-1.2341666666666666,-167.847,19.5,19.347536220548925,29.275628619007357
-1.2341666666666666,-167.847,20.5,20.299858866207295,29.2759022031211
-1.2341666666666666,-167.847,21.5,21.290765347150852,29.276024552127915
-1.2341666666666666,-167.847,22.5,22.292509413054074,29.27618056632046
-1.2341666666666666,-167.847,23.5,23.24518818888859,29.276248331543385
-1.2341666666666666,-167.847,24.5,24.286530546581236,29.276201455444255
-1.2341666666666666,-167.847,25.5,25.28735653324091,29.275811278875512
-1.2341666666666666,-167.847,26.5,26.324740956367062,29.275739368630397
-1.2341666666666666,-167.847,27.5,27.35699952499819,29.27592042932148
-1.2341666666666666,-167.847,28.5,28.273056482679095,29.275858046884515
-1.2341666666666666,-167.847,29.5,29.25368972909965,29.276002418161816
-1.2341666666666666,-167.847,30.5,30.29797114068558,29.27639206101595
-1.2341666666666666,-167.847,31.5,31.2324683523234,29.27507498541532
-1.2341666666666666,-167.847,32.5,32.20325301742654,29.267922958947526
-1.2341666666666666,-167.847,33.5,33.21471236134917,29.240398874289156
-1.2341666666666666,-167.847,34.5,34.26977694527949,29.24207722378764
-1.2341666666666666,-167.847,35.5,35.19990024880637,29.251632857757304
-1.2341666666666666,-167.847,36.5,36.20397760479055,29.25868456880851
-1.2341666666666666,-167.847,37.5,37.18191288700972,29.245109979841512
-1.2341666666666666,-167.847,38.5,38.17463643232947,29.226696026380313
-1.2341666666666666,-167.847,39.5,39.18808077139479,29.21270320579884
-1.2341666666666666,-167.847,40.5,40.07361433993677,29.198995680345963
-1.2341666666666666,-167.847,41.5,41.161434207921104,29.21853112513662
-1.2341666666666666,-167.847,42.5,42.17535152925584,29.208030972605982
-1.2341666666666666,-167.847,43.5,43.13119039635918,29.15963840706545
-1.2341666666666666,-167.847,44.5,44.12246996624506,29.120250748609507
-1.2341666666666666,-167.847,45.5,45.105622235603015,29.11273750083192
-1.2341666666666666,-167.847,46.5,46.14610553214041,29.071326084577965
-1.2341666666666666,-167.847,47.5,47.14568257880974,29.089010514694195
-1.2341666666666666,-167.847,48.5,48.132246306560454,29.067082300117622
-1.2341666666666666,-167.847,49.5,49.05676950731129,29.045541630867252
-1.2341666666666666,-167.847,50.5,50.10905669576598,29.032971909514337
-1.2341666666666666,-167.847,51.5,51.0790767011008,28.999652135283267
-1.2341666666666666,-167.847,52.5,52.02381405718621,28.910075103939995
-1.2341666666666666,-167.847,53.5,53.03319087773446,28.870330701230134
-1.2341666666666666,-167.847,54.5,54.06431604591189,28.844922146363913
-1.2341666666666666,-167.847,55.5,55.01470982558328,28.83801364483998
-1.2341666666666666,-167.847,56.5,56.01408793964366,28.80501037361692
-1.2341666666666666,-167.847,57.5,56.98831159338771,28.782492909875145
-1.2341666666666666,-167.847,58.5,57.9524657035751,28.776891996831235
-1.2341666666666666,-167.847,59.5,59.06283186081625,28.762459920692788
-1.2341666666666666,-167.847,60.5,60.00098726022926,28.729843832828156
-1.2341666666666666,-167.847,61.5,60.98497718607181,28.71047102824699
-1.2341666666666666,-167.847,62.5,62.001299499409946,28.691400891403
-1.2341666666666666,-167.847,63.5,62.923977601086925,28.699347942251467
-1.2341666666666666,-167.847,64.5,63.939781258121194,28.71542184161295
-1.2341666666666666,-167.847,65.5,64.95922177790801,28.70676571937166
-1.2341666666666666,-167.847,66.5,65.96708376147036,28.6887909997204
-1.2341666666666666,-167.847,67.5,66.9341491869601,28.67215925251199
-1.2341666666666666,-167.847,68.5,67.92479256279319,28.653809852880357
-1.2341666666666666,-167.847,69.5,68.95345139115906,28.636415216375948
-1.2341666666666666,-167.847,70.5,69.93574927941854,28.540433174583903
-1.2341666666666666,-167.847,71.5,70.86759269971456,28.53174499489618
-1.2341666666666666,-167.847,72.5,71.89956632460554,28.535364084293608
-1.2341666666666666,-167.847,73.5,72.8970296743628,28.536893399823143
-1.2341666666666666,-167.847,74.5,73.89982729778579,28.52973089758434
-1.2341666666666666,-167.847,75.5,74.83317371505511,28.558911327217896
-1.2341666666666666,-167.847,76.5,75.88834926905164,28.546620100060128
-1.2341666666666666,-167.847,77.5,76.82426880626409,28.531218620155112
-1.2341666666666666,-167.847,78.5,77.76455050462582,28.51316770327365
-1.2341666666666666,-167.847,79.5,78.7883434019834,28.512090642709943
-1.2341666666666666,-167.847,80.5,79.80525760202539,28.508149042982826
-1.2341666666666666,-167.847,81.5,80.8720003198624,28.506452482093387
-1.2341666666666666,-167.847,82.5,81.84682538835945,28.494908883652453
-1.2341666666666666,-167.847,83.5,82.76357498172997,28.457613032797543
-1.2341666666666666,-167.847,84.5,83.72203542312145,28.43088283453332
-1.2341666666666666,-167.847,85.5,84.80895061902605,28.41831070970268
-1.2341666666666666,-167.847,86.5,85.77210534030131,28.35780470249226
-1.2341666666666666,-167.847,87.5,86.76646719262119,28.333735509876533
-1.2341666666666666,-167.847,88.5,87.74821901525303,28.363123303874108
-1.2341666666666666,-167.847,89.5,88.74939908418328,28.279285568500196
-1.2341666666666666,-167.847,90.5,89.71369717427396,28.14120987338572
-1.2341666666666666,-167.847,91.5,90.7290675052574,28.096315896726864
