# Nova Canton Expedition Leg 4
# Station: NC4_CR3_4400
# Latitude: -1.6157
# Longitude: -169.06521666666666
# Date Collected: 2024-05-11T00:00:00.000000000
# CTD Serial Number: NA
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
lat,lon,p,z,tnc90C
-1.6157,-169.06521666666666,0.1,    nan,    nan
-1.6157,-169.06521666666666,0.3,    0.35679157937122896,    29.51088140839541
-1.6157,-169.06521666666666,0.5,    nan,    nan
-1.6157,-169.06521666666666,0.7000000000000001,    0.6918019051856312,    29.293897357705948
-1.6157,-169.06521666666666,0.9,    0.8470787445272281,    29.016873185791987
-1.6157,-169.06521666666666,1.1,    1.0750501900445286,    29.076393333592616
-1.6157,-169.06521666666666,1.3000000000000005,    1.286034846533432,    29.083987883567556
-1.6157,-169.06521666666666,1.5,    1.4037840762904492,    29.085860317461652
-1.6157,-169.06521666666666,1.7000000000000002,    1.6723650098674763,    29.085951132119664
-1.6157,-169.06521666666666,1.9,    1.8939493637578146,    29.086082725046694
-1.6157,-169.06521666666666,2.1,    2.0733930973508103,    29.086136379191956
-1.6157,-169.06521666666666,2.3000000000000003,    2.285532500746877,    29.08625732308229
-1.6157,-169.06521666666666,2.5,    2.4424600380921935,    29.086683240937365
-1.6157,-169.06521666666666,2.7,    2.696220151037374,    29.087534748773386
-1.6157,-169.06521666666666,2.9000000000000004,    2.8720984607184175,    29.088083289143572
-1.6157,-169.06521666666666,3.1,    3.0871674169023,    29.088290207303384
-1.6157,-169.06521666666666,3.3000000000000003,    3.2660548042028528,    29.088438035065444
-1.6157,-169.06521666666666,3.5,    3.4867677526145044,    29.088617696224574
-1.6157,-169.06521666666666,3.7,    3.685958561436922,    29.088820852608524
-1.6157,-169.06521666666666,3.9,    3.8762486082105085,    29.08889407589825
-1.6157,-169.06521666666666,4.1,    4.0646369445165815,    29.089034705433647
-1.6157,-169.06521666666666,4.300000000000001,    4.233777397805826,    29.08920959195047
-1.6157,-169.06521666666666,4.5,    4.476922455947138,    29.089469053175378
-1.6157,-169.06521666666666,4.700000000000001,    4.690708401872951,    29.08962895892048
-1.6157,-169.06521666666666,4.9,    4.870765683058112,    29.089683730646687
-1.6157,-169.06521666666666,5.1,    5.0622219069747105,    29.089593896517368
-1.6157,-169.06521666666666,5.300000000000001,    5.226009096406857,    29.089358235255173
-1.6157,-169.06521666666666,5.5,    5.471326884541818,    29.088810052156187
-1.6157,-169.06521666666666,5.700000000000001,    5.6448096378776835,    29.08844513125773
-1.6157,-169.06521666666666,5.9,    5.843792301663157,    29.08844313910814
-1.6157,-169.06521666666666,6.1,    6.011436304785974,    29.08876135422874
-1.6157,-169.06521666666666,6.300000000000001,    6.244573741188844,    29.0889996168019
-1.6157,-169.06521666666666,6.5,    6.392172405585169,    29.089041983407288
-1.6157,-169.06521666666666,6.700000000000001,    6.663421448112997,    29.089002709115277
