# Nova Canton Expedition Leg 3
# Station: NC3_OM10_5300
# Latitude: -1.1070833333333334
# Longitude: -168.468
# Date Collected: 2024-04-26T00:00:00.000000000
# CTD Serial Number: NA
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
lat,lon,p,z,tnc90C
-1.1070833333333334,-168.468,0.5,0.7381329074360494,28.69727711003373
-1.1070833333333334,-168.468,1.5,1.5069982378938085,28.916364962588847
-1.1070833333333334,-168.468,2.5,2.482612806835697,28.921760265318294
-1.1070833333333334,-168.468,3.5,3.4286259938606465,28.92498884326514
-1.1070833333333334,-168.468,4.5,4.40967902174234,28.925598679373753
-1.1070833333333334,-168.468,5.5,5.443339846030208,28.922671339824436
-1.1070833333333334,-168.468,6.5,6.420640732175761,28.925134982102687
-1.1070833333333334,-168.468,7.5,7.44516738219177,28.926163264276266
-1.1070833333333334,-168.468,8.5,8.432621574049085,28.92624690054325
-1.1070833333333334,-168.468,9.5,9.449477785878438,28.927623213245933
-1.1070833333333334,-168.468,10.5,10.421741556339612,28.928822474106525
-1.1070833333333334,-168.468,11.5,11.382867998280336,28.928527925565874
-1.1070833333333334,-168.468,12.5,12.342380283644156,28.929092736448183
-1.1070833333333334,-168.468,13.5,13.378544226588687,28.92874202307378
-1.1070833333333334,-168.468,14.5,14.35835559251729,28.929065661492565
-1.1070833333333334,-168.468,15.5,15.34062892743792,28.92948712319405
-1.1070833333333334,-168.468,16.5,16.35921524335172,28.93017468156002
-1.1070833333333334,-168.468,17.5,17.333044404768252,28.930186789071744
-1.1070833333333334,-168.468,18.5,18.357161695768276,28.93034101696363
-1.1070833333333334,-168.468,19.5,19.36556220675941,28.930210939183848
-1.1070833333333334,-168.468,20.5,20.360592071897383,28.930129277435483
-1.1070833333333334,-168.468,21.5,21.3384849447796,28.930040793115815
-1.1070833333333334,-168.468,22.5,22.341962986931325,28.929348491899997
-1.1070833333333334,-168.468,23.5,23.303505453807823,28.928959521768775
-1.1070833333333334,-168.468,24.5,24.282070061689968,28.927911113439595
-1.1070833333333334,-168.468,25.5,25.308488588858268,28.927587233196817
-1.1070833333333334,-168.468,26.5,26.285515589229952,28.92827292092146
-1.1070833333333334,-168.468,27.5,27.266402337829764,28.928734257352293
-1.1070833333333334,-168.468,28.5,28.254911453576387,28.928915962309976
-1.1070833333333334,-168.468,29.5,29.22702444998193,28.92880154040896
