# Nova Canton Expedition Leg 4
# Station: NC4_MA9_5700
# Latitude: -1.0111
# Longitude: -168.135
# Date Collected: 2024-05-18T00:00:00.000000000
# CTD Serial Number: NA
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
lat,lon,p,z,tnc90C
-1.0111,-168.135,0.1,    nan,    nan
-1.0111,-168.135,0.3,    nan,    nan
-1.0111,-168.135,0.5,    nan,    nan
-1.0111,-168.135,0.7000000000000001,    nan,    nan
-1.0111,-168.135,0.9,    0.9505193965789737,    28.837074210668366
-1.0111,-168.135,1.1,    1.1509632564396592,    28.806498928003975
-1.0111,-168.135,1.3000000000000005,    1.245762268226971,    29.00298030178435
-1.0111,-168.135,1.5,    1.5062672152683834,    29.051830160836037
-1.0111,-168.135,1.7000000000000002,    1.6959838677520953,    29.05256490209606
-1.0111,-168.135,1.9,    1.8678881388660955,    29.05520390981651
-1.0111,-168.135,2.1,    2.090221512843443,    29.055502913982913
-1.0111,-168.135,2.3000000000000003,    2.3289505062054547,    29.055043024963112
-1.0111,-168.135,2.5,    2.4533655792048585,    29.054688268041634
-1.0111,-168.135,2.7,    2.6895467211134263,    29.055005957221386
-1.0111,-168.135,2.9000000000000004,    2.892691906281327,    29.055308103725196
-1.0111,-168.135,3.1,    3.060457203900718,    29.057972739025132
-1.0111,-168.135,3.3000000000000003,    3.282512558639089,    29.05896810489362
-1.0111,-168.135,3.5,    3.500713932615602,    29.05906428655345
-1.0111,-168.135,3.7,    3.6742274993446467,    29.05821589004328
-1.0111,-168.135,3.9,    3.8568599322286565,    29.057242479533176
-1.0111,-168.135,4.1,    4.080895704957281,    29.056767020317015
-1.0111,-168.135,4.300000000000001,    4.301579034513681,    29.056557359427366
-1.0111,-168.135,4.5,    4.504170237658182,    29.057000286290343
-1.0111,-168.135,4.700000000000001,    4.680874912525795,    29.05778200446192
-1.0111,-168.135,4.9,    4.891766290047883,    29.058260849698048
-1.0111,-168.135,5.1,    5.071047941020983,    29.058655750880884
-1.0111,-168.135,5.300000000000001,    5.278053644432008,    29.058268419627407
-1.0111,-168.135,5.5,    5.433169813160397,    29.05784677857139
-1.0111,-168.135,5.700000000000001,    5.651540200617314,    29.057467872124214
-1.0111,-168.135,5.9,    5.8237265144740435,    29.057486601984337
-1.0111,-168.135,6.1,    5.99322207412245,    29.058027224524437
-1.0111,-168.135,6.300000000000001,    6.24507694487904,    29.05861390323751
-1.0111,-168.135,6.5,    6.44620638423214,    29.059138799978886
-1.0111,-168.135,6.700000000000001,    6.632914519170321,    29.05954698110047
-1.0111,-168.135,6.9,    6.837013106365927,    29.059666570011192
-1.0111,-168.135,7.1,    7.0337767325566,    29.059680350196786
-1.0111,-168.135,7.300000000000001,    7.255031168091493,    29.059635726959208
-1.0111,-168.135,7.5,    7.447785374328156,    29.059678002403928
-1.0111,-168.135,7.700000000000001,    7.648761548954464,    29.059798245751125
-1.0111,-168.135,7.9,    7.8823253898029915,    29.05996238395302
-1.0111,-168.135,8.100000000000001,    8.030211007839187,    29.060025974800098
