# Nova Canton Expedition Leg 3
# Station: NC3_CR2_8000
# Latitude: -1.2756666666666667
# Longitude: -168.42433333333332
# Date Collected: 2024-04-16T00:00:00.000000000
# CTD Serial Number: NA
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
lat,lon,p,z,tnc90C
-1.2756666666666667,-168.42433333333332,0.5,0.637802426332628,28.648788449595884
-1.2756666666666667,-168.42433333333332,1.5,1.4713432993468187,29.317137543243938
-1.2756666666666667,-168.42433333333332,2.5,2.5460723583813247,29.318686879690947
-1.2756666666666667,-168.42433333333332,3.5,3.5145873109544525,29.309557182295357
-1.2756666666666667,-168.42433333333332,4.5,4.478218680169884,29.310781733905547
-1.2756666666666667,-168.42433333333332,5.5,5.464414287375966,29.313881078174298
-1.2756666666666667,-168.42433333333332,6.5,6.427200596273423,29.31274571393695
-1.2756666666666667,-168.42433333333332,7.5,7.497026900443823,29.313274511902456
-1.2756666666666667,-168.42433333333332,8.5,8.443478274656137,29.31301572562224
-1.2756666666666667,-168.42433333333332,9.5,9.319186504575486,29.312932378748503
-1.2756666666666667,-168.42433333333332,10.5,10.372191092765588,29.31342351320386
-1.2756666666666667,-168.42433333333332,11.5,11.367348218161144,29.31279472978003
-1.2756666666666667,-168.42433333333332,12.5,12.376886447016124,29.31337060801457
-1.2756666666666667,-168.42433333333332,13.5,13.40329665625305,29.31423155702046
-1.2756666666666667,-168.42433333333332,14.5,14.369259874128693,29.314494183420464
-1.2756666666666667,-168.42433333333332,15.5,15.398580273920256,29.308999322036733
-1.2756666666666667,-168.42433333333332,16.5,16.34515217218232,29.277415264848315
-1.2756666666666667,-168.42433333333332,17.5,17.299216421690126,29.25811325889439
-1.2756666666666667,-168.42433333333332,18.5,18.35920202006287,29.22992471866044
-1.2756666666666667,-168.42433333333332,19.5,19.33482142986786,29.25052836004239
-1.2756666666666667,-168.42433333333332,20.5,20.273502516863992,29.20555564962153
-1.2756666666666667,-168.42433333333332,21.5,21.33172206172272,29.2051240727325
-1.2756666666666667,-168.42433333333332,22.5,22.297793115910807,29.19314068122748
-1.2756666666666667,-168.42433333333332,23.5,23.29856939326937,29.15647024515911
-1.2756666666666667,-168.42433333333332,24.5,24.3437076885268,29.18477328909683
-1.2756666666666667,-168.42433333333332,25.5,25.305156351627495,29.177011558891703
-1.2756666666666667,-168.42433333333332,26.5,26.192756313501484,29.15484891151324
-1.2756666666666667,-168.42433333333332,27.5,27.288735712512413,29.10806017564803
-1.2756666666666667,-168.42433333333332,28.5,28.297620272408405,29.110123334047728
-1.2756666666666667,-168.42433333333332,29.5,29.26614896828564,29.16299562180167
-1.2756666666666667,-168.42433333333332,30.5,30.32160791060652,29.179525483861607
-1.2756666666666667,-168.42433333333332,31.5,31.22063351209454,29.134629044143217
-1.2756666666666667,-168.42433333333332,32.5,32.177405881240254,29.112990030688284
-1.2756666666666667,-168.42433333333332,33.5,33.191354043716075,29.141113520407128
-1.2756666666666667,-168.42433333333332,34.5,34.20563651504247,29.126593523326292
-1.2756666666666667,-168.42433333333332,35.5,35.21415974687213,29.08733356249726
-1.2756666666666667,-168.42433333333332,36.5,36.18125891111407,29.099266619770713
-1.2756666666666667,-168.42433333333332,37.5,37.2399708089436,29.03261851508343
-1.2756666666666667,-168.42433333333332,38.5,38.20604708908442,29.04372436702765
-1.2756666666666667,-168.42433333333332,39.5,39.198352963226334,29.048319435600643
-1.2756666666666667,-168.42433333333332,40.5,40.15637982122286,29.00755524445211
-1.2756666666666667,-168.42433333333332,41.5,41.16966421800326,28.988174687368
-1.2756666666666667,-168.42433333333332,42.5,42.12017744826374,29.030738052806928
-1.2756666666666667,-168.42433333333332,43.5,43.152989001823414,28.990495827195808
-1.2756666666666667,-168.42433333333332,44.5,44.143961765440146,29.001294864240137
-1.2756666666666667,-168.42433333333332,45.5,45.17696532665301,28.963204013372337
-1.2756666666666667,-168.42433333333332,46.5,46.08603656246443,28.97220942153354
-1.2756666666666667,-168.42433333333332,47.5,47.08083707190022,28.943823581409873
-1.2756666666666667,-168.42433333333332,48.5,48.10517145931428,28.993199385411422
-1.2756666666666667,-168.42433333333332,49.5,49.034354528807974,28.99112293815832
-1.2756666666666667,-168.42433333333332,50.5,50.09567587335411,28.958817996100137
-1.2756666666666667,-168.42433333333332,51.5,51.10297650133341,28.951231799263116
-1.2756666666666667,-168.42433333333332,52.5,52.12098555025992,28.957593018891902
-1.2756666666666667,-168.42433333333332,53.5,53.06462306290978,28.953321581875503
-1.2756666666666667,-168.42433333333332,54.5,54.09293104625699,28.946792563981617
-1.2756666666666667,-168.42433333333332,55.5,55.04708090075351,28.955735757450267
-1.2756666666666667,-168.42433333333332,56.5,56.00135257740606,28.87974639876512
-1.2756666666666667,-168.42433333333332,57.5,56.9937062741577,28.866453301695454
-1.2756666666666667,-168.42433333333332,58.5,58.01735888959151,28.83923575691638
-1.2756666666666667,-168.42433333333332,59.5,59.039529615156454,28.86155492658692
-1.2756666666666667,-168.42433333333332,60.5,60.0178425448299,28.824946520114946
-1.2756666666666667,-168.42433333333332,61.5,61.04040095602725,28.809866017635994
-1.2756666666666667,-168.42433333333332,62.5,62.0002112011542,28.80051568902515
-1.2756666666666667,-168.42433333333332,63.5,62.97940560447676,28.783194818073767
-1.2756666666666667,-168.42433333333332,64.5,63.95160072577238,28.767322831105457
-1.2756666666666667,-168.42433333333332,65.5,64.91767051677307,28.76329829234023
-1.2756666666666667,-168.42433333333332,66.5,65.95977071471347,28.771614992297373
-1.2756666666666667,-168.42433333333332,67.5,66.89913887828695,28.74911269153259
-1.2756666666666667,-168.42433333333332,68.5,67.97879546947645,28.745735696265484
-1.2756666666666667,-168.42433333333332,69.5,68.95061427974349,28.774616084242677
-1.2756666666666667,-168.42433333333332,70.5,69.93098145212197,28.84065837757565
-1.2756666666666667,-168.42433333333332,71.5,70.8721089777452,28.84621740105789
-1.2756666666666667,-168.42433333333332,72.5,71.90834313973643,28.833458965793923
-1.2756666666666667,-168.42433333333332,73.5,72.91157895624208,28.742892150634734
-1.2756666666666667,-168.42433333333332,74.5,73.92444645954275,28.722505312042664
-1.2756666666666667,-168.42433333333332,75.5,74.89250055315564,28.761291220062393
-1.2756666666666667,-168.42433333333332,76.5,75.81528346811525,28.7622111647697
-1.2756666666666667,-168.42433333333332,77.5,76.81169194374455,28.73897309870574
-1.2756666666666667,-168.42433333333332,78.5,77.83366742718904,28.709346298776204
-1.2756666666666667,-168.42433333333332,79.5,78.81908065329998,28.72204671114032
-1.2756666666666667,-168.42433333333332,80.5,79.79631816316504,28.703016350533844
-1.2756666666666667,-168.42433333333332,81.5,80.75845724510503,28.694727897411408
-1.2756666666666667,-168.42433333333332,82.5,81.83395107288477,28.631568961426996
-1.2756666666666667,-168.42433333333332,83.5,82.7803276459265,28.54259902776423
-1.2756666666666667,-168.42433333333332,84.5,83.83850409338062,28.67637568192946
-1.2756666666666667,-168.42433333333332,85.5,84.7926624588294,28.657926826260937
-1.2756666666666667,-168.42433333333332,86.5,85.82563469532877,28.578409896832135
-1.2756666666666667,-168.42433333333332,87.5,86.7993182954665,28.23160770583879
-1.2756666666666667,-168.42433333333332,88.5,87.76704060114865,28.20777538678285
-1.2756666666666667,-168.42433333333332,89.5,88.80297264041884,28.167963166753403
-1.2756666666666667,-168.42433333333332,90.5,89.72932514380146,27.98392609084417
-1.2756666666666667,-168.42433333333332,91.5,90.71985392860674,28.128453736329345
-1.2756666666666667,-168.42433333333332,92.5,91.7603886368818,28.424562507206723
-1.2756666666666667,-168.42433333333332,93.5,92.82433966538144,28.031244724778063
-1.2756666666666667,-168.42433333333332,94.5,93.74274198641052,27.91907063630586
-1.2756666666666667,-168.42433333333332,95.5,94.70078993367976,28.177530107089925
-1.2756666666666667,-168.42433333333332,96.5,95.71238770707838,28.104512162950904
-1.2756666666666667,-168.42433333333332,97.5,96.6988671954632,28.45490325161627
-1.2756666666666667,-168.42433333333332,98.5,97.6652238412006,27.893138586895425
-1.2756666666666667,-168.42433333333332,99.5,98.65529024531236,27.874034483876063
-1.2756666666666667,-168.42433333333332,100.5,99.67383861780137,27.849100342083744
-1.2756666666666667,-168.42433333333332,101.5,100.6497493919611,27.523026299647498
-1.2756666666666667,-168.42433333333332,102.5,101.6013578185949,27.93881667698388
-1.2756666666666667,-168.42433333333332,103.5,102.62888437995902,27.59301100077494
