lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
-30.0025,190.0036,4.0,0.0,nan,-99.0,nan,-99.0
-30.0025,190.0036,4.0,2.0,nan,-99.0,nan,-99.0
-30.0025,190.0036,4.0,4.0,nan,-99.0,nan,-99.0
-30.0025,190.0036,4.0,6.0,nan,-99.0,nan,-99.0
-30.0025,190.0036,2.0,8.0,2.0,20.0857,2.0,35.4192
-30.0025,190.0036,2.0,10.0,2.0,20.0888,2.0,35.4189
-30.0025,190.0036,2.0,12.0,2.0,20.0891,2.0,35.4189
-30.0025,190.0036,2.0,14.0,2.0,20.0889,2.0,35.4189
-30.0025,190.0036,2.0,16.0,2.0,20.0902,2.0,35.419
-30.0025,190.0036,2.0,18.0,2.0,20.0912,2.0,35.4191
-30.0025,190.0036,2.0,20.0,2.0,20.092,2.0,35.419
-30.0025,190.0036,2.0,22.0,2.0,20.0928,2.0,35.4192
-30.0025,190.0036,2.0,24.0,2.0,20.0913,2.0,35.4192
-30.0025,190.0036,2.0,26.0,2.0,20.088,2.0,35.4191
-30.0025,190.0036,2.0,28.0,2.0,20.0876,2.0,35.419
-30.0025,190.0036,2.0,30.0,2.0,20.0873,2.0,35.419
-30.0025,190.0036,2.0,32.0,2.0,20.087,2.0,35.419
-30.0025,190.0036,2.0,34.0,2.0,20.0873,2.0,35.4189
-30.0025,190.0036,2.0,36.0,2.0,20.0881,2.0,35.419
-30.0025,190.0036,2.0,38.0,2.0,20.0867,2.0,35.4197
-30.0025,190.0036,2.0,40.0,2.0,20.0862,2.0,35.4198
-30.0025,190.0036,2.0,42.0,2.0,20.0843,2.0,35.42
-30.0025,190.0036,2.0,44.0,2.0,20.0843,2.0,35.4201
-30.0025,190.0036,2.0,46.0,2.0,20.0842,2.0,35.42
-30.0025,190.0036,2.0,48.0,2.0,20.084,2.0,35.4199
-30.0025,190.0036,2.0,50.0,2.0,20.078,2.0,35.42
-30.0025,190.0036,2.0,52.0,2.0,20.0743,2.0,35.42
-30.0025,190.0036,2.0,54.0,2.0,20.0711,2.0,35.4199
-30.0025,190.0036,2.0,56.0,2.0,20.0654,2.0,35.4199
-30.0025,190.0036,2.0,58.0,2.0,20.0633,2.0,35.4199
-30.0025,190.0036,2.0,60.0,2.0,20.0579,2.0,35.4198
-30.0025,190.0036,2.0,62.0,2.0,20.0556,2.0,35.42
-30.0025,190.0036,2.0,64.0,2.0,20.0531,2.0,35.4201
-30.0025,190.0036,2.0,66.0,2.0,20.051,2.0,35.4203
-30.0025,190.0036,2.0,68.0,2.0,20.0499,2.0,35.4204
-30.0025,190.0036,2.0,70.0,2.0,20.0491,2.0,35.4204
-30.0025,190.0036,2.0,72.0,2.0,20.0465,2.0,35.421
-30.0025,190.0036,2.0,74.0,2.0,20.0446,2.0,35.4213
-30.0025,190.0036,2.0,76.0,2.0,20.0428,2.0,35.4217
-30.0025,190.0036,2.0,78.0,2.0,20.0397,2.0,35.4227
-30.0025,190.0036,2.0,80.0,2.0,20.0286,2.0,35.4244
-30.0025,190.0036,2.0,82.0,2.0,19.9755,2.0,35.4293
-30.0025,190.0036,2.0,84.0,2.0,19.8254,2.0,35.4557
-30.0025,190.0036,2.0,86.0,2.0,19.7098,2.0,35.4764
-30.0025,190.0036,2.0,88.0,2.0,19.6894,2.0,35.4795
-30.0025,190.0036,2.0,90.0,2.0,19.6515,2.0,35.4849
-30.0025,190.0036,2.0,92.0,2.0,19.4756,2.0,35.5154
-30.0025,190.0036,2.0,94.0,2.0,19.2976,2.0,35.5426
-30.0025,190.0036,2.0,96.0,2.0,19.2541,2.0,35.5473
-30.0025,190.0036,2.0,98.0,2.0,19.116,2.0,35.5637
-30.0025,190.0036,2.0,100.0,2.0,18.6968,2.0,35.5962
-30.0025,190.0036,2.0,102.0,2.0,18.5514,2.0,35.5915
-30.0025,190.0036,2.0,104.0,2.0,18.4654,2.0,35.5846
-30.0025,190.0036,2.0,106.0,2.0,18.2958,2.0,35.5679
-30.0025,190.0036,2.0,108.0,2.0,18.1938,2.0,35.5586
-30.0025,190.0036,2.0,110.0,2.0,18.1161,2.0,35.5567
-30.0025,190.0036,2.0,112.0,2.0,17.9074,2.0,35.5575
-30.0025,190.0036,2.0,114.0,2.0,17.7141,2.0,35.5551
-30.0025,190.0036,2.0,116.0,2.0,17.5453,2.0,35.5504
-30.0025,190.0036,2.0,118.0,2.0,17.4393,2.0,35.5464
-30.0025,190.0036,2.0,120.0,2.0,17.3881,2.0,35.5431
-30.0025,190.0036,2.0,122.0,2.0,17.3314,2.0,35.5391
-30.0025,190.0036,2.0,124.0,2.0,17.2595,2.0,35.5375
-30.0025,190.0036,2.0,126.0,2.0,17.2314,2.0,35.5361
-30.0025,190.0036,2.0,128.0,2.0,17.1939,2.0,35.5409
-30.0025,190.0036,2.0,130.0,2.0,17.1465,2.0,35.5492
-30.0025,190.0036,2.0,132.0,2.0,17.1185,2.0,35.5563
-30.0025,190.0036,2.0,134.0,2.0,17.0796,2.0,35.5552
-30.0025,190.0036,2.0,136.0,2.0,16.9673,2.0,35.5501
-30.0025,190.0036,2.0,138.0,2.0,16.8664,2.0,35.5452
-30.0025,190.0036,2.0,140.0,2.0,16.8396,2.0,35.5426
-30.0025,190.0036,2.0,142.0,2.0,16.7466,2.0,35.535
-30.0025,190.0036,2.0,144.0,2.0,16.6804,2.0,35.5288
-30.0025,190.0036,2.0,146.0,2.0,16.6675,2.0,35.5269
-30.0025,190.0036,2.0,148.0,2.0,16.645,2.0,35.5248
-30.0025,190.0036,2.0,150.0,2.0,16.6183,2.0,35.5216
-30.0025,190.0036,2.0,152.0,2.0,16.5507,2.0,35.5153
-30.0025,190.0036,2.0,154.0,2.0,16.4729,2.0,35.5085
-30.0025,190.0036,2.0,156.0,2.0,16.443,2.0,35.5056
-30.0025,190.0036,2.0,158.0,2.0,16.4123,2.0,35.5026
-30.0025,190.0036,2.0,160.0,2.0,16.3825,2.0,35.4986
-30.0025,190.0036,2.0,162.0,2.0,16.3328,2.0,35.4929
-30.0025,190.0036,2.0,164.0,2.0,16.3001,2.0,35.4891
-30.0025,190.0036,2.0,166.0,2.0,16.2176,2.0,35.4817
-30.0025,190.0036,2.0,168.0,2.0,16.1699,2.0,35.4769
-30.0025,190.0036,2.0,170.0,2.0,16.1278,2.0,35.4726
-30.0025,190.0036,2.0,172.0,2.0,16.0609,2.0,35.4679
-30.0025,190.0036,2.0,174.0,2.0,16.0197,2.0,35.4638
-30.0025,190.0036,2.0,176.0,2.0,15.9994,2.0,35.4608
-30.0025,190.0036,2.0,178.0,2.0,15.9627,2.0,35.4566
-30.0025,190.0036,2.0,180.0,2.0,15.9282,2.0,35.4535
-30.0025,190.0036,2.0,182.0,2.0,15.8941,2.0,35.4518
-30.0025,190.0036,2.0,184.0,2.0,15.8767,2.0,35.4485
-30.0025,190.0036,2.0,186.0,2.0,15.8472,2.0,35.444
-30.0025,190.0036,2.0,188.0,2.0,15.7878,2.0,35.4395
-30.0025,190.0036,2.0,190.0,2.0,15.754,2.0,35.4367
-30.0025,190.0036,2.0,192.0,2.0,15.7251,2.0,35.4335
-30.0025,190.0036,2.0,194.0,2.0,15.6998,2.0,35.4313
-30.0025,190.0036,2.0,196.0,2.0,15.6798,2.0,35.4295
-30.0025,190.0036,2.0,198.0,2.0,15.617,2.0,35.4243
-30.0025,190.0036,2.0,200.0,2.0,15.5923,2.0,35.4215
-30.0025,190.0036,2.0,202.0,2.0,15.5635,2.0,35.418
-30.0025,190.0036,2.0,204.0,2.0,15.5016,2.0,35.4124
-30.0025,190.0036,2.0,206.0,2.0,15.4855,2.0,35.4092
-30.0025,190.0036,2.0,208.0,2.0,15.4346,2.0,35.403
-30.0025,190.0036,2.0,210.0,2.0,15.3677,2.0,35.3962
-30.0025,190.0036,2.0,212.0,2.0,15.3404,2.0,35.3923
-30.0025,190.0036,2.0,214.0,2.0,15.2969,2.0,35.3858
-30.0025,190.0036,2.0,216.0,2.0,15.1987,2.0,35.3726
-30.0025,190.0036,2.0,218.0,2.0,15.104,2.0,35.3593
-30.0025,190.0036,2.0,220.0,2.0,15.0709,2.0,35.3538
-30.0025,190.0036,2.0,222.0,2.0,15.0577,2.0,35.3516
-30.0025,190.0036,2.0,224.0,2.0,15.0388,2.0,35.3487
-30.0025,190.0036,2.0,226.0,2.0,15.0143,2.0,35.3454
-30.0025,190.0036,2.0,228.0,2.0,14.9731,2.0,35.3401
-30.0025,190.0036,2.0,230.0,2.0,14.926,2.0,35.3348
-30.0025,190.0036,2.0,232.0,2.0,14.8556,2.0,35.3273
-30.0025,190.0036,2.0,234.0,2.0,14.814,2.0,35.3226
-30.0025,190.0036,2.0,236.0,2.0,14.7876,2.0,35.3194
-30.0025,190.0036,2.0,238.0,2.0,14.7356,2.0,35.314
-30.0025,190.0036,2.0,240.0,2.0,14.7115,2.0,35.3104
-30.0025,190.0036,2.0,242.0,2.0,14.674,2.0,35.3064
-30.0025,190.0036,2.0,244.0,2.0,14.6058,2.0,35.2997
-30.0025,190.0036,2.0,246.0,2.0,14.5395,2.0,35.2925
-30.0025,190.0036,2.0,248.0,2.0,14.5205,2.0,35.2895
-30.0025,190.0036,2.0,250.0,2.0,14.4936,2.0,35.2861
-30.0025,190.0036,2.0,252.0,2.0,14.4751,2.0,35.2833
-30.0025,190.0036,2.0,254.0,2.0,14.4098,2.0,35.2768
-30.0025,190.0036,2.0,256.0,2.0,14.3429,2.0,35.2697
-30.0025,190.0036,2.0,258.0,2.0,14.3009,2.0,35.2644
-30.0025,190.0036,2.0,260.0,2.0,14.2607,2.0,35.2593
-30.0025,190.0036,2.0,262.0,2.0,14.2082,2.0,35.2523
-30.0025,190.0036,2.0,264.0,2.0,14.1217,2.0,35.2421
-30.0025,190.0036,2.0,266.0,2.0,14.0511,2.0,35.2343
-30.0025,190.0036,2.0,268.0,2.0,14.0095,2.0,35.2288
-30.0025,190.0036,2.0,270.0,2.0,13.9534,2.0,35.2215
-30.0025,190.0036,2.0,272.0,2.0,13.8629,2.0,35.2123
-30.0025,190.0036,2.0,274.0,2.0,13.812,2.0,35.2073
-30.0025,190.0036,2.0,276.0,2.0,13.7745,2.0,35.2017
-30.0025,190.0036,2.0,278.0,2.0,13.6801,2.0,35.1924
-30.0025,190.0036,2.0,280.0,2.0,13.642,2.0,35.1877
-30.0025,190.0036,2.0,282.0,2.0,13.6076,2.0,35.1833
-30.0025,190.0036,2.0,284.0,2.0,13.5596,2.0,35.1786
-30.0025,190.0036,2.0,286.0,2.0,13.5053,2.0,35.1738
-30.0025,190.0036,2.0,288.0,2.0,13.486,2.0,35.1713
-30.0025,190.0036,2.0,290.0,2.0,13.4718,2.0,35.1682
-30.0025,190.0036,2.0,292.0,2.0,13.4409,2.0,35.165
-30.0025,190.0036,2.0,294.0,2.0,13.4305,2.0,35.1627
-30.0025,190.0036,2.0,296.0,2.0,13.4224,2.0,35.1612
-30.0025,190.0036,2.0,298.0,2.0,13.4112,2.0,35.1593
-30.0025,190.0036,2.0,300.0,2.0,13.382,2.0,35.1557
-30.0025,190.0036,2.0,302.0,2.0,13.3222,2.0,35.1483
-30.0025,190.0036,2.0,304.0,2.0,13.28,2.0,35.142
-30.0025,190.0036,2.0,306.0,2.0,13.2268,2.0,35.1363
-30.0025,190.0036,2.0,308.0,2.0,13.1772,2.0,35.1308
-30.0025,190.0036,2.0,310.0,2.0,13.1186,2.0,35.1242
-30.0025,190.0036,2.0,312.0,2.0,13.0851,2.0,35.1191
-30.0025,190.0036,2.0,314.0,2.0,13.0327,2.0,35.1118
-30.0025,190.0036,2.0,316.0,2.0,12.9441,2.0,35.1027
-30.0025,190.0036,2.0,318.0,2.0,12.9241,2.0,35.0995
-30.0025,190.0036,2.0,320.0,2.0,12.9159,2.0,35.0975
-30.0025,190.0036,2.0,322.0,2.0,12.9012,2.0,35.0956
