lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
-22.0024,-169.9994,2.0,7.5,2.0,24.3522,2.0,35.6855
-22.0024,-169.9994,2.0,8.0,2.0,24.3514,2.0,35.6858
-22.0024,-169.9994,2.0,9.0,2.0,24.3517,2.0,35.686
-22.0024,-169.9994,2.0,10.0,2.0,24.3523,2.0,35.6859
-22.0024,-169.9994,2.0,11.0,6.0,24.3533,6.0,35.685
-22.0024,-169.9994,2.0,12.0,6.0,24.3531,6.0,35.6859
-22.0024,-169.9994,2.0,13.0,2.0,24.3534,2.0,35.6859
-22.0024,-169.9994,2.0,14.0,6.0,24.3534,6.0,35.6858
-22.0024,-169.9994,2.0,15.0,6.0,24.353,6.0,35.6865
-22.0024,-169.9994,2.0,16.0,6.0,24.3525,6.0,35.6873
-22.0024,-169.9994,2.0,17.0,2.0,24.3528,2.0,35.6871
-22.0024,-169.9994,2.0,18.0,6.0,24.3527,6.0,35.6871
-22.0024,-169.9994,2.0,19.0,6.0,24.3523,6.0,35.6875
-22.0024,-169.9994,2.0,20.0,6.0,24.352,6.0,35.6879
-22.0024,-169.9994,2.0,21.0,6.0,24.3517,6.0,35.6883
-22.0024,-169.9994,2.0,22.0,2.0,24.3514,2.0,35.6887
-22.0024,-169.9994,2.0,23.0,2.0,24.3515,2.0,35.6888
-22.0024,-169.9994,2.0,24.0,2.0,24.3515,2.0,35.689
-22.0024,-169.9994,2.0,25.0,2.0,24.3517,2.0,35.6889
-22.0024,-169.9994,2.0,26.0,6.0,24.3517,6.0,35.689
-22.0024,-169.9994,2.0,27.0,6.0,24.352,6.0,35.689
-22.0024,-169.9994,2.0,28.0,6.0,24.3522,6.0,35.689
-22.0024,-169.9994,2.0,29.0,6.0,24.3525,6.0,35.689
-22.0024,-169.9994,2.0,30.0,6.0,24.3528,6.0,35.689
-22.0024,-169.9994,2.0,31.0,6.0,24.3531,6.0,35.689
-22.0024,-169.9994,2.0,32.0,2.0,24.3529,2.0,35.6891
-22.0024,-169.9994,2.0,33.0,2.0,24.3529,2.0,35.6893
-22.0024,-169.9994,2.0,34.0,2.0,24.3535,2.0,35.6895
-22.0024,-169.9994,2.0,35.0,2.0,24.3535,2.0,35.6898
-22.0024,-169.9994,2.0,36.0,2.0,24.3533,2.0,35.69
-22.0024,-169.9994,2.0,37.0,2.0,24.3534,2.0,35.69
-22.0024,-169.9994,2.0,38.0,2.0,24.354,2.0,35.6896
-22.0024,-169.9994,2.0,39.0,2.0,24.354,2.0,35.6896
-22.0024,-169.9994,2.0,40.0,2.0,24.3542,2.0,35.6895
-22.0024,-169.9994,2.0,41.0,2.0,24.3544,2.0,35.6896
-22.0024,-169.9994,2.0,42.0,2.0,24.3531,2.0,35.6908
-22.0024,-169.9994,2.0,43.0,2.0,24.3532,2.0,35.6908
-22.0024,-169.9994,2.0,44.0,2.0,24.3532,2.0,35.6909
-22.0024,-169.9994,2.0,45.0,2.0,24.3533,2.0,35.6911
-22.0024,-169.9994,2.0,46.0,2.0,24.3535,2.0,35.6912
-22.0024,-169.9994,2.0,47.0,2.0,24.3543,2.0,35.6909
-22.0024,-169.9994,2.0,48.0,2.0,24.3546,2.0,35.6906
-22.0024,-169.9994,2.0,49.0,2.0,24.3541,2.0,35.691
-22.0024,-169.9994,2.0,50.0,2.0,24.3543,2.0,35.6912
-22.0024,-169.9994,2.0,51.0,2.0,24.3526,2.0,35.6923
-22.0024,-169.9994,2.0,52.0,2.0,24.3531,2.0,35.6923
-22.0024,-169.9994,2.0,53.0,2.0,24.3507,2.0,35.6937
-22.0024,-169.9994,2.0,54.0,2.0,24.3507,2.0,35.6937
-22.0024,-169.9994,2.0,55.0,2.0,24.3512,2.0,35.6936
-22.0024,-169.9994,2.0,56.0,2.0,24.3503,2.0,35.6942
-22.0024,-169.9994,2.0,57.0,2.0,24.3496,2.0,35.6946
-22.0024,-169.9994,2.0,58.0,2.0,24.35,2.0,35.6946
-22.0024,-169.9994,2.0,59.0,2.0,24.3499,2.0,35.6946
-22.0024,-169.9994,2.0,60.0,2.0,24.3497,2.0,35.6948
-22.0024,-169.9994,2.0,61.0,2.0,24.3495,2.0,35.6951
-22.0024,-169.9994,2.0,62.0,2.0,24.3487,2.0,35.6956
-22.0024,-169.9994,2.0,63.0,2.0,24.3484,2.0,35.6958
-22.0024,-169.9994,2.0,64.0,2.0,24.3487,2.0,35.6959
-22.0024,-169.9994,2.0,65.0,2.0,24.3487,2.0,35.696
-22.0024,-169.9994,2.0,66.0,2.0,24.3484,2.0,35.6963
-22.0024,-169.9994,2.0,67.0,2.0,24.3486,2.0,35.6963
-22.0024,-169.9994,2.0,68.0,6.0,24.3491,6.0,35.6961
-22.0024,-169.9994,2.0,69.0,6.0,24.3492,6.0,35.6962
-22.0024,-169.9994,2.0,70.0,6.0,24.3492,6.0,35.6964
-22.0024,-169.9994,2.0,71.0,2.0,24.3493,2.0,35.6963
-22.0024,-169.9994,2.0,72.0,2.0,24.3493,2.0,35.6964
-22.0024,-169.9994,2.0,73.0,6.0,24.3492,6.0,35.6964
-22.0024,-169.9994,2.0,74.0,6.0,24.3489,6.0,35.6967
-22.0024,-169.9994,2.0,75.0,2.0,24.3489,2.0,35.6968
-22.0024,-169.9994,2.0,76.0,2.0,24.3491,2.0,35.6967
-22.0024,-169.9994,2.0,77.0,2.0,24.3491,2.0,35.6966
-22.0024,-169.9994,2.0,78.0,6.0,24.349,6.0,35.6964
-22.0024,-169.9994,2.0,79.0,2.0,24.3487,2.0,35.6966
-22.0024,-169.9994,2.0,80.0,2.0,24.3484,2.0,35.6965
-22.0024,-169.9994,2.0,81.0,2.0,24.3479,2.0,35.6967
-22.0024,-169.9994,2.0,82.0,2.0,24.3476,2.0,35.6966
-22.0024,-169.9994,2.0,83.0,2.0,24.3466,2.0,35.6967
-22.0024,-169.9994,2.0,84.0,2.0,24.3457,2.0,35.6967
-22.0024,-169.9994,2.0,85.0,2.0,24.3369,2.0,35.6957
-22.0024,-169.9994,2.0,86.0,2.0,24.276,2.0,35.6962
-22.0024,-169.9994,2.0,87.0,6.0,23.9616,6.0,35.7083
-22.0024,-169.9994,2.0,88.0,2.0,23.6914,2.0,35.7351
-22.0024,-169.9994,2.0,89.0,2.0,23.564,2.0,35.7484
-22.0024,-169.9994,2.0,90.0,2.0,23.4283,2.0,35.7667
-22.0024,-169.9994,2.0,91.0,2.0,23.3209,2.0,35.7784
-22.0024,-169.9994,2.0,92.0,6.0,23.2743,6.0,35.7799
-22.0024,-169.9994,2.0,93.0,6.0,23.2352,6.0,35.7762
-22.0024,-169.9994,2.0,94.0,6.0,23.1555,6.0,35.7847
-22.0024,-169.9994,2.0,95.0,6.0,23.1054,6.0,35.7828
-22.0024,-169.9994,2.0,96.0,6.0,23.01,6.0,35.7783
-22.0024,-169.9994,2.0,97.0,2.0,22.8671,2.0,35.78
-22.0024,-169.9994,2.0,98.0,2.0,22.8347,2.0,35.7799
-22.0024,-169.9994,2.0,99.0,2.0,22.7994,2.0,35.7793
-22.0024,-169.9994,2.0,100.0,2.0,22.7522,2.0,35.7787
-22.0024,-169.9994,2.0,101.0,2.0,22.6828,3.0,35.7756
-22.0024,-169.9994,2.0,102.0,6.0,22.5729,6.0,35.7766
-22.0024,-169.9994,2.0,103.0,6.0,22.4603,6.0,35.7785
-22.0024,-169.9994,2.0,104.0,6.0,22.409,6.0,35.7735
-22.0024,-169.9994,2.0,105.0,6.0,22.3327,6.0,35.7685
-22.0024,-169.9994,2.0,106.0,6.0,22.1942,6.0,35.7674
-22.0024,-169.9994,2.0,107.0,6.0,22.0735,6.0,35.7675
-22.0024,-169.9994,2.0,108.0,6.0,21.9557,6.0,35.7641
-22.0024,-169.9994,2.0,109.0,6.0,21.8448,6.0,35.762
-22.0024,-169.9994,2.0,110.0,2.0,21.7174,2.0,35.7618
-22.0024,-169.9994,2.0,111.0,2.0,21.6783,2.0,35.7602
-22.0024,-169.9994,2.0,112.0,2.0,21.6704,2.0,35.7592
-22.0024,-169.9994,2.0,113.0,2.0,21.6678,2.0,35.7575
-22.0024,-169.9994,2.0,114.0,2.0,21.6531,2.0,35.7562
-22.0024,-169.9994,2.0,115.0,6.0,21.6355,6.0,35.7558
-22.0024,-169.9994,2.0,116.0,6.0,21.6261,6.0,35.755
-22.0024,-169.9994,2.0,117.0,2.0,21.621,2.0,35.7541
-22.0024,-169.9994,2.0,118.0,2.0,21.6147,2.0,35.7535
-22.0024,-169.9994,2.0,119.0,6.0,21.6094,6.0,35.7532
-22.0024,-169.9994,2.0,120.0,2.0,21.6065,2.0,35.7526
-22.0024,-169.9994,2.0,121.0,2.0,21.5967,2.0,35.7512
-22.0024,-169.9994,2.0,122.0,6.0,21.5244,6.0,35.7446
-22.0024,-169.9994,2.0,123.0,6.0,21.4107,6.0,35.7504
-22.0024,-169.9994,2.0,124.0,6.0,21.3613,6.0,35.7524
-22.0024,-169.9994,2.0,125.0,2.0,21.3243,2.0,35.7506
-22.0024,-169.9994,2.0,126.0,2.0,21.2964,2.0,35.7497
-22.0024,-169.9994,2.0,127.0,2.0,21.27,2.0,35.7515
-22.0024,-169.9994,2.0,128.0,2.0,21.2613,2.0,35.7513
-22.0024,-169.9994,2.0,129.0,6.0,21.1797,6.0,35.7515
-22.0024,-169.9994,2.0,130.0,2.0,21.0393,2.0,35.7512
-22.0024,-169.9994,2.0,131.0,2.0,20.9956,2.0,35.749
-22.0024,-169.9994,2.0,132.0,6.0,20.9403,6.0,35.7441
-22.0024,-169.9994,2.0,133.0,6.0,20.8256,6.0,35.7415
-22.0024,-169.9994,2.0,134.0,2.0,20.7353,2.0,35.7415
-22.0024,-169.9994,2.0,135.0,2.0,20.6744,2.0,35.7402
-22.0024,-169.9994,2.0,136.0,2.0,20.6586,2.0,35.7381
-22.0024,-169.9994,2.0,137.0,2.0,20.6371,2.0,35.737
-22.0024,-169.9994,2.0,138.0,6.0,20.6214,6.0,35.7371
-22.0024,-169.9994,2.0,139.0,6.0,20.5992,6.0,35.7357
-22.0024,-169.9994,2.0,140.0,6.0,20.5744,6.0,35.7345
-22.0024,-169.9994,2.0,141.0,6.0,20.5467,6.0,35.734
-22.0024,-169.9994,2.0,142.0,6.0,20.5202,6.0,35.7327
-22.0024,-169.9994,2.0,143.0,6.0,20.4974,6.0,35.732
-22.0024,-169.9994,2.0,144.0,6.0,20.4786,6.0,35.731
-22.0024,-169.9994,2.0,145.0,6.0,20.4591,6.0,35.7281
-22.0024,-169.9994,2.0,146.0,2.0,20.4414,2.0,35.7266
-22.0024,-169.9994,2.0,147.0,2.0,20.4318,2.0,35.726
-22.0024,-169.9994,2.0,148.0,2.0,20.4185,2.0,35.7246
-22.0024,-169.9994,2.0,149.0,2.0,20.4004,2.0,35.7241
-22.0024,-169.9994,2.0,150.0,2.0,20.3814,2.0,35.7231
-22.0024,-169.9994,2.0,151.0,6.0,20.3323,6.0,35.7183
-22.0024,-169.9994,2.0,152.0,6.0,20.2773,6.0,35.7186
-22.0024,-169.9994,2.0,153.0,2.0,20.2405,2.0,35.7155
-22.0024,-169.9994,2.0,154.0,2.0,20.2275,2.0,35.7132
-22.0024,-169.9994,2.0,155.0,6.0,20.2199,6.0,35.7126
-22.0024,-169.9994,2.0,156.0,6.0,20.2124,6.0,35.7119
-22.0024,-169.9994,2.0,157.0,2.0,20.2045,2.0,35.711
-22.0024,-169.9994,2.0,158.0,2.0,20.2011,2.0,35.7105
-22.0024,-169.9994,2.0,159.0,2.0,20.1982,2.0,35.7102
-22.0024,-169.9994,2.0,160.0,2.0,20.1967,2.0,35.7103
-22.0024,-169.9994,2.0,161.0,2.0,20.1912,2.0,35.7092
-22.0024,-169.9994,2.0,162.0,6.0,20.1839,6.0,35.7094
-22.0024,-169.9994,2.0,163.0,6.0,20.178,6.0,35.7098
-22.0024,-169.9994,2.0,164.0,2.0,20.1716,2.0,35.7095
-22.0024,-169.9994,2.0,165.0,6.0,20.117,6.0,35.7051
-22.0024,-169.9994,2.0,166.0,2.0,20.065,2.0,35.7006
-22.0024,-169.9994,2.0,167.0,2.0,20.019,2.0,35.7034
-22.0024,-169.9994,2.0,168.0,2.0,20.0104,2.0,35.703
-22.0024,-169.9994,2.0,169.0,2.0,20.0013,2.0,35.7006
-22.0024,-169.9994,2.0,170.0,2.0,19.9768,2.0,35.6976
-22.0024,-169.9994,2.0,171.0,2.0,19.9413,2.0,35.6927
-22.0024,-169.9994,2.0,172.0,2.0,19.9017,3.0,35.6895
-22.0024,-169.9994,2.0,173.0,2.0,19.8533,2.0,35.6845
-22.0024,-169.9994,2.0,174.0,2.0,19.8232,2.0,35.6816
-22.0024,-169.9994,2.0,175.0,2.0,19.7905,2.0,35.6782
-22.0024,-169.9994,2.0,176.0,6.0,19.745,6.0,35.6736
-22.0024,-169.9994,2.0,177.0,2.0,19.7078,2.0,35.6705
-22.0024,-169.9994,2.0,178.0,2.0,19.6793,2.0,35.6671
-22.0024,-169.9994,2.0,179.0,2.0,19.6479,2.0,35.6608
-22.0024,-169.9994,2.0,180.0,2.0,19.5992,2.0,35.6592
-22.0024,-169.9994,2.0,181.0,2.0,19.5761,2.0,35.6585
-22.0024,-169.9994,2.0,182.0,6.0,19.5551,6.0,35.6567
-22.0024,-169.9994,2.0,183.0,2.0,19.5354,2.0,35.6544
-22.0024,-169.9994,2.0,184.0,2.0,19.5169,2.0,35.6509
-22.0024,-169.9994,2.0,185.0,2.0,19.4976,2.0,35.6504
-22.0024,-169.9994,2.0,186.0,2.0,19.4816,2.0,35.6502
-22.0024,-169.9994,2.0,187.0,2.0,19.4533,2.0,35.6457
-22.0024,-169.9994,2.0,188.0,2.0,19.3918,2.0,35.644
-22.0024,-169.9994,2.0,189.0,2.0,19.367,2.0,35.6444
-22.0024,-169.9994,2.0,190.0,2.0,19.351,2.0,35.6427
-22.0024,-169.9994,2.0,191.0,2.0,19.3351,2.0,35.643
-22.0024,-169.9994,2.0,192.0,2.0,19.3253,2.0,35.6416
-22.0024,-169.9994,2.0,193.0,2.0,19.3134,2.0,35.6414
-22.0024,-169.9994,2.0,194.0,2.0,19.3034,2.0,35.6409
-22.0024,-169.9994,2.0,195.0,2.0,19.2943,2.0,35.6401
-22.0024,-169.9994,2.0,196.0,2.0,19.2837,2.0,35.6389
-22.0024,-169.9994,2.0,197.0,2.0,19.272,2.0,35.6385
-22.0024,-169.9994,2.0,198.0,2.0,19.2601,2.0,35.6369
-22.0024,-169.9994,2.0,199.0,2.0,19.2171,2.0,35.6324
-22.0024,-169.9994,2.0,200.0,2.0,19.17,2.0,35.6313
-22.0024,-169.9994,2.0,201.0,2.0,19.1558,2.0,35.6315
-22.0024,-169.9994,2.0,202.0,2.0,19.1512,2.0,35.6306
-22.0024,-169.9994,2.0,203.0,6.0,19.1113,6.0,35.6236
-22.0024,-169.9994,2.0,204.0,2.0,19.0663,2.0,35.6186
-22.0024,-169.9994,2.0,205.0,2.0,19.0409,2.0,35.617
-22.0024,-169.9994,2.0,206.0,2.0,19.0214,2.0,35.6155
-22.0024,-169.9994,2.0,207.0,2.0,18.9922,2.0,35.6096
-22.0024,-169.9994,2.0,208.0,2.0,18.9472,2.0,35.6043
-22.0024,-169.9994,2.0,209.0,2.0,18.919,2.0,35.6032
-22.0024,-169.9994,2.0,210.0,2.0,18.9064,2.0,35.6037
-22.0024,-169.9994,2.0,211.0,2.0,18.8998,2.0,35.6016
-22.0024,-169.9994,2.0,212.0,2.0,18.8896,2.0,35.6006
-22.0024,-169.9994,2.0,213.0,2.0,18.8798,2.0,35.5997
-22.0024,-169.9994,2.0,214.0,2.0,18.8753,2.0,35.5997
-22.0024,-169.9994,2.0,215.0,6.0,18.8356,6.0,35.5966
-22.0024,-169.9994,2.0,216.0,2.0,18.7953,2.0,35.5938
-22.0024,-169.9994,2.0,217.0,2.0,18.7697,2.0,35.5932
-22.0024,-169.9994,2.0,218.0,2.0,18.7553,2.0,35.5932
-22.0024,-169.9994,2.0,219.0,2.0,18.7375,2.0,35.5918
-22.0024,-169.9994,2.0,220.0,2.0,18.7217,2.0,35.5935
-22.0024,-169.9994,2.0,221.0,2.0,18.7189,2.0,35.5959
-22.0024,-169.9994,2.0,222.0,2.0,18.7191,2.0,35.5965
-22.0024,-169.9994,2.0,223.0,2.0,18.7125,2.0,35.595
-22.0024,-169.9994,2.0,224.0,2.0,18.6949,2.0,35.5946
-22.0024,-169.9994,2.0,225.0,2.0,18.6741,2.0,35.5906
-22.0024,-169.9994,2.0,226.0,2.0,18.639,2.0,35.5862
-22.0024,-169.9994,2.0,227.0,2.0,18.6071,2.0,35.5838
-22.0024,-169.9994,2.0,228.0,2.0,18.578,2.0,35.5815
-22.0024,-169.9994,2.0,229.0,2.0,18.5677,2.0,35.5813
-22.0024,-169.9994,2.0,230.0,2.0,18.5645,2.0,35.5808
-22.0024,-169.9994,2.0,231.0,2.0,18.5619,2.0,35.58
