lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
-31.0015,-169.9966,2.0,6.5,2.0,21.3631,6.0,35.8722
-31.0015,-169.9966,2.0,7.0,2.0,21.3633,2.0,35.8721
-31.0015,-169.9966,2.0,8.0,2.0,21.363,2.0,35.8721
-31.0015,-169.9966,2.0,9.0,2.0,21.3625,2.0,35.8722
-31.0015,-169.9966,2.0,10.0,6.0,21.3628,6.0,35.8722
-31.0015,-169.9966,2.0,11.0,6.0,21.3629,6.0,35.8722
-31.0015,-169.9966,2.0,12.0,6.0,21.363,6.0,35.8722
-31.0015,-169.9966,2.0,13.0,6.0,21.3631,6.0,35.8722
-31.0015,-169.9966,2.0,14.0,6.0,21.3632,6.0,35.8722
-31.0015,-169.9966,2.0,15.0,6.0,21.3632,6.0,35.8722
-31.0015,-169.9966,2.0,16.0,6.0,21.3634,6.0,35.8723
-31.0015,-169.9966,2.0,17.0,2.0,21.3632,2.0,35.8722
-31.0015,-169.9966,2.0,18.0,6.0,21.3627,6.0,35.8723
-31.0015,-169.9966,2.0,19.0,6.0,21.3625,6.0,35.8723
-31.0015,-169.9966,2.0,20.0,6.0,21.3622,6.0,35.8724
-31.0015,-169.9966,2.0,21.0,6.0,21.3619,6.0,35.8724
-31.0015,-169.9966,2.0,22.0,6.0,21.3616,6.0,35.8724
-31.0015,-169.9966,2.0,23.0,6.0,21.3613,6.0,35.8724
-31.0015,-169.9966,2.0,24.0,6.0,21.3609,6.0,35.8724
-31.0015,-169.9966,2.0,25.0,2.0,21.3611,2.0,35.8725
-31.0015,-169.9966,2.0,26.0,6.0,21.3636,6.0,35.8724
-31.0015,-169.9966,2.0,27.0,2.0,21.3665,2.0,35.8723
-31.0015,-169.9966,2.0,28.0,2.0,21.3641,2.0,35.8723
-31.0015,-169.9966,2.0,29.0,2.0,21.3582,2.0,35.8725
-31.0015,-169.9966,2.0,30.0,2.0,21.358,2.0,35.8725
-31.0015,-169.9966,2.0,31.0,2.0,21.3588,2.0,35.8725
-31.0015,-169.9966,2.0,32.0,2.0,21.3641,2.0,35.8724
-31.0015,-169.9966,2.0,33.0,2.0,21.3613,2.0,35.8724
-31.0015,-169.9966,2.0,34.0,6.0,21.3593,6.0,35.8725
-31.0015,-169.9966,2.0,35.0,6.0,21.3566,6.0,35.8726
-31.0015,-169.9966,2.0,36.0,2.0,21.3527,2.0,35.8728
-31.0015,-169.9966,2.0,37.0,2.0,21.3531,2.0,35.8726
-31.0015,-169.9966,2.0,38.0,6.0,21.3503,6.0,35.8728
-31.0015,-169.9966,2.0,39.0,6.0,21.3462,6.0,35.8731
-31.0015,-169.9966,2.0,40.0,2.0,21.3412,3.0,35.8734
-31.0015,-169.9966,2.0,41.0,2.0,21.326,2.0,35.8737
-31.0015,-169.9966,2.0,42.0,6.0,21.297,6.0,35.8749
-31.0015,-169.9966,2.0,43.0,2.0,21.2641,2.0,35.8762
-31.0015,-169.9966,2.0,44.0,2.0,21.2298,2.0,35.8771
-31.0015,-169.9966,2.0,45.0,2.0,21.2118,2.0,35.8778
-31.0015,-169.9966,2.0,46.0,2.0,21.179,2.0,35.8801
-31.0015,-169.9966,2.0,47.0,2.0,21.1118,2.0,35.8842
-31.0015,-169.9966,2.0,48.0,2.0,20.9822,2.0,35.889
-31.0015,-169.9966,2.0,49.0,2.0,20.9199,2.0,35.8883
-31.0015,-169.9966,2.0,50.0,2.0,20.9176,2.0,35.8857
-31.0015,-169.9966,2.0,51.0,2.0,20.9127,2.0,35.885
-31.0015,-169.9966,2.0,52.0,2.0,20.8626,2.0,35.8827
-31.0015,-169.9966,2.0,53.0,2.0,20.8457,2.0,35.8804
-31.0015,-169.9966,2.0,54.0,6.0,20.8279,6.0,35.8777
-31.0015,-169.9966,2.0,55.0,6.0,20.8121,6.0,35.8748
-31.0015,-169.9966,2.0,56.0,6.0,20.7963,6.0,35.8718
-31.0015,-169.9966,2.0,57.0,2.0,20.7836,2.0,35.8705
-31.0015,-169.9966,2.0,58.0,2.0,20.7741,2.0,35.8715
-31.0015,-169.9966,2.0,59.0,6.0,20.7764,6.0,35.8734
-31.0015,-169.9966,2.0,60.0,2.0,20.7842,2.0,35.8801
-31.0015,-169.9966,2.0,61.0,2.0,20.7895,2.0,35.884
-31.0015,-169.9966,2.0,62.0,2.0,20.7872,2.0,35.8844
-31.0015,-169.9966,2.0,63.0,6.0,20.7806,6.0,35.8836
-31.0015,-169.9966,2.0,64.0,2.0,20.7693,3.0,35.8819
-31.0015,-169.9966,2.0,65.0,2.0,20.7494,2.0,35.8781
-31.0015,-169.9966,2.0,66.0,2.0,20.7306,2.0,35.8758
-31.0015,-169.9966,2.0,67.0,2.0,20.719,2.0,35.8739
-31.0015,-169.9966,2.0,68.0,2.0,20.7175,2.0,35.8736
-31.0015,-169.9966,2.0,69.0,2.0,20.7171,2.0,35.8735
-31.0015,-169.9966,2.0,70.0,2.0,20.7158,2.0,35.8733
-31.0015,-169.9966,2.0,71.0,2.0,20.7158,2.0,35.8733
-31.0015,-169.9966,2.0,72.0,2.0,20.7146,2.0,35.8733
-31.0015,-169.9966,2.0,73.0,2.0,20.7132,2.0,35.8732
