lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
18.0037,-166.6888,2.0,3.0,2.0,28.0107,2.0,34.4568
18.0037,-166.6888,2.0,5.0,2.0,28.0134,2.0,34.4573
18.0037,-166.6888,2.0,7.0,2.0,28.0125,2.0,34.4577
18.0037,-166.6888,2.0,9.0,2.0,28.0139,2.0,34.4577
18.0037,-166.6888,2.0,11.0,2.0,28.0132,2.0,34.4576
18.0037,-166.6888,2.0,13.0,2.0,28.0162,2.0,34.4576
18.0037,-166.6888,2.0,15.0,2.0,28.0167,2.0,34.4576
18.0037,-166.6888,2.0,17.0,2.0,28.0201,2.0,34.4576
18.0037,-166.6888,2.0,19.0,2.0,28.0235,2.0,34.4576
18.0037,-166.6888,2.0,21.0,2.0,28.0245,2.0,34.4585
18.0037,-166.6888,2.0,23.0,2.0,28.0258,2.0,34.4595
18.0037,-166.6888,2.0,25.0,2.0,28.0269,2.0,34.4592
18.0037,-166.6888,2.0,27.0,2.0,28.0277,2.0,34.458
18.0037,-166.6888,2.0,29.0,2.0,28.0263,2.0,34.458
18.0037,-166.6888,2.0,31.0,2.0,28.0261,2.0,34.4576
18.0037,-166.6888,2.0,33.0,2.0,28.025,2.0,34.4576
18.0037,-166.6888,2.0,35.0,2.0,28.0254,2.0,34.4582
18.0037,-166.6888,2.0,37.0,2.0,28.0261,2.0,34.4584
18.0037,-166.6888,2.0,39.0,2.0,28.026,2.0,34.4587
18.0037,-166.6888,2.0,41.0,2.0,28.0267,2.0,34.4583
18.0037,-166.6888,2.0,43.0,2.0,28.0267,2.0,34.4583
18.0037,-166.6888,2.0,45.0,2.0,28.0264,2.0,34.4583
18.0037,-166.6888,2.0,47.0,2.0,28.0248,2.0,34.4594
18.0037,-166.6888,2.0,49.0,2.0,28.0243,2.0,34.459
18.0037,-166.6888,2.0,51.0,2.0,28.0242,2.0,34.4588
18.0037,-166.6888,2.0,53.0,2.0,28.0225,2.0,34.4592
18.0037,-166.6888,2.0,55.0,2.0,28.0191,2.0,34.4597
18.0037,-166.6888,2.0,57.0,2.0,28.0117,2.0,34.4606
18.0037,-166.6888,2.0,59.0,2.0,28.003,2.0,34.4618
18.0037,-166.6888,2.0,61.0,2.0,28.0022,2.0,34.4616
18.0037,-166.6888,2.0,63.0,2.0,27.9845,2.0,34.466
18.0037,-166.6888,2.0,65.0,2.0,27.8938,2.0,34.4765
18.0037,-166.6888,2.0,67.0,2.0,27.763,2.0,34.4915
18.0037,-166.6888,2.0,69.0,2.0,27.5524,2.0,34.5103
18.0037,-166.6888,2.0,71.0,2.0,27.3821,2.0,34.5237
18.0037,-166.6888,2.0,73.0,2.0,27.3441,2.0,34.5243
18.0037,-166.6888,2.0,75.0,2.0,27.2734,2.0,34.543
18.0037,-166.6888,2.0,77.0,2.0,27.0856,2.0,34.5778
18.0037,-166.6888,2.0,79.0,2.0,26.8505,2.0,34.6224
18.0037,-166.6888,2.0,81.0,2.0,26.7518,2.0,34.6446
18.0037,-166.6888,2.0,83.0,2.0,26.6489,2.0,34.6637
18.0037,-166.6888,2.0,85.0,2.0,26.5663,2.0,34.6772
18.0037,-166.6888,2.0,87.0,2.0,26.4494,2.0,34.7173
18.0037,-166.6888,2.0,89.0,2.0,26.3282,2.0,34.7314
18.0037,-166.6888,2.0,91.0,2.0,26.2405,2.0,34.7443
18.0037,-166.6888,2.0,93.0,2.0,25.9542,2.0,34.7945
18.0037,-166.6888,2.0,95.0,2.0,25.6716,2.0,34.8273
18.0037,-166.6888,2.0,97.0,2.0,25.5477,2.0,34.8414
18.0037,-166.6888,2.0,99.0,2.0,25.3783,2.0,34.871
18.0037,-166.6888,2.0,101.0,2.0,25.1892,2.0,34.9043
18.0037,-166.6888,2.0,103.0,2.0,25.1026,2.0,34.9184
18.0037,-166.6888,2.0,105.0,2.0,25.0541,2.0,34.9339
18.0037,-166.6888,2.0,107.0,2.0,24.9766,2.0,34.9574
18.0037,-166.6888,2.0,109.0,2.0,24.8947,2.0,35.0103
18.0037,-166.6888,2.0,111.0,2.0,24.8499,2.0,35.0417
18.0037,-166.6888,2.0,113.0,2.0,24.818,2.0,35.0382
18.0037,-166.6888,2.0,115.0,2.0,24.7481,2.0,35.0307
18.0037,-166.6888,2.0,117.0,2.0,24.6116,2.0,35.0194
18.0037,-166.6888,2.0,119.0,2.0,24.1742,2.0,34.9891
18.0037,-166.6888,2.0,121.0,2.0,23.9802,2.0,34.9701
18.0037,-166.6888,2.0,123.0,2.0,23.9485,2.0,34.973
18.0037,-166.6888,2.0,125.0,2.0,23.9135,2.0,34.9841
18.0037,-166.6888,2.0,127.0,2.0,23.8111,2.0,34.9801
18.0037,-166.6888,2.0,129.0,2.0,23.712,2.0,34.9749
18.0037,-166.6888,2.0,131.0,2.0,23.6624,2.0,34.9655
18.0037,-166.6888,2.0,133.0,2.0,23.6313,2.0,35.0078
18.0037,-166.6888,2.0,135.0,2.0,23.4795,2.0,35.0854
18.0037,-166.6888,2.0,137.0,2.0,23.3783,2.0,35.1124
18.0037,-166.6888,2.0,139.0,2.0,23.3092,2.0,35.1256
18.0037,-166.6888,2.0,141.0,2.0,23.2761,2.0,35.1277
18.0037,-166.6888,2.0,143.0,2.0,23.2454,2.0,35.1298
18.0037,-166.6888,2.0,145.0,2.0,23.1423,2.0,35.1556
18.0037,-166.6888,2.0,147.0,2.0,22.8848,2.0,35.1794
18.0037,-166.6888,2.0,149.0,2.0,22.7731,2.0,35.1614
18.0037,-166.6888,2.0,151.0,2.0,22.6232,2.0,35.1303
18.0037,-166.6888,2.0,153.0,2.0,22.4944,2.0,35.1112
18.0037,-166.6888,2.0,155.0,2.0,22.3736,2.0,35.0898
18.0037,-166.6888,2.0,157.0,2.0,22.2532,2.0,35.0994
18.0037,-166.6888,2.0,159.0,2.0,22.1441,2.0,35.1073
18.0037,-166.6888,2.0,161.0,2.0,22.0243,2.0,35.1092
18.0037,-166.6888,2.0,163.0,2.0,21.9664,2.0,35.1008
18.0037,-166.6888,2.0,165.0,2.0,21.7404,2.0,35.0968
18.0037,-166.6888,2.0,167.0,2.0,21.5369,2.0,35.0808
18.0037,-166.6888,2.0,169.0,2.0,21.4854,2.0,35.0703
18.0037,-166.6888,2.0,171.0,2.0,21.4246,2.0,35.0701
18.0037,-166.6888,2.0,173.0,2.0,21.2004,2.0,35.071
18.0037,-166.6888,2.0,175.0,2.0,21.0389,2.0,35.0648
18.0037,-166.6888,2.0,177.0,2.0,20.9143,2.0,35.0707
18.0037,-166.6888,2.0,179.0,2.0,20.7559,2.0,35.0693
18.0037,-166.6888,2.0,181.0,2.0,20.5765,2.0,35.0672
18.0037,-166.6888,2.0,183.0,2.0,20.4644,2.0,35.0681
18.0037,-166.6888,2.0,185.0,2.0,20.3785,2.0,35.0612
18.0037,-166.6888,2.0,187.0,2.0,20.2622,2.0,35.0542
18.0037,-166.6888,2.0,189.0,2.0,20.1691,2.0,35.0569
18.0037,-166.6888,2.0,191.0,2.0,20.0437,2.0,35.0463
18.0037,-166.6888,2.0,193.0,2.0,20.0289,2.0,35.0379
18.0037,-166.6888,2.0,195.0,2.0,19.9943,2.0,35.0411
18.0037,-166.6888,2.0,197.0,2.0,19.8983,2.0,35.0439
18.0037,-166.6888,2.0,199.0,2.0,19.7202,2.0,35.0324
18.0037,-166.6888,2.0,201.0,2.0,19.4304,2.0,34.9934
18.0037,-166.6888,2.0,203.0,2.0,19.3176,2.0,34.9717
18.0037,-166.6888,2.0,205.0,2.0,19.263,2.0,34.9623
