lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
-1.8448,-168.7481,2.0,0.0,5.0,,5.0,
-1.8448,-168.7481,2.0,2.0,5.0,,5.0,
-1.8448,-168.7481,2.0,4.0,5.0,,5.0,
-1.8448,-168.7481,2.0,6.0,5.0,,5.0,
-1.8448,-168.7481,2.0,8.0,5.0,,5.0,
-1.8448,-168.7481,2.0,10.0,2.0,26.7025,2.0,35.242
-1.8448,-168.7481,2.0,12.0,2.0,26.6912,2.0,35.2411
-1.8448,-168.7481,2.0,14.0,2.0,26.688,2.0,35.2409
-1.8448,-168.7481,2.0,16.0,2.0,26.7032,2.0,35.2422
-1.8448,-168.7481,2.0,18.0,2.0,26.6651,2.0,35.2383
-1.8448,-168.7481,2.0,20.0,2.0,26.6689,2.0,35.239
-1.8448,-168.7481,2.0,22.0,2.0,26.6664,2.0,35.2381
-1.8448,-168.7481,2.0,24.0,2.0,26.6617,2.0,35.2378
-1.8448,-168.7481,2.0,26.0,2.0,26.6524,2.0,35.2365
-1.8448,-168.7481,2.0,28.0,2.0,26.6463,2.0,35.2362
-1.8448,-168.7481,2.0,30.0,2.0,26.6377,2.0,35.2352
-1.8448,-168.7481,2.0,32.0,2.0,26.6362,2.0,35.2351
-1.8448,-168.7481,2.0,34.0,2.0,26.6315,2.0,35.2345
-1.8448,-168.7481,2.0,36.0,2.0,26.6003,2.0,35.2313
-1.8448,-168.7481,2.0,38.0,2.0,26.5798,2.0,35.2294
-1.8448,-168.7481,2.0,40.0,2.0,26.5436,2.0,35.2273
-1.8448,-168.7481,2.0,42.0,2.0,26.5313,2.0,35.226
-1.8448,-168.7481,2.0,44.0,2.0,26.5234,2.0,35.2254
-1.8448,-168.7481,2.0,46.0,2.0,26.4748,2.0,35.222
-1.8448,-168.7481,2.0,48.0,2.0,26.4613,2.0,35.2219
-1.8448,-168.7481,2.0,50.0,2.0,26.4362,2.0,35.2204
-1.8448,-168.7481,2.0,52.0,2.0,26.4075,2.0,35.2203
-1.8448,-168.7481,2.0,54.0,2.0,26.412,2.0,35.2201
-1.8448,-168.7481,2.0,56.0,2.0,26.4089,2.0,35.2194
-1.8448,-168.7481,2.0,58.0,2.0,26.3964,2.0,35.2198
-1.8448,-168.7481,2.0,60.0,2.0,26.3805,2.0,35.2217
-1.8448,-168.7481,2.0,62.0,2.0,26.3787,2.0,35.2218
-1.8448,-168.7481,2.0,64.0,2.0,26.377,2.0,35.2217
-1.8448,-168.7481,2.0,66.0,2.0,26.3714,2.0,35.2225
-1.8448,-168.7481,2.0,68.0,2.0,26.355,2.0,35.2278
-1.8448,-168.7481,2.0,70.0,2.0,26.3385,2.0,35.2337
-1.8448,-168.7481,2.0,72.0,2.0,26.3223,2.0,35.2398
-1.8448,-168.7481,2.0,74.0,2.0,26.313,2.0,35.2528
-1.8448,-168.7481,2.0,76.0,2.0,26.2921,2.0,35.2542
-1.8448,-168.7481,2.0,78.0,2.0,26.283,2.0,35.2652
-1.8448,-168.7481,2.0,80.0,2.0,26.2438,2.0,35.2584
-1.8448,-168.7481,2.0,82.0,2.0,26.2195,2.0,35.2529
-1.8448,-168.7481,2.0,84.0,2.0,26.2145,2.0,35.2537
-1.8448,-168.7481,2.0,86.0,2.0,26.1987,2.0,35.2516
-1.8448,-168.7481,2.0,88.0,2.0,26.1846,2.0,35.2534
-1.8448,-168.7481,2.0,90.0,2.0,26.1888,2.0,35.2601
-1.8448,-168.7481,2.0,92.0,2.0,26.1908,2.0,35.2677
-1.8448,-168.7481,2.0,94.0,2.0,26.1928,2.0,35.2743
-1.8448,-168.7481,2.0,96.0,2.0,26.1909,2.0,35.2768
-1.8448,-168.7481,2.0,98.0,2.0,26.1894,2.0,35.2796
-1.8448,-168.7481,2.0,100.0,2.0,26.1888,2.0,35.2839
-1.8448,-168.7481,2.0,102.0,2.0,26.1869,2.0,35.2847
-1.8448,-168.7481,2.0,104.0,2.0,26.1792,2.0,35.2853
-1.8448,-168.7481,2.0,106.0,2.0,26.1659,2.0,35.2847
-1.8448,-168.7481,2.0,108.0,2.0,26.1779,2.0,35.305
-1.8448,-168.7481,2.0,110.0,2.0,26.1878,2.0,35.319
-1.8448,-168.7481,2.0,112.0,2.0,26.2006,2.0,35.331
-1.8448,-168.7481,2.0,114.0,2.0,26.1809,2.0,35.3349
-1.8448,-168.7481,2.0,116.0,2.0,26.15,2.0,35.3422
-1.8448,-168.7481,2.0,118.0,2.0,26.1196,2.0,35.337
-1.8448,-168.7481,2.0,120.0,2.0,26.0288,2.0,35.3397
-1.8448,-168.7481,2.0,122.0,2.0,26.0142,2.0,35.3583
-1.8448,-168.7481,2.0,124.0,2.0,25.9997,2.0,35.3601
-1.8448,-168.7481,2.0,126.0,2.0,25.9355,2.0,35.3713
-1.8448,-168.7481,2.0,128.0,2.0,25.9835,2.0,35.4275
-1.8448,-168.7481,2.0,130.0,2.0,26.0353,2.0,35.4751
-1.8448,-168.7481,2.0,132.0,2.0,26.0086,2.0,35.5347
-1.8448,-168.7481,2.0,134.0,2.0,25.9371,2.0,35.5449
-1.8448,-168.7481,2.0,136.0,2.0,25.8555,2.0,35.5365
-1.8448,-168.7481,2.0,138.0,2.0,25.6336,2.0,35.535
-1.8448,-168.7481,2.0,140.0,2.0,25.3745,2.0,35.4956
-1.8448,-168.7481,2.0,142.0,2.0,25.1187,2.0,35.5078
-1.8448,-168.7481,2.0,144.0,2.0,25.0447,2.0,35.5318
-1.8448,-168.7481,2.0,146.0,2.0,24.9235,2.0,35.5368
-1.8448,-168.7481,2.0,148.0,2.0,24.8905,2.0,35.5433
-1.8448,-168.7481,2.0,150.0,2.0,24.8591,2.0,35.5491
-1.8448,-168.7481,2.0,152.0,2.0,24.7794,2.0,35.5683
-1.8448,-168.7481,2.0,154.0,2.0,24.6654,2.0,35.609
