lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
-14.6687,190.0008,4.0,0.0,nan,-99.0,nan,-99.0
-14.6687,190.0008,4.0,2.0,nan,-99.0,nan,-99.0
-14.6687,190.0008,4.0,4.0,nan,-99.0,nan,-99.0
-14.6687,190.0008,2.0,6.0,2.0,28.501,2.0,35.5482
-14.6687,190.0008,2.0,8.0,2.0,28.4954,2.0,35.5481
-14.6687,190.0008,2.0,10.0,2.0,28.4852,2.0,35.5474
-14.6687,190.0008,2.0,12.0,2.0,28.4844,2.0,35.5473
-14.6687,190.0008,2.0,14.0,2.0,28.4848,2.0,35.5473
-14.6687,190.0008,2.0,16.0,2.0,28.4856,2.0,35.5473
-14.6687,190.0008,2.0,18.0,2.0,28.4849,2.0,35.5471
-14.6687,190.0008,2.0,20.0,2.0,28.4738,2.0,35.546
-14.6687,190.0008,2.0,22.0,2.0,28.4646,2.0,35.5451
-14.6687,190.0008,2.0,24.0,2.0,28.4632,2.0,35.5452
-14.6687,190.0008,2.0,26.0,2.0,28.4618,2.0,35.5453
-14.6687,190.0008,2.0,28.0,2.0,28.4604,2.0,35.5452
-14.6687,190.0008,2.0,30.0,2.0,28.4598,2.0,35.5455
-14.6687,190.0008,2.0,32.0,2.0,28.4603,2.0,35.5456
-14.6687,190.0008,2.0,34.0,2.0,28.4606,2.0,35.5458
-14.6687,190.0008,2.0,36.0,2.0,28.4604,2.0,35.5459
-14.6687,190.0008,2.0,38.0,2.0,28.459,2.0,35.5459
-14.6687,190.0008,2.0,40.0,2.0,28.458,2.0,35.5457
-14.6687,190.0008,2.0,42.0,2.0,28.4581,2.0,35.5457
-14.6687,190.0008,2.0,44.0,2.0,28.458,2.0,35.5461
-14.6687,190.0008,2.0,46.0,2.0,28.458,2.0,35.5463
-14.6687,190.0008,2.0,48.0,2.0,28.4581,2.0,35.5466
-14.6687,190.0008,2.0,50.0,2.0,28.4587,2.0,35.5472
-14.6687,190.0008,2.0,52.0,2.0,28.4591,2.0,35.5476
-14.6687,190.0008,2.0,54.0,2.0,28.4589,2.0,35.5478
-14.6687,190.0008,2.0,56.0,2.0,28.4588,2.0,35.5478
-14.6687,190.0008,2.0,58.0,2.0,28.4579,2.0,35.548
-14.6687,190.0008,2.0,60.0,2.0,28.4587,2.0,35.5486
-14.6687,190.0008,2.0,62.0,2.0,28.4592,2.0,35.5489
-14.6687,190.0008,2.0,64.0,2.0,28.4596,2.0,35.5494
-14.6687,190.0008,2.0,66.0,2.0,28.4605,2.0,35.5511
-14.6687,190.0008,2.0,68.0,2.0,28.4605,2.0,35.5541
-14.6687,190.0008,2.0,70.0,2.0,28.4608,2.0,35.5543
-14.6687,190.0008,2.0,72.0,2.0,28.4519,2.0,35.5987
-14.6687,190.0008,2.0,74.0,2.0,28.3798,2.0,35.712
-14.6687,190.0008,2.0,76.0,2.0,28.3245,2.0,35.737
-14.6687,190.0008,2.0,78.0,2.0,28.2076,2.0,35.7933
-14.6687,190.0008,2.0,80.0,2.0,28.1426,2.0,35.8601
-14.6687,190.0008,2.0,82.0,2.0,28.0321,2.0,35.9336
-14.6687,190.0008,2.0,84.0,2.0,27.9921,2.0,35.943
-14.6687,190.0008,2.0,86.0,2.0,27.8808,2.0,35.9482
-14.6687,190.0008,2.0,88.0,2.0,27.773,2.0,35.9583
-14.6687,190.0008,2.0,90.0,2.0,27.699,2.0,35.959
-14.6687,190.0008,2.0,92.0,2.0,27.6001,2.0,35.9698
-14.6687,190.0008,2.0,94.0,2.0,27.2639,2.0,36.0011
-14.6687,190.0008,2.0,96.0,2.0,27.0083,2.0,36.0293
-14.6687,190.0008,2.0,98.0,2.0,26.6864,2.0,36.0617
-14.6687,190.0008,2.0,100.0,2.0,26.5733,2.0,36.0704
-14.6687,190.0008,2.0,102.0,2.0,26.5196,2.0,36.0745
-14.6687,190.0008,2.0,104.0,2.0,26.5003,2.0,36.0761
-14.6687,190.0008,2.0,106.0,2.0,26.4459,2.0,36.084
-14.6687,190.0008,2.0,108.0,2.0,26.2291,2.0,36.1089
-14.6687,190.0008,2.0,110.0,2.0,26.0842,2.0,36.1187
-14.6687,190.0008,2.0,112.0,2.0,25.933,2.0,36.1284
-14.6687,190.0008,2.0,114.0,2.0,25.8885,2.0,36.1289
-14.6687,190.0008,2.0,116.0,2.0,25.8165,2.0,36.1314
-14.6687,190.0008,2.0,118.0,2.0,25.6546,2.0,36.1378
-14.6687,190.0008,2.0,120.0,2.0,25.4985,2.0,36.143
-14.6687,190.0008,2.0,122.0,2.0,25.3593,2.0,36.1482
-14.6687,190.0008,2.0,124.0,2.0,25.2556,2.0,36.1499
-14.6687,190.0008,2.0,126.0,2.0,25.0829,2.0,36.1586
-14.6687,190.0008,2.0,128.0,2.0,25.0487,2.0,36.1584
-14.6687,190.0008,2.0,130.0,2.0,25.0275,2.0,36.1575
-14.6687,190.0008,2.0,132.0,2.0,25.0234,2.0,36.1566
-14.6687,190.0008,2.0,134.0,2.0,24.9954,2.0,36.1561
-14.6687,190.0008,2.0,136.0,2.0,24.8084,2.0,36.1681
-14.6687,190.0008,2.0,138.0,2.0,24.6304,2.0,36.1803
-14.6687,190.0008,2.0,140.0,2.0,24.5477,2.0,36.1828
-14.6687,190.0008,2.0,142.0,2.0,24.4575,2.0,36.1867
-14.6687,190.0008,2.0,144.0,2.0,24.4048,2.0,36.1887
-14.6687,190.0008,2.0,146.0,2.0,24.3608,2.0,36.1885
-14.6687,190.0008,2.0,148.0,2.0,24.3199,2.0,36.1906
-14.6687,190.0008,2.0,150.0,2.0,24.2995,2.0,36.191
-14.6687,190.0008,2.0,152.0,2.0,24.261,2.0,36.1929
-14.6687,190.0008,2.0,154.0,2.0,24.2161,2.0,36.1944
-14.6687,190.0008,2.0,156.0,2.0,24.1656,2.0,36.1951
-14.6687,190.0008,2.0,158.0,2.0,24.1199,2.0,36.1955
-14.6687,190.0008,2.0,160.0,2.0,24.0661,2.0,36.1961
-14.6687,190.0008,2.0,162.0,2.0,23.9924,2.0,36.1973
-14.6687,190.0008,2.0,164.0,2.0,23.9006,2.0,36.1985
-14.6687,190.0008,2.0,166.0,2.0,23.7368,2.0,36.2
