lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
-8.2464,-168.7043,2.0,0.0,5.0,,5.0,
-8.2464,-168.7043,2.0,2.0,5.0,,5.0,
-8.2464,-168.7043,2.0,4.0,5.0,,5.0,
-8.2464,-168.7043,2.0,6.0,5.0,,5.0,
-8.2464,-168.7043,2.0,8.0,5.0,,5.0,
-8.2464,-168.7043,2.0,10.0,2.0,28.9637,2.0,35.6585
-8.2464,-168.7043,2.0,12.0,2.0,28.9596,2.0,35.6588
-8.2464,-168.7043,2.0,14.0,2.0,28.9463,2.0,35.6601
-8.2464,-168.7043,2.0,16.0,2.0,28.8887,2.0,35.6664
-8.2464,-168.7043,2.0,18.0,2.0,28.8623,2.0,35.667
-8.2464,-168.7043,2.0,20.0,2.0,28.851,2.0,35.6676
-8.2464,-168.7043,2.0,22.0,2.0,28.8387,2.0,35.6682
-8.2464,-168.7043,2.0,24.0,2.0,28.7945,2.0,35.6702
-8.2464,-168.7043,2.0,26.0,2.0,28.7638,2.0,35.6743
-8.2464,-168.7043,2.0,28.0,2.0,28.7219,2.0,35.6767
-8.2464,-168.7043,2.0,30.0,2.0,28.7033,2.0,35.6885
-8.2464,-168.7043,2.0,32.0,2.0,28.6929,2.0,35.6954
-8.2464,-168.7043,2.0,34.0,2.0,28.6869,2.0,35.6967
-8.2464,-168.7043,2.0,36.0,2.0,28.6764,2.0,35.6992
-8.2464,-168.7043,2.0,38.0,2.0,28.6799,2.0,35.7043
-8.2464,-168.7043,2.0,40.0,2.0,28.6756,2.0,35.7046
-8.2464,-168.7043,2.0,42.0,2.0,28.6618,2.0,35.7037
-8.2464,-168.7043,2.0,44.0,2.0,28.6496,2.0,35.7021
-8.2464,-168.7043,2.0,46.0,2.0,28.6457,2.0,35.7047
-8.2464,-168.7043,2.0,48.0,2.0,28.6423,2.0,35.7066
-8.2464,-168.7043,2.0,50.0,2.0,28.6399,2.0,35.7082
-8.2464,-168.7043,2.0,52.0,2.0,28.631,2.0,35.7114
-8.2464,-168.7043,2.0,54.0,2.0,28.6128,2.0,35.7067
-8.2464,-168.7043,2.0,56.0,2.0,28.6001,2.0,35.7028
-8.2464,-168.7043,2.0,58.0,2.0,28.5963,2.0,35.7034
-8.2464,-168.7043,2.0,60.0,2.0,28.6026,2.0,35.7096
-8.2464,-168.7043,2.0,62.0,2.0,28.6099,2.0,35.7141
-8.2464,-168.7043,2.0,64.0,2.0,28.6125,2.0,35.7164
-8.2464,-168.7043,2.0,66.0,2.0,28.6089,2.0,35.7177
-8.2464,-168.7043,2.0,68.0,2.0,28.6066,2.0,35.7191
-8.2464,-168.7043,2.0,70.0,2.0,28.601,2.0,35.7213
-8.2464,-168.7043,2.0,72.0,2.0,28.5868,2.0,35.7211
-8.2464,-168.7043,2.0,74.0,2.0,28.5749,2.0,35.7201
-8.2464,-168.7043,2.0,76.0,2.0,28.5617,2.0,35.7176
-8.2464,-168.7043,2.0,78.0,2.0,28.5837,2.0,35.7347
-8.2464,-168.7043,2.0,80.0,2.0,28.6076,2.0,35.7468
-8.2464,-168.7043,2.0,82.0,2.0,28.5952,2.0,35.7438
-8.2464,-168.7043,2.0,84.0,2.0,28.5844,2.0,35.741
-8.2464,-168.7043,2.0,86.0,2.0,28.5743,2.0,35.7382
-8.2464,-168.7043,2.0,88.0,2.0,28.5688,2.0,35.7377
-8.2464,-168.7043,2.0,90.0,2.0,28.5568,2.0,35.735
-8.2464,-168.7043,2.0,92.0,2.0,28.5332,2.0,35.7297
-8.2464,-168.7043,2.0,94.0,2.0,28.523,2.0,35.7265
-8.2464,-168.7043,2.0,96.0,2.0,28.4772,2.0,35.7109
-8.2464,-168.7043,2.0,98.0,2.0,28.3972,2.0,35.6881
-8.2464,-168.7043,2.0,100.0,2.0,28.3238,2.0,35.6697
-8.2464,-168.7043,2.0,102.0,2.0,28.298,2.0,35.6668
-8.2464,-168.7043,2.0,104.0,2.0,28.2807,2.0,35.6607
-8.2464,-168.7043,2.0,106.0,2.0,28.2154,2.0,35.644
-8.2464,-168.7043,2.0,108.0,2.0,28.0471,2.0,35.6309
-8.2464,-168.7043,2.0,110.0,2.0,28.0067,2.0,35.6422
-8.2464,-168.7043,2.0,112.0,2.0,27.999,2.0,35.6525
-8.2464,-168.7043,2.0,114.0,2.0,28.0064,2.0,35.6592
-8.2464,-168.7043,2.0,116.0,2.0,28.006,2.0,35.6655
-8.2464,-168.7043,2.0,118.0,2.0,28.0142,2.0,35.6792
-8.2464,-168.7043,2.0,120.0,2.0,28.0155,2.0,35.6952
-8.2464,-168.7043,2.0,122.0,2.0,27.9848,2.0,35.7227
-8.2464,-168.7043,2.0,124.0,2.0,27.9342,2.0,35.7509
-8.2464,-168.7043,2.0,126.0,2.0,27.9288,2.0,35.7948
-8.2464,-168.7043,2.0,128.0,2.0,27.9055,2.0,35.8307
-8.2464,-168.7043,2.0,130.0,2.0,27.8731,2.0,35.8648
-8.2464,-168.7043,2.0,132.0,2.0,27.8672,2.0,35.9272
-8.2464,-168.7043,2.0,134.0,2.0,27.8883,2.0,35.9668
-8.2464,-168.7043,2.0,136.0,2.0,27.8866,2.0,36.0156
-8.2464,-168.7043,2.0,138.0,2.0,27.7099,2.0,36.0732
-8.2464,-168.7043,2.0,140.0,2.0,27.4728,2.0,36.1191
-8.2464,-168.7043,2.0,142.0,2.0,27.3534,2.0,36.1285
-8.2464,-168.7043,2.0,144.0,2.0,27.098,2.0,36.1467
-8.2464,-168.7043,2.0,146.0,2.0,26.844,2.0,36.1696
-8.2464,-168.7043,2.0,148.0,2.0,26.5895,2.0,36.192
-8.2464,-168.7043,2.0,150.0,2.0,26.3939,2.0,36.2372
-8.2464,-168.7043,2.0,152.0,2.0,26.2301,2.0,36.2668
-8.2464,-168.7043,2.0,154.0,2.0,26.0812,2.0,36.2902
-8.2464,-168.7043,2.0,156.0,2.0,26.0215,2.0,36.2947
-8.2464,-168.7043,2.0,158.0,2.0,25.8448,2.0,36.3109
-8.2464,-168.7043,2.0,160.0,2.0,25.7315,2.0,36.3202
-8.2464,-168.7043,2.0,162.0,2.0,25.6092,2.0,36.3245
-8.2464,-168.7043,2.0,164.0,2.0,25.3738,2.0,36.3366
-8.2464,-168.7043,2.0,166.0,2.0,25.2076,2.0,36.3392
-8.2464,-168.7043,2.0,168.0,2.0,24.9772,2.0,36.3445
-8.2464,-168.7043,2.0,170.0,2.0,24.7271,2.0,36.3269
-8.2464,-168.7043,2.0,172.0,2.0,24.4801,2.0,36.3206
-8.2464,-168.7043,2.0,174.0,2.0,24.341,2.0,36.3212
-8.2464,-168.7043,2.0,176.0,2.0,24.2255,2.0,36.3132
-8.2464,-168.7043,2.0,178.0,2.0,24.071,2.0,36.3043
-8.2464,-168.7043,2.0,180.0,2.0,23.8002,2.0,36.2935
-8.2464,-168.7043,2.0,182.0,2.0,23.3185,2.0,36.2218
-8.2464,-168.7043,2.0,184.0,2.0,22.8727,2.0,36.1664
-8.2464,-168.7043,2.0,186.0,2.0,22.512,2.0,36.1006
-8.2464,-168.7043,2.0,188.0,2.0,22.2377,2.0,36.0727
-8.2464,-168.7043,2.0,190.0,2.0,22.11,2.0,36.0513
-8.2464,-168.7043,2.0,192.0,2.0,21.9411,2.0,36.0222
-8.2464,-168.7043,2.0,194.0,2.0,21.7842,2.0,36.0023
-8.2464,-168.7043,2.0,196.0,2.0,21.58,2.0,35.9717
-8.2464,-168.7043,2.0,198.0,2.0,21.3001,2.0,35.9356
-8.2464,-168.7043,2.0,200.0,2.0,21.132,2.0,35.9075
-8.2464,-168.7043,2.0,202.0,2.0,20.9086,2.0,35.8713
-8.2464,-168.7043,2.0,204.0,2.0,20.6454,2.0,35.8378
-8.2464,-168.7043,2.0,206.0,2.0,20.2275,2.0,35.7864
-8.2464,-168.7043,2.0,208.0,2.0,19.8669,2.0,35.7435
-8.2464,-168.7043,2.0,210.0,2.0,19.7381,2.0,35.7245
-8.2464,-168.7043,2.0,212.0,2.0,19.6579,2.0,35.7117
-8.2464,-168.7043,2.0,214.0,2.0,19.5433,2.0,35.6961
-8.2464,-168.7043,2.0,216.0,2.0,19.3861,2.0,35.6757
-8.2464,-168.7043,2.0,218.0,2.0,19.3095,2.0,35.6677
-8.2464,-168.7043,2.0,220.0,2.0,19.2601,2.0,35.658
-8.2464,-168.7043,2.0,222.0,2.0,19.224,2.0,35.6508
-8.2464,-168.7043,2.0,224.0,2.0,19.1557,2.0,35.636
-8.2464,-168.7043,2.0,226.0,2.0,18.8521,2.0,35.5941
-8.2464,-168.7043,2.0,228.0,2.0,18.6821,2.0,35.5786
-8.2464,-168.7043,2.0,230.0,2.0,18.4534,2.0,35.5498
-8.2464,-168.7043,2.0,232.0,2.0,18.4145,2.0,35.55
-8.2464,-168.7043,2.0,234.0,2.0,18.3677,2.0,35.5401
-8.2464,-168.7043,2.0,236.0,2.0,18.2244,2.0,35.5179
-8.2464,-168.7043,2.0,238.0,2.0,17.9893,2.0,35.4841
-8.2464,-168.7043,2.0,240.0,2.0,17.6976,2.0,35.4415
-8.2464,-168.7043,2.0,242.0,2.0,17.4414,2.0,35.425
-8.2464,-168.7043,2.0,244.0,2.0,17.3653,2.0,35.415
-8.2464,-168.7043,2.0,246.0,2.0,17.2411,2.0,35.399
-8.2464,-168.7043,2.0,248.0,2.0,17.1952,2.0,35.3912
-8.2464,-168.7043,2.0,250.0,2.0,17.0798,2.0,35.3705
-8.2464,-168.7043,2.0,252.0,2.0,16.9413,2.0,35.353
-8.2464,-168.7043,2.0,254.0,2.0,16.4001,2.0,35.2874
-8.2464,-168.7043,2.0,256.0,2.0,16.1546,2.0,35.2717
-8.2464,-168.7043,2.0,258.0,2.0,16.008,2.0,35.2494
-8.2464,-168.7043,2.0,260.0,2.0,15.8109,2.0,35.2267
-8.2464,-168.7043,2.0,262.0,2.0,15.6898,2.0,35.2174
-8.2464,-168.7043,2.0,264.0,2.0,15.5598,2.0,35.2026
