lat,lon,pressure_qc,pressure,temp_qc,temp,salinity_qc,salinity
12.9985,-167.9858,2.0,0.0,2.0,28.6527,2.0,34.1908
12.9985,-167.9858,2.0,2.0,2.0,28.6516,2.0,34.1924
12.9985,-167.9858,2.0,4.0,2.0,28.6514,2.0,34.1933
12.9985,-167.9858,2.0,6.0,2.0,28.651,2.0,34.194
12.9985,-167.9858,2.0,8.0,2.0,28.6517,2.0,34.1945
12.9985,-167.9858,2.0,10.0,2.0,28.6532,2.0,34.1949
12.9985,-167.9858,2.0,12.0,2.0,28.6526,2.0,34.1953
12.9985,-167.9858,2.0,14.0,2.0,28.6453,2.0,34.1967
12.9985,-167.9858,2.0,16.0,2.0,28.6404,2.0,34.1981
12.9985,-167.9858,2.0,18.0,2.0,28.6,2.0,34.2037
12.9985,-167.9858,2.0,20.0,2.0,28.5581,2.0,34.2086
12.9985,-167.9858,2.0,22.0,2.0,28.5405,2.0,34.2399
12.9985,-167.9858,2.0,24.0,2.0,28.5169,2.0,34.2652
12.9985,-167.9858,2.0,26.0,2.0,28.4841,2.0,34.2916
12.9985,-167.9858,2.0,28.0,2.0,28.4281,2.0,34.325
12.9985,-167.9858,2.0,30.0,2.0,28.3804,2.0,34.3618
12.9985,-167.9858,2.0,32.0,2.0,28.3552,2.0,34.3739
12.9985,-167.9858,2.0,34.0,2.0,28.3015,2.0,34.4014
12.9985,-167.9858,2.0,36.0,2.0,28.2531,2.0,34.411
12.9985,-167.9858,2.0,38.0,2.0,28.0274,2.0,34.42
12.9985,-167.9858,2.0,40.0,2.0,27.9637,2.0,34.4151
12.9985,-167.9858,2.0,42.0,2.0,27.8136,2.0,34.4229
12.9985,-167.9858,2.0,44.0,2.0,27.745,2.0,34.4196
12.9985,-167.9858,2.0,46.0,2.0,27.6863,2.0,34.424
12.9985,-167.9858,2.0,48.0,2.0,27.6236,2.0,34.4305
12.9985,-167.9858,2.0,50.0,2.0,27.5801,2.0,34.4467
12.9985,-167.9858,2.0,52.0,2.0,27.0959,2.0,34.5133
12.9985,-167.9858,2.0,54.0,2.0,26.8843,2.0,34.521
12.9985,-167.9858,2.0,56.0,2.0,26.7556,2.0,34.4998
12.9985,-167.9858,2.0,58.0,2.0,26.6652,2.0,34.5055
12.9985,-167.9858,2.0,60.0,2.0,26.3897,2.0,34.5405
12.9985,-167.9858,2.0,62.0,2.0,26.0627,2.0,34.5893
12.9985,-167.9858,2.0,64.0,2.0,25.7621,2.0,34.6205
12.9985,-167.9858,2.0,66.0,2.0,25.4595,2.0,34.655
