# Nova Canton Expedition Leg 3# Station: NC3_OM7_3500
# Latitude: -0.994
# Longitude: -166.8975
# Date Collected: 2024-04-22 00:00:00
# CTD Serial Number: 490
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
# name 5 = SP:  Practical Salinity[PSU]
lat,lon,p,z,tnc90C,SP
-0.994,-166.8975,50.99999999999999,50.71355061420204,27.47192506953482,35.258027288274924
-0.994,-166.8975,53.00000000000001,52.702061555016414,27.32405921785615,35.26341718144095
-0.994,-166.8975,54.99999999999999,54.690553204868415,27.174755995698103,35.26866150973851
-0.994,-166.8975,56.99999999999999,56.67902556494883,27.021345502517317,35.27345777863571
-0.994,-166.8975,59.0,58.66747863644836,26.861453636635478,35.27748012291585
-0.994,-166.8975,61.00000000000002,60.655912420557634,26.69289119575557,35.28061887210049
-0.994,-166.8975,62.99999999999999,62.6443269184672,26.513514956411388,35.283230683381696
-0.994,-166.8975,65.0,64.63272213136757,26.321532240522068,35.28597796881688
-0.994,-166.8975,67.00000000000001,66.62109806044919,26.116280955613178,35.28920414407831
-0.994,-166.8975,69.00000000000001,68.6094547069024,25.897972839511603,35.29292646383149
-0.994,-166.8975,71.00000000000003,70.59779207191748,25.667435622863973,35.29693546755569
-0.994,-166.8975,72.99999999999997,72.58611015668465,25.425849717129324,35.30093883394608
-0.994,-166.8975,75.00000000000001,74.57440896239414,25.17439338717955,35.304755358544945
-0.994,-166.8975,76.99999999999999,76.56268849023597,24.913821806196957,35.308665237587626
-0.994,-166.8975,79.0,78.55094874140018,24.645423117119467,35.31293870591964
-0.994,-166.8975,80.99999999999999,80.53918971707672,24.371076839561898,35.317596774877565
-0.994,-166.8975,82.99999999999999,82.52741141845551,24.092469984138496,35.3224000860943
-0.994,-166.8975,85.0,84.51561384672634,23.811243587272983,35.32685419751655
-0.994,-166.8975,87.00000000000001,86.50379700307896,23.52877512989976,35.330636636087974
-0.994,-166.8975,89.00000000000001,88.49196088870303,23.245967699522588,35.33364434455962
-0.994,-166.8975,91.0,90.4801055047882,22.963481351010703,35.335907355002185
-0.994,-166.8975,93.0,92.46823085252404,22.68186906751175,35.33720665479144
-0.994,-166.8975,95.0,94.45633693309996,22.401569173760382,35.337137384814795
-0.994,-166.8975,97.0,96.44442374770544,22.122891432169045,35.335455148450826
-0.994,-166.8975,99.0,98.4324912975298,21.846122431760502,35.33184455492024
-0.994,-166.8975,101.0,100.42053958376228,21.57112812966721,35.326091523112865
-0.994,-166.8975,103.0,102.40856860759214,21.297123096941743,35.318479558836
-0.994,-166.8975,104.99999999999994,104.39657837020846,21.023563293519967,35.30950730496591
-0.994,-166.8975,107.0,106.3845688728004,20.751015832890168,35.299336360289615
-0.994,-166.8975,109.00000000000004,108.37254011655692,20.480593759417246,35.2880180240449
-0.994,-166.8975,111.0,110.36049210266692,20.212912088816413,35.27593013210327
-0.994,-166.8975,113.0,112.34842483231934,19.948167251696415,35.263466280193
