# Nova Canton Expedition Leg 4# Station: NC4_OM11_4500
# Latitude: -0.7988333333333333
# Longitude: -166.97891666666666
# Date Collected: 2024-05-20 00:00:00
# CTD Serial Number: 454
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
# name 5 = SP:  Practical Salinity[PSU]
lat,lon,p,z,tnc90C,SP
-0.7988333333333333,-166.97891666666666,50.99999999999999,50.71357914531605,26.374818124098844,35.48299438785838
-0.7988333333333333,-166.97891666666666,53.0,52.70209120484712,26.2031883030102,35.50195684769843
-0.7988333333333333,-166.97891666666666,55.0,54.69058397340443,26.031803196788264,35.52065979459191
-0.7988333333333333,-166.97891666666666,57.00000000000001,56.6790574521788,25.85967045842874,35.53892415653176
-0.7988333333333333,-166.97891666666666,59.00000000000001,58.667511642360935,25.685843871245268,35.55643051253117
-0.7988333333333333,-166.97891666666666,61.0,60.655946545141454,25.50925378229004,35.57289776180978
-0.7988333333333333,-166.97891666666666,63.000000000000014,62.64436216171093,25.32913556995445,35.58800935116338
-0.7988333333333333,-166.97891666666666,65.00000000000001,64.63275849325986,25.144996519512677,35.601336643270265
-0.7988333333333333,-166.97891666666666,66.99999999999997,66.62113554097866,24.95618236586313,35.61278697815401
-0.7988333333333333,-166.97891666666666,69.00000000000003,68.60949330605771,24.76242391319625,35.6222443681417
-0.7988333333333333,-166.97891666666666,71.0,70.59783178968729,24.563671740135945,35.629463168324634
-0.7988333333333333,-166.97891666666666,73.0,72.58615099305763,24.35955444606373,35.63436163057708
-0.7988333333333333,-166.97891666666666,75.0,74.57445091735889,24.149597052343744,35.6369080317626
-0.7988333333333333,-166.97891666666666,76.99999999999996,76.56273156378116,23.933728431675164,35.637168168819365
-0.7988333333333333,-166.97891666666666,78.99999999999999,78.55099293351448,23.711997586621266,35.635287435287474
-0.7988333333333333,-166.97891666666666,80.99999999999999,80.53923502774877,23.48489214730142,35.63122901259418
-0.7988333333333333,-166.97891666666666,83.0,82.52745784767399,23.253250780136938,35.624958691297785
-0.7988333333333333,-166.97891666666666,84.99999999999999,84.51566139447986,23.017694824675218,35.61666205777726
-0.7988333333333333,-166.97891666666666,87.00000000000003,86.50384566935621,22.77917375250321,35.606488250695925
-0.7988333333333333,-166.97891666666666,88.99999999999999,88.49201067349264,22.53897316456027,35.59458563848185
-0.7988333333333333,-166.97891666666666,90.99999999999996,90.48015640807886,22.298486126825864,35.58103961973818
-0.7988333333333333,-166.97891666666666,93.0,92.46828287430438,22.058800890026284,35.566118440364015
-0.7988333333333333,-166.97891666666666,95.0,94.45639007335866,21.820949198358523,35.550132128671684
-0.7988333333333333,-166.97891666666666,97.0,96.44447800643114,21.586300867463176,35.5333101160253
-0.7988333333333333,-166.97891666666666,99.00000000000004,98.43254667471116,21.35636857545255,35.51600049718387
-0.7988333333333333,-166.97891666666666,101.0,100.42059607938796,21.13281098734045,35.498500943659124
-0.7988333333333333,-166.97891666666666,103.0,102.40862622165082,20.91729958457617,35.4810179751662
-0.7988333333333333,-166.97891666666666,105.0,104.3966371026888,20.71129821296482,35.46354771194639
-0.7988333333333333,-166.97891666666666,107.0,106.38462872369104,20.51511750610193,35.44610793939104
-0.7988333333333333,-166.97891666666666,109.0,108.37260108584653,20.327774013754784,35.428775243279176
-0.7988333333333333,-166.97891666666666,111.00000000000004,110.36055419034416,20.14708059250639,35.41163783285569
-0.7988333333333333,-166.97891666666666,113.0,112.34848803837288,19.96961415930329,35.39511760137677
-0.7988333333333333,-166.97891666666666,115.0,114.3364026311214,19.79168814974625,35.37973274605694
-0.7988333333333333,-166.97891666666666,117.0,116.32429796977854,19.61050546261534,35.36562529544862
-0.7988333333333333,-166.97891666666666,119.0,118.31217405553288,19.424351510467197,35.35252343519731
-0.7988333333333333,-166.97891666666666,120.99999999999996,120.30003088957312,19.23194050760968,35.34021312021687
-0.7988333333333333,-166.97891666666666,123.0,122.28786847308773,19.032113808829656,35.32852217394403
-0.7988333333333333,-166.97891666666666,125.0,124.27568680726516,18.824240950321283,35.3170967796041
-0.7988333333333333,-166.97891666666666,126.99999999999996,126.2634858932938,18.60854674756904,35.30546707419937
-0.7988333333333333,-166.97891666666666,129.0,128.25126573236204,18.385430098275886,35.293073000884064
-0.7988333333333333,-166.97891666666666,130.99999999999997,130.23902632565807,18.155414801505845,35.27937483079794
-0.7988333333333333,-166.97891666666666,133.0,132.22676767437014,17.919281506869055,35.26403182858094
-0.7988333333333333,-166.97891666666666,134.99999999999994,134.21448977968632,17.677639993645716,35.24693267786815
-0.7988333333333333,-166.97891666666666,137.0,136.2021926427947,17.431112954199694,35.228061085433445
-0.7988333333333333,-166.97891666666666,139.0,138.18987626488328,17.18056166218917,35.20765219820175
-0.7988333333333333,-166.97891666666666,141.0,140.17754064713992,16.927179162255563,35.18592081714891
-0.7988333333333333,-166.97891666666666,143.00000000000003,142.1651857907525,16.672135109387575,35.16313264514406
-0.7988333333333333,-166.97891666666666,145.0,144.15281169690883,16.41678542936872,35.139592892133734
-0.7988333333333333,-166.97891666666666,146.99999999999997,146.14041836679658,16.162541019814995,35.11577674413128
-0.7988333333333333,-166.97891666666666,148.99999999999997,148.12800580160345,15.91088556556728,35.0922874212313
-0.7988333333333333,-166.97891666666666,151.00000000000003,150.115574002517,15.663539581454318,35.06958143969541
-0.7988333333333333,-166.97891666666666,153.00000000000003,152.1031229707247,15.421998448701643,35.04813675934429
-0.7988333333333333,-166.97891666666666,155.0,154.09065270741405,15.187727922124092,35.02830574443214
-0.7988333333333333,-166.97891666666666,157.00000000000003,156.07816321377243,14.961942354520152,35.01043807513696
-0.7988333333333333,-166.97891666666666,159.00000000000003,158.06565449098707,14.74584026571717,34.99492568671829
-0.7988333333333333,-166.97891666666666,160.99999999999997,160.05312654024527,14.54076541697196,34.98210480517949
-0.7988333333333333,-166.97891666666666,162.99999999999997,162.0405793627342,14.348355888053748,34.972182068696576
-0.7988333333333333,-166.97891666666666,165.0,164.028012959641,14.17114021959618,34.964732521199046
-0.7988333333333333,-166.97891666666666,166.99999999999997,166.01542733215263,14.011261563284584,34.95905933774365
-0.7988333333333333,-166.97891666666666,169.00000000000003,168.00282248145612,13.869512392632467,34.95483502959886
-0.7988333333333333,-166.97891666666666,170.99999999999997,169.9901984087383,13.745754608519356,34.95171883894146
-0.7988333333333333,-166.97891666666666,173.00000000000003,171.9775551151861,13.638795180041706,34.949315823425735
-0.7988333333333333,-166.97891666666666,175.00000000000003,173.9648926019862,13.546870825656118,34.947332585699705
-0.7988333333333333,-166.97891666666666,176.99999999999994,175.9522108703253,13.468064944448804,34.945435907043205
-0.7988333333333333,-166.97891666666666,179.0,177.93950992139014,13.400248172569173,34.94337629251696
-0.7988333333333333,-166.97891666666666,181.00000000000003,179.92678975636716,13.341237426494898,34.94106427613481
-0.7988333333333333,-166.97891666666666,183.0,181.91405037644287,13.289069744089202,34.938498908737515
-0.7988333333333333,-166.97891666666666,185.00000000000009,183.90129178280384,13.242031896821706,34.93572849687518
-0.7988333333333333,-166.97891666666666,187.0,185.8885139766361,13.19889018723904,34.93267436392851
-0.7988333333333333,-166.97891666666666,189.0,187.8757169591263,13.158831441217025,34.92927532618917
-0.7988333333333333,-166.97891666666666,191.00000000000009,189.86290073146048,13.121137277272243,34.92548874704783
-0.7988333333333333,-166.97891666666666,193.0,191.8500652948248,13.08514848062609,34.92140444981811
-0.7988333333333333,-166.97891666666666,195.0,193.83721065040527,13.050428795044065,34.91724270791777
-0.7988333333333333,-166.97891666666666,197.00000000000009,195.8243367993882,13.016754042366353,34.913084426440214
-0.7988333333333333,-166.97891666666666,199.0,197.8114437429592,12.983921637353362,34.909051230772384
-0.7988333333333333,-166.97891666666666,201.00000000000009,199.7985314823044,12.95172825667767,34.90530941869035
-0.7988333333333333,-166.97891666666666,203.0,201.78560001860936,12.920022492914216,34.90188070803197
-0.7988333333333333,-166.97891666666666,205.0,203.77264935306005,12.888838490808215,34.89872403925224
-0.7988333333333333,-166.97891666666666,207.00000000000003,205.7596794868421,12.858068621101657,34.89587663171967
-0.7988333333333333,-166.97891666666666,209.0,207.7466904211411,12.827474498730448,34.89336671753727
-0.7988333333333333,-166.97891666666666,211.0,209.7336821571425,12.796988588787553,34.891057922250425
-0.7988333333333333,-166.97891666666666,213.0,211.7206546960319,12.766570509700696,34.888801515736134
-0.7988333333333333,-166.97891666666666,215.00000000000003,213.70760803899472,12.736112841889806,34.88652309168669
-0.7988333333333333,-166.97891666666666,217.0,215.69454218721611,12.705510790873111,34.88412383377428
-0.7988333333333333,-166.97891666666666,219.0,217.6814571418816,12.674633723333072,34.88154716804391
-0.7988333333333333,-166.97891666666666,220.99999999999997,219.66835290417612,12.643335911808078,34.878738850368926
-0.7988333333333333,-166.97891666666666,223.00000000000009,221.65522947528515,12.611390272325671,34.87563778435406
-0.7988333333333333,-166.97891666666666,225.00000000000009,223.64208685639343,12.578529786556766,34.872241726085726
-0.7988333333333333,-166.97891666666666,227.0,225.62892504868609,12.544451808413148,34.86861149492119
-0.7988333333333333,-166.97891666666666,229.0,227.61574405334795,12.508887079055423,34.8648454745834
-0.7988333333333333,-166.97891666666666,231.0,229.6025438715641,12.471658092817288,34.86102342861595
-0.7988333333333333,-166.97891666666666,233.00000000000009,231.5893245045192,12.432659872252648,34.85725241047382
-0.7988333333333333,-166.97891666666666,235.0,233.57608595339792,12.391944650146076,34.853610355197645
-0.7988333333333333,-166.97891666666666,237.00000000000003,235.56282821938504,12.349637010639944,34.85011769566281
-0.7988333333333333,-166.97891666666666,239.00000000000009,237.54955130366508,12.305868077180154,34.84686469298384
-0.7988333333333333,-166.97891666666666,241.0,239.5362552074225,12.26090483904591,34.843898485836
-0.7988333333333333,-166.97891666666666,243.00000000000003,241.5229399318419,12.215103079086523,34.841317615702245
-0.7988333333333333,-166.97891666666666,245.0,243.50960547810752,12.168826398983342,34.839279149157804
-0.7988333333333333,-166.97891666666666,246.99999999999997,245.49625184740373,12.122517990374847,34.83775742856448
-0.7988333333333333,-166.97891666666666,249.00000000000003,247.48287904091492,12.07668686995642,34.83663182264555
-0.7988333333333333,-166.97891666666666,251.0,249.46948705982507,12.031946096404152,34.83570278759697
-0.7988333333333333,-166.97891666666666,253.0,251.4560759053184,11.988893442583924,34.83473042215887
-0.7988333333333333,-166.97891666666666,255.0,253.4426455785789,11.947823299019433,34.833574589215694
-0.7988333333333333,-166.97891666666666,257.0,255.42919608079063,11.908761028513336,34.832088264586886
-0.7988333333333333,-166.97891666666666,259.00000000000006,257.4157274131374,11.871523129946183,34.83008223275425
-0.7988333333333333,-166.97891666666666,260.99999999999994,259.4022395768031,11.835568572469246,34.827510172994046
-0.7988333333333333,-166.97891666666666,262.99999999999994,261.3887325729715,11.800101586418728,34.82442337588937
-0.7988333333333333,-166.97891666666666,264.99999999999994,263.37520640282634,11.764298307604326,34.8208507012358
-0.7988333333333333,-166.97891666666666,266.99999999999994,265.3616610675512,11.7274343133499,34.81684745916733
-0.7988333333333333,-166.97891666666666,269.0,267.34809656832977,11.688834102106329,34.81253331645501
-0.7988333333333333,-166.97891666666666,271.0,269.33451290634537,11.64792134882148,34.80803158991777
-0.7988333333333333,-166.97891666666666,272.99999999999994,271.32091008278144,11.604433508639437,34.80345528375607
-0.7988333333333333,-166.97891666666666,274.99999999999994,273.3072880988215,11.558385219939115,34.798936138823194
-0.7988333333333333,-166.97891666666666,276.99999999999994,275.29364695564885,11.50993422745464,34.79462358115144
-0.7988333333333333,-166.97891666666666,279.00000000000006,277.2799866544466,11.459475970143629,34.79059714048412
-0.7988333333333333,-166.97891666666666,281.0000000000001,279.266307196398,11.40752924631088,34.78686914872194
-0.7988333333333333,-166.97891666666666,283.00000000000006,281.252608582686,11.354627548186208,34.78348407537902
-0.7988333333333333,-166.97891666666666,284.99999999999994,283.2388908144937,11.301411674553412,34.780438518162704
-0.7988333333333333,-166.97891666666666,287.0,285.2251538930042,11.24849964131942,34.77772177207209
-0.7988333333333333,-166.97891666666666,288.99999999999994,287.21139781940013,11.196486917778968,34.77537996713335
-0.7988333333333333,-166.97891666666666,290.99999999999994,289.1976225948645,11.146041956596706,34.77338872673288
-0.7988333333333333,-166.97891666666666,293.00000000000006,291.1838282205801,11.097838660456857,34.771676568664354
-0.7988333333333333,-166.97891666666666,295.0,293.1700146977295,11.052447665560328,34.770087149854675
-0.7988333333333333,-166.97891666666666,297.00000000000006,295.15618202749533,11.010243921249176,34.76838089931651
-0.7988333333333333,-166.97891666666666,298.99999999999994,297.14233021106014,10.971315301265692,34.76645212560084
-0.7988333333333333,-166.97891666666666,301.0,299.1284592496064,10.935570814088898,34.7643032139998
-0.7988333333333333,-166.97891666666666,303.0,301.1145691443166,10.902711188533935,34.76195588462973
-0.7988333333333333,-166.97891666666666,305.0,303.10065989637303,10.872015624270151,34.75948879490763
-0.7988333333333333,-166.97891666666666,307.0,305.086731506958,10.84260941610231,34.756980998803854
