# Nova Canton Expedition Leg 2# Station: NC2_OM3_3900
# Latitude: -0.63145
# Longitude: -166.88253333333333
# Date Collected: 2024-03-23 00:00:00
# CTD Serial Number: 490
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
# name 5 = SP:  Practical Salinity[PSU]
lat,lon,p,z,tnc90C,SP
-0.63145,-166.88253333333333,50.99999999999998,50.71359866772986,25.9619989536642,35.4655104765182
-0.63145,-166.88253333333333,52.99999999999999,52.70211149274276,25.633175429997,35.47712001675443
-0.63145,-166.88253333333333,54.99999999999999,54.69060502677416,25.304042755662906,35.48825615219484
-0.63145,-166.88253333333333,56.99999999999999,56.67907927101484,24.973443566359457,35.49867886325131
-0.63145,-166.88253333333333,58.99999999999999,58.66753422665551,24.6395210057544,35.50832771973663
-0.63145,-166.88253333333333,61.00000000000001,60.6559698948868,24.30054214091069,35.51714710132612
-0.63145,-166.88253333333333,63.00000000000001,62.64438627689926,23.955956365057,35.524941382313465
-0.63145,-166.88253333333333,65.00000000000001,64.63278337388343,23.60668829355504,35.531371063993085
-0.63145,-166.88253333333333,67.0,66.62116118702968,23.254222091906865,35.536043827238544
-0.63145,-166.88253333333333,69.00000000000001,68.60951971752843,22.90089705636801,35.538753333070765
-0.63145,-166.88253333333333,71.00000000000001,70.59785896656994,22.550213035556627,35.53946229124481
-0.63145,-166.88253333333333,73.00000000000001,72.58617893534445,22.205742150486294,35.53824057900994
-0.63145,-166.88253333333333,75.0,74.57447962504212,21.87112068029652,35.53520600577235
-0.63145,-166.88253333333333,77.00000000000001,76.56276103685303,21.5496638437684,35.53056091042311
-0.63145,-166.88253333333333,78.99999999999997,78.5510231719672,21.24413682581205,35.52452285887307
-0.63145,-166.88253333333333,80.99999999999999,80.53926603157463,20.956495759654587,35.51727971281294
-0.63145,-166.88253333333333,83.00000000000001,82.52748961686515,20.687750826264708,35.50902989465377
-0.63145,-166.88253333333333,85.0,84.51569392902861,20.43819798372016,35.499997816732616
-0.63145,-166.88253333333333,87.00000000000001,86.50387896925477,20.207269468782687,35.49046176959871
-0.63145,-166.88253333333333,89.00000000000003,88.49204473873328,19.993363440413752,35.480596277371966
-0.63145,-166.88253333333333,91.0,90.4801912386538,19.794213400257423,35.47049846492095
-0.63145,-166.88253333333333,93.00000000000004,92.46831847020584,19.60826863835088,35.46034985010989
-0.63145,-166.88253333333333,95.0,94.45642643457889,19.43429796055139,35.450417629028344
-0.63145,-166.88253333333333,97.0,96.44451513296237,19.270686114417583,35.44089662947706
-0.63145,-166.88253333333333,99.00000000000004,98.43258456654564,19.11621369365877,35.43185096977916
-0.63145,-166.88253333333333,101.0,100.42063473651795,18.97004600946656,35.42316575332169
-0.63145,-166.88253333333333,103.00000000000004,102.40866564406852,18.83123377243248,35.41470995394867
-0.63145,-166.88253333333333,105.0,104.39667729038648,18.69831131110691,35.40654697411818
-0.63145,-166.88253333333333,107.0,106.38466967666092,18.56945653089513,35.39867363151466
-0.63145,-166.88253333333333,109.0,108.37264280408088,18.443039777149185,35.39102049082144
-0.63145,-166.88253333333333,111.00000000000004,110.36059667383525,18.318338451485968,35.38352459419677
-0.63145,-166.88253333333333,113.0,112.34853128711286,18.194922499286005,35.37622440769427
-0.63145,-166.88253333333333,114.99999999999996,114.33644664510255,18.07217299835362,35.36922652348038
-0.63145,-166.88253333333333,117.0,116.32434274899316,17.949313631299624,35.36264172347456
-0.63145,-166.88253333333333,119.0,118.3122195999732,17.825689247603353,35.35655263989689
-0.63145,-166.88253333333333,120.99999999999996,120.30007719923132,17.70125416015516,35.3509420502445
-0.63145,-166.88253333333333,123.0,122.28791554795612,17.576017435746298,35.34574458371911
-0.63145,-166.88253333333333,124.99999999999996,124.27573464733597,17.449987621733914,35.34088665624261
-0.63145,-166.88253333333333,126.99999999999996,126.26353449855928,17.32307265093173,35.33629009351626
-0.63145,-166.88253333333333,129.0,128.25131510281443,17.19493944746326,35.331825536170435
-0.63145,-166.88253333333333,131.00000000000003,130.23907646128964,17.065511688705616,35.32736212259072
-0.63145,-166.88253333333333,132.99999999999994,132.22681857517307,16.935034097882685,35.32277471766853
