# Nova Canton Expedition Leg 1# Station: NC1_OM8_7900
# Latitude: -1.0302666666666667
# Longitude: -167.94021666666666
# Date Collected: 2024-03-08 00:00:00
# CTD Serial Number: 490.0
# name 0 = Latitude
# name 1 = Longitude
# name 2 = p: Pressure [db]
# name 3 = z: Depth [m]
# name 4 = tnc90C: Temperature [ITS-90 deg C]
# name 5 = SP:  Practical Salinity[PSU]
lat,lon,p,z,tnc90C,SP
-1.0302666666666669,-167.94021666666666,51.0,50.71354462829714,26.543631076712657,35.54041077622918
-1.0302666666666669,-167.94021666666666,53.000000000000014,52.70205533440174,26.41850432535673,35.554973286894416
-1.0302666666666669,-167.94021666666666,55.0,54.69054674954634,26.292467681385546,35.569541702924646
-1.0302666666666669,-167.94021666666666,57.000000000000014,56.67901887492174,26.164544597992297,35.58413461122091
-1.0302666666666669,-167.94021666666666,59.00000000000001,58.66747171171863,26.03368223471916,35.59857659600685
-1.0302666666666669,-167.94021666666666,61.0,60.65590526112764,25.898334061901917,35.61264989283779
-1.0302666666666669,-167.94021666666666,62.99999999999999,62.64431952433933,25.75807345445118,35.62610490595097
-1.0302666666666669,-167.94021666666666,65.00000000000001,64.63271450254423,25.61256242063693,35.63886773164901
-1.0302666666666669,-167.94021666666666,67.00000000000003,66.62109019693273,25.4610342804208,35.65097681810475
-1.0302666666666669,-167.94021666666666,69.00000000000001,68.60944660869521,25.302898840133366,35.66238625401754
-1.0302666666666669,-167.94021666666666,71.00000000000001,70.59778373902193,25.13751932917597,35.67306994624429
-1.0302666666666669,-167.94021666666666,73.0,72.58610158910317,24.964356749354355,35.6831214535424
-1.0302666666666669,-167.94021666666666,75.0,74.57440016012906,24.78352753525876,35.692693490853905
-1.0302666666666669,-167.94021666666666,76.99999999999999,76.56267945328968,24.59536436111365,35.70203506847178
-1.0302666666666669,-167.94021666666666,78.99999999999999,78.55093946977506,24.4005327860416,35.711298897459514
-1.0302666666666669,-167.94021666666666,80.99999999999999,80.53918021077517,24.2001677918292,35.72037941521869
-1.0302666666666669,-167.94021666666666,82.99999999999999,82.52740167747989,23.995870042407745,35.728972706927
-1.0302666666666669,-167.94021666666666,85.0,84.51560387107902,23.78933799958424,35.73677906243631
-1.0302666666666669,-167.94021666666666,87.0,86.50378679276234,23.581891260519463,35.743654961201685
-1.0302666666666669,-167.94021666666666,89.00000000000001,88.4919504437195,23.375161361978403,35.74947581705122
-1.0302666666666669,-167.94021666666666,90.99999999999996,90.48009482514014,23.170852841969072,35.75417844522767
-1.0302666666666669,-167.94021666666666,93.0,92.46821993821382,22.97053079959772,35.757767258495164
-1.0302666666666669,-167.94021666666666,95.0,94.45632578412996,22.775902951079622,35.76018594696392
-1.0302666666666669,-167.94021666666666,97.0,96.44441236407803,22.58793172688436,35.76154121075128
-1.0302666666666669,-167.94021666666666,99.00000000000004,98.43247967924738,22.407010013617544,35.76212645468062
-1.0302666666666669,-167.94021666666666,101.0,100.42052773082722,22.233898796890557,35.76213586040004
-1.0302666666666669,-167.94021666666666,103.0,102.4085565200068,22.06869346095785,35.76159419540671
-1.0302666666666669,-167.94021666666666,105.0,104.39656604797524,21.910470259585537,35.76052719244872
-1.0302666666666669,-167.94021666666666,107.0,106.38455631592169,21.759119910038542,35.758717160760334
-1.0302666666666669,-167.94021666666666,109.0,108.37252732503504,21.614811325660355,35.75597794209389
-1.0302666666666669,-167.94021666666666,111.00000000000004,110.36047907650432,21.47736702874789,35.75244270632179
-1.0302666666666669,-167.94021666666666,113.0,112.34841157151834,21.346679622485546,35.74820952096075
-1.0302666666666669,-167.94021666666666,115.0,114.3363248112659,21.221657792396023,35.7433015433784
-1.0302666666666669,-167.94021666666666,117.0,116.3242187969358,21.10062969421487,35.73770820160008
-1.0302666666666669,-167.94021666666666,119.0,118.31209352971663,20.98234884354422,35.73147976082901
-1.0302666666666669,-167.94021666666666,121.0,120.299949010797,20.865762201574345,35.724723909532635
-1.0302666666666669,-167.94021666666666,123.0,122.28778524136553,20.749911055534717,35.717538206381505
-1.0302666666666669,-167.94021666666666,124.99999999999996,124.27560222261052,20.63421477821771,35.70994216159482
-1.0302666666666669,-167.94021666666666,126.99999999999996,126.2633999557205,20.517858696048176,35.70187075463975
-1.0302666666666669,-167.94021666666666,129.0,128.25117844188375,20.39970861647945,35.69326727532302
-1.0302666666666669,-167.94021666666666,131.00000000000003,130.2389376822885,20.27871271678168,35.68409475846727
-1.0302666666666669,-167.94021666666666,132.99999999999994,132.22667767812297,20.153975016475798,35.674243765849326
-1.0302666666666669,-167.94021666666666,135.00000000000003,134.21439843057533,20.0246534647416,35.66360846679335
-1.0302666666666669,-167.94021666666666,136.99999999999994,136.20209994083348,19.89002233843752,35.6520717875055
-1.0302666666666669,-167.94021666666666,139.0,138.1897822100856,19.749625172048635,35.63949285038999
-1.0302666666666669,-167.94021666666666,141.0,140.1774452395195,19.60291554202651,35.625814403634834
-1.0302666666666669,-167.94021666666666,142.99999999999997,142.165089030323,19.449238033300677,35.61102727383313
-1.0302666666666669,-167.94021666666666,145.00000000000003,144.152713583684,19.28827951558451,35.595127548434746
-1.0302666666666669,-167.94021666666666,147.0,146.14031890079008,19.11995436700381,35.57817256185111
-1.0302666666666669,-167.94021666666666,149.0,148.127904982829,18.94451071805445,35.5601689162091
-1.0302666666666669,-167.94021666666666,151.0,150.11547183098824,18.76231414190289,35.54114658441323
